ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1997,1997-08-31,1,25.016,CAR,,WAS,L 10-24,,0,0,,0,0,0,,0,0,0,,,,,,5,211,42.20,0
2,1997,1997-09-07,2,25.023,CAR,@,ATL,W 9-6,,0,0,,0,0,0,,0,0,0,,,,,,6,252,42.00,0
3,1997,1997-09-14,3,25.030,CAR,@,SDG,W 26-7,,0,0,,0,0,0,,0,0,0,,,,,,4,213,53.25,0
4,1997,1997-09-21,4,25.037,CAR,,KAN,L 14-35,,1,-5,-5.00,0,0,0,,0,0,0,,,,,,5,220,44.00,0
5,1997,1997-09-29,5,25.045,CAR,,SFO,L 21-34,,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
6,1997,1997-10-12,6,25.058,CAR,@,MIN,L 14-21,,0,0,,0,0,0,,0,0,0,,,,,,6,236,39.33,0
7,1997,1997-10-19,7,25.065,CAR,@,NOR,W 13-0,,0,0,,0,0,0,,0,0,0,,,,,,6,234,39.00,0
8,1997,1997-10-26,8,25.072,CAR,,ATL,W 21-12,,0,0,,0,0,0,,0,0,0,,,,,,8,350,43.75,0
9,1997,1997-11-02,9,25.079,CAR,,OAK,W 38-14,,0,0,,0,0,0,,0,0,0,,,,,,4,128,32.00,0
10,1997,1997-11-09,10,25.086,CAR,@,DEN,L 0-34,,0,0,,0,0,0,,0,0,0,,,,,,9,424,47.11,0
11,1997,1997-11-16,11,25.093,CAR,@,SFO,L 19-27,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
12,1997,1997-11-23,12,25.100,CAR,@,STL,W 16-10,,0,0,,0,0,0,,0,0,0,,,,,,5,211,42.20,0
13,1997,1997-11-30,13,25.107,CAR,,NOR,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,3,111,37.00,0
14,1997,1997-12-08,14,25.115,CAR,@,DAL,W 23-13,,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
15,1997,1997-12-14,15,25.121,CAR,,GNB,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,9,380,42.22,0
16,1997,1997-12-20,16,25.127,CAR,,STL,L 18-30,,0,0,,0,0,0,,0,0,0,,,,,,4,192,48.00,0
17,1998,1998-09-06,1,26.022,CAR,,ATL,L 14-19,,2,0,0.00,0,0,0,,0,0,0,,0,0,,,5,205,41.00,0
18,1998,1998-09-13,2,26.029,CAR,@,NOR,L 14-19,,0,0,,0,0,0,,0,0,0,,0,0,,,4,184,46.00,0
19,1998,1998-09-27,3,26.043,CAR,,GNB,L 30-37,,0,0,,0,0,0,,0,0,0,,0,0,,,8,351,43.88,0
20,1998,1998-10-04,4,26.050,CAR,@,ATL,L 23-51,,0,0,,0,0,0,,0,0,0,,0,0,,,4,137,34.25,0
21,1998,1998-10-11,5,26.057,CAR,@,DAL,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,4,167,41.75,0
22,1998,1998-10-18,6,26.064,CAR,@,TAM,L 13-16,,0,0,,0,0,0,,0,0,0,,0,0,,,5,181,36.20,0
23,1998,1998-10-25,7,26.071,CAR,,BUF,L 14-30,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,162,40.50,0
24,1998,1998-11-01,8,26.078,CAR,,NOR,W 31-17,,0,0,,0,0,0,,0,0,0,,0,0,,,6,247,41.17,0
25,1998,1998-11-08,9,26.085,CAR,@,SFO,L 23-25,,0,0,,0,0,0,,0,0,0,,0,0,,,3,116,38.67,0
26,1998,1998-11-15,10,26.092,CAR,,MIA,L 9-13,,0,0,,0,0,0,,0,0,0,,0,0,,,3,113,37.67,0
27,1998,1998-11-22,11,26.099,CAR,@,STL,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,6,216,36.00,0
28,1998,1998-11-29,12,26.106,CAR,@,NYJ,L 21-48,,0,0,,0,0,0,,0,0,0,,0,0,,,5,225,45.00,0
29,1998,1998-12-06,13,26.113,CAR,,SFO,L 28-31,,0,0,,0,0,0,,0,0,0,,0,0,,,5,211,42.20,0
30,1998,1998-12-13,14,26.120,CAR,,WAS,L 25-28,,0,0,,0,0,0,,0,0,0,,0,0,,,4,137,34.25,0
31,1998,1998-12-20,15,26.127,CAR,,STL,W 20-13,,0,0,,0,0,0,,0,0,0,,0,0,,,6,257,42.83,0
32,1998,1998-12-27,16,26.134,CAR,@,IND,W 27-19,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,5,222,44.40,0
33,1999,1999-09-12,1,27.028,CAR,@,NOR,L 10-19,,0,0,,0,0,0,,0,0,0,,,,,,8,355,44.38,0
34,1999,1999-09-19,2,27.035,CAR,,JAX,L 20-22,,0,0,,0,0,0,,0,0,0,,,,,,5,225,45.00,0
35,1999,1999-09-26,3,27.042,CAR,,CIN,W 27-3,,0,0,,0,0,0,,0,0,0,,,,,,3,128,42.67,0
36,1999,1999-10-03,4,27.049,CAR,@,WAS,L 36-38,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
37,1999,1999-10-17,5,27.063,CAR,@,SFO,W 31-29,,0,0,,0,0,0,,0,0,0,,,,,,6,218,36.33,0
38,1999,1999-10-24,6,27.070,CAR,,DET,L 9-24,,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
39,1999,1999-10-31,7,27.077,CAR,@,ATL,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,2,72,36.00,0
40,1999,1999-11-07,8,27.084,CAR,,PHI,W 33-7,,0,0,,0,0,0,,0,0,0,,,,,,3,110,36.67,0
41,1999,1999-11-14,9,27.091,CAR,@,STL,L 10-35,,0,0,,0,0,0,,0,0,0,,,,,,5,186,37.20,0
42,1999,1999-11-21,10,27.098,CAR,@,CLE,W 31-17,,0,0,,0,0,0,,0,0,0,,,,,,3,91,30.33,0
43,1999,1999-11-28,11,27.105,CAR,,ATL,W 34-28,,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
44,1999,1999-12-05,12,27.112,CAR,,STL,L 21-34,,0,0,,0,0,0,,0,0,0,,,,,,4,147,36.75,0
45,1999,1999-12-12,13,27.119,CAR,@,GNB,W 33-31,,0,0,,0,0,0,,0,0,0,,,,,,1,47,47.00,0
46,1999,1999-12-18,14,27.125,CAR,,SFO,W 41-24,,0,0,,0,0,0,,0,0,0,,,,,,2,56,28.00,0
47,1999,1999-12-26,15,27.133,CAR,@,PIT,L 20-30,,0,0,,0,0,0,,0,0,0,,,,,,4,130,32.50,0
48,1999,2000-01-02,16,27.140,CAR,,NOR,W 45-13,,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
49,2000,2000-09-03,1,28.019,CAR,@,WAS,L 17-20,,0,0,,0,0,0,,0,0,0,,0,,,,5,214,42.80,0
50,2000,2000-09-10,2,28.026,CAR,@,SFO,W 38-22,,0,0,,0,0,0,,0,0,0,,0,,,,3,94,31.33,0
51,2000,2000-09-17,3,28.033,CAR,,ATL,L 10-15,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,147,36.75,1
52,2000,2000-10-01,4,28.047,CAR,,DAL,L 13-16,,1,0,0.00,0,0,0,,0,0,0,,0,,,,3,120,40.00,0
53,2000,2000-10-08,5,28.054,CAR,,SEA,W 26-3,,0,0,,0,0,0,,0,0,0,,0,,,,2,71,35.50,0
54,2000,2000-10-15,6,28.061,CAR,@,NOR,L 6-24,,0,0,,0,0,0,,0,0,0,,0,,,,9,299,33.22,0
55,2000,2000-10-22,7,28.068,CAR,,SFO,W 34-16,,0,0,,0,0,0,,0,0,0,,0,,,,2,84,42.00,0
56,2000,2000-10-29,8,28.075,CAR,@,ATL,L 12-13,,0,0,,0,0,0,,0,0,0,,0,,,,3,157,52.33,0
57,2000,2000-11-05,9,28.082,CAR,@,STL,W 27-24,,0,0,,0,0,0,,0,0,0,,0,,,,2,87,43.50,0
58,2000,2000-11-12,10,28.089,CAR,,NOR,L 10-20,,0,0,,0,0,0,,0,0,0,,0,,,,3,124,41.33,0
59,2000,2000-11-19,11,28.096,CAR,@,MIN,L 17-31,,0,0,,0,0,0,,0,0,0,,0,,,,4,142,35.50,0
60,2000,2000-11-27,12,28.104,CAR,,GNB,W 31-14,,0,0,,0,0,0,,0,0,0,,0,,,,5,188,37.60,0
61,2000,2000-12-03,13,28.110,CAR,,STL,W 16-3,,0,0,,0,0,0,,0,0,0,,0,,,,4,123,30.75,0
62,2000,2000-12-10,14,28.117,CAR,@,KAN,L 14-15,,0,0,,0,0,0,,0,0,0,,0,,,,5,209,41.80,0
63,2000,2000-12-17,15,28.124,CAR,,SDG,W 30-22,,0,0,,0,0,0,,0,0,0,,0,,,,7,311,44.43,1
64,2000,2000-12-24,16,28.131,CAR,@,OAK,L 9-52,,0,0,,0,0,0,,0,0,0,,0,,,,3,89,29.67,0
65,2001,2001-10-21,6,29.067,NWE,@,IND,W 38-17,,0,0,,0,0,0,,0,0,0,,0,,,,3,109,36.33,0
66,2001,2001-10-28,7,29.074,NWE,@,DEN,L 20-31,,0,0,,0,0,0,,0,0,0,,0,,,,2,91,45.50,0
67,2001,2001-11-04,8,29.081,NWE,@,ATL,W 24-10,,0,0,,0,0,0,,0,0,0,,0,,,,6,241,40.17,0
68,2001,2001-11-11,9,29.088,NWE,,BUF,W 21-11,,0,0,,0,0,0,,0,0,0,,0,,,,3,114,38.00,0
69,2001,2001-11-18,10,29.095,NWE,,STL,L 17-24,,0,0,,0,0,0,,0,0,0,,0,,,,4,164,41.00,0
70,2001,2001-11-25,11,29.102,NWE,,NOR,W 34-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,172,43.00,0
71,2001,2001-12-02,12,29.109,NWE,@,NYJ,W 17-16,,0,0,,0,0,0,,0,0,0,,0,,,,6,217,36.17,0
72,2001,2001-12-09,13,29.116,NWE,,CLE,W 27-16,,0,0,,0,0,0,,0,0,0,,0,,,,3,131,43.67,0
73,2001,2001-12-16,14,29.123,NWE,@,BUF,W 12-9,,0,0,,0,0,0,,0,0,0,,0,,,,7,287,41.00,0
74,2001,2001-12-22,15,29.129,NWE,,MIA,W 20-13,,0,0,,0,0,0,,0,0,0,,0,,,,5,211,42.20,0
75,2001,2002-01-06,16,29.144,NWE,@,CAR,W 38-6,,0,0,,0,0,0,,0,0,0,,0,,,,6,227,37.83,0
76,2002,2002-09-09,1,30.025,NWE,,PIT,W 30-14,,0,0,,0,0,0,,0,0,0,,,,,,5,197,39.40,0
77,2002,2002-09-15,2,30.031,NWE,@,NYJ,W 44-7,,0,0,,0,0,0,,0,0,0,,,,,,2,83,41.50,0
78,2002,2002-09-22,3,30.038,NWE,,KAN,W 41-38,,0,0,,0,0,0,,0,0,0,,,,,,6,220,36.67,0
79,2002,2002-09-29,4,30.045,NWE,@,SDG,L 14-21,,0,0,,0,0,0,,0,0,0,,,,,,3,70,23.33,0
80,2002,2002-10-06,5,30.052,NWE,@,MIA,L 13-26,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
81,2002,2002-10-13,6,30.059,NWE,,GNB,L 10-28,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
82,2002,2002-10-27,7,30.073,NWE,,DEN,L 16-24,,0,0,,0,0,0,,0,0,0,,,,,,8,310,38.75,0
83,2002,2002-11-03,8,30.080,NWE,@,BUF,W 38-7,,0,0,,0,0,0,,0,0,0,,,,,,1,36,36.00,0
84,2002,2002-11-10,9,30.087,NWE,@,CHI,W 33-30,,0,0,,0,0,0,,0,0,0,,,,,,5,229,45.80,0
85,2002,2002-11-17,10,30.094,NWE,@,OAK,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
86,2002,2002-11-24,11,30.101,NWE,,MIN,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,5,163,32.60,0
87,2002,2002-11-28,12,30.105,NWE,@,DET,W 20-12,,0,0,,0,0,0,,0,0,0,,,,,,3,107,35.67,1
88,2002,2002-12-08,13,30.115,NWE,,BUF,W 27-17,,0,0,,0,0,0,,0,0,0,,,,,,4,145,36.25,0
89,2002,2002-12-16,14,30.123,NWE,@,TEN,L 7-24,,0,0,,0,0,0,,0,0,0,,,,,,6,245,40.83,0
