ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
23,2006,2006-10-29,8,24.241,NYJ,@,CLE,L 13-20,,1,1,100.0,2,3,66.7,0,7,0.0,,,0,0,,0
24,2006,2006-11-12,9,24.255,NYJ,@,NWE,W 17-14,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
25,2006,2006-11-26,11,24.269,NYJ,,HOU,W 26-11,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
26,2006,2006-12-03,12,24.276,NYJ,@,GNB,W 38-10,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
27,2006,2006-12-10,13,24.283,NYJ,,BUF,L 13-31,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
28,2006,2006-12-17,14,24.290,NYJ,@,MIN,W 26-13,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
29,2006,2006-12-25,15,24.298,NYJ,@,MIA,W 13-10,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
30,2006,2006-12-31,16,24.304,NYJ,,OAK,W 23-3,,2,2,100.0,3,3,100.0,0,11,0.0,,,0,0,,0
31,2007,2007-09-09,1,25.191,NYJ,,NWE,L 14-38,,2,2,100.0,,,,0,2,,,,,,,
32,2007,2007-09-16,2,25.198,NYJ,@,BAL,L 13-20,,1,1,100.0,2,3,66.7,0,7,0.0,,,0,0,,0
33,2007,2007-09-23,3,25.205,NYJ,,MIA,W 31-28,,4,4,100.0,1,1,100.0,0,7,0.0,,,0,0,,0
34,2007,2007-09-30,4,25.212,NYJ,@,BUF,L 14-17,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
35,2007,2007-10-07,5,25.219,NYJ,@,NYG,L 24-35,,3,3,100.0,1,2,50.0,0,6,0.0,,,0,0,,0
36,2007,2007-10-14,6,25.226,NYJ,,PHI,L 9-16,,,,,3,4,75.0,0,9,0.0,,,0,0,,0
37,2007,2007-10-21,7,25.233,NYJ,@,CIN,L 31-38,,2,2,100.0,3,3,100.0,0,11,0.0,,,0,0,,0
38,2007,2007-10-28,8,25.240,NYJ,,BUF,L 3-13,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
39,2007,2007-11-04,9,25.247,NYJ,,WAS,L 20-23,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
40,2007,2007-11-18,10,25.261,NYJ,,PIT,W 19-16,,1,1,100.0,4,4,100.0,0,13,0.0,,,0,0,,0
41,2007,2007-11-22,11,25.265,NYJ,@,DAL,L 3-34,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
42,2007,2007-12-02,12,25.275,NYJ,@,MIA,W 40-13,,4,4,100.0,4,4,100.0,0,16,0.0,,,0,0,,0
43,2007,2007-12-09,13,25.282,NYJ,,CLE,L 18-24,,,,,4,4,100.0,0,12,0.0,,,0,0,,0
44,2007,2007-12-16,14,25.289,NYJ,@,NWE,L 10-20,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
45,2007,2007-12-23,15,25.296,NYJ,@,TEN,L 6-10,,,1,0.0,,1,0.0,0,0,0.0,,,0,0,,0
46,2007,2007-12-30,16,25.303,NYJ,,KAN,W 13-10,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
47,2008,2008-09-07,1,26.189,NYJ,@,MIA,W 20-14,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
48,2009,2009-09-13,1,27.195,TAM,,DAL,L 21-34,,3,3,100.0,,2,0.0,0,3,0.0,0,0,0,0,,0
49,2009,2009-09-20,2,27.202,TAM,@,BUF,L 20-33,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
50,2009,2009-10-04,4,27.216,TAM,@,WAS,L 13-16,,1,1,100.0,2,4,50.0,0,7,0.0,0,0,0,0,,0
51,2009,2009-12-20,14,27.293,ARI,@,DET,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
52,2009,2009-12-27,15,27.300,ARI,,STL,W 31-10,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
53,2010,2010-09-12,1,28.194,CIN,@,NWE,L 24-38,,3,3,100.0,1,1,100.0,0,6,0.0,0,1,0,0,,0
54,2010,2010-09-19,2,28.201,CIN,,BAL,W 15-10,,,,,5,5,100.0,0,15,0.0,0,0,0,0,,0
55,2010,2010-09-26,3,28.208,CIN,@,CAR,W 20-7,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
56,2010,2010-10-03,4,28.215,CIN,@,CLE,L 20-23,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
57,2010,2010-10-10,5,28.222,CIN,,TAM,L 21-24,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
58,2010,2010-10-24,6,28.236,CIN,@,ATL,L 32-39,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
59,2010,2010-10-31,7,28.243,CIN,,MIA,L 14-22,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
60,2010,2010-11-08,8,28.251,CIN,,PIT,L 21-27,,3,3,100.0,,2,0.0,0,3,0.0,0,0,0,0,,0
61,2010,2010-11-14,9,28.257,CIN,@,IND,L 17-23,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
62,2011,2011-09-11,1,29.193,CIN,@,CLE,W 27-17,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
63,2011,2011-09-18,2,29.200,CIN,@,DEN,L 22-24,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
64,2011,2011-09-25,3,29.207,CIN,,SFO,L 8-13,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
65,2011,2011-10-02,4,29.214,CIN,,BUF,W 23-20,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
66,2011,2011-10-09,5,29.221,CIN,@,JAX,W 30-20,,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
67,2011,2011-10-16,6,29.228,CIN,,IND,W 27-17,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
68,2011,2011-10-30,7,29.242,CIN,@,SEA,W 34-12,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
69,2011,2011-11-06,8,29.249,CIN,@,TEN,W 24-17,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
70,2011,2011-11-13,9,29.256,CIN,,PIT,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
71,2011,2011-11-20,10,29.263,CIN,@,BAL,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
72,2011,2011-11-27,11,29.270,CIN,,CLE,W 23-20,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
73,2011,2011-12-04,12,29.277,CIN,@,PIT,L 7-35,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
74,2011,2011-12-11,13,29.284,CIN,,HOU,L 19-20,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,,0
75,2011,2011-12-18,14,29.291,CIN,@,STL,W 20-13,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
76,2011,2011-12-24,15,29.297,CIN,,ARI,W 23-16,,2,2,100.0,3,5,60.0,0,11,0.0,0,0,0,0,,0
77,2011,2012-01-01,16,29.305,CIN,,BAL,L 16-24,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
78,2012,2012-09-10,1,30.192,CIN,@,BAL,L 13-44,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
79,2012,2012-09-16,2,30.198,CIN,,CLE,W 34-27,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
80,2012,2012-09-23,3,30.205,CIN,@,WAS,W 38-31,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
81,2012,2012-09-30,4,30.212,CIN,@,JAX,W 27-10,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
82,2012,2012-10-07,5,30.219,CIN,,MIA,L 13-17,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
83,2012,2012-10-14,6,30.226,CIN,@,CLE,L 24-34,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
84,2012,2012-10-21,7,30.233,CIN,,PIT,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
85,2012,2012-11-04,8,30.247,CIN,,DEN,L 23-31,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
86,2012,2012-11-11,9,30.254,CIN,,NYG,W 31-13,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
87,2012,2012-11-18,10,30.261,CIN,@,KAN,W 28-6,,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,0,,0
88,2012,2012-11-25,11,30.268,CIN,,OAK,W 34-10,,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,0,,0
89,2012,2012-12-02,12,30.275,CIN,@,SDG,W 20-13,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
90,2012,2012-12-13,14,30.286,CIN,@,PHI,W 34-13,,,,,,,,,,,,,,,,
91,2013,2013-09-08,1,31.190,CIN,@,CHI,L 21-24,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
92,2013,2013-09-16,2,31.198,CIN,,PIT,W 20-10,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
93,2013,2013-09-22,3,31.204,CIN,,GNB,W 34-30,,4,5,80.0,,1,0.0,0,4,0.0,0,0,0,0,,0
94,2013,2013-09-29,4,31.211,CIN,@,CLE,L 6-17,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
95,2013,2013-10-06,5,31.218,CIN,,NWE,W 13-6,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
96,2013,2013-10-13,6,31.225,CIN,@,BUF,W 27-24,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
97,2013,2013-10-20,7,31.232,CIN,@,DET,W 27-24,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
98,2013,2013-10-27,8,31.239,CIN,,NYJ,W 49-9,,7,7,100.0,,,,0,7,0.0,1,0,0,0,,0
99,2013,2013-10-31,9,31.243,CIN,@,MIA,L 20-22,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
100,2013,2013-11-10,10,31.253,CIN,@,BAL,L 17-20,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
101,2013,2013-11-17,11,31.260,CIN,,CLE,W 41-20,,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,0,,0
102,2013,2013-12-01,12,31.274,CIN,@,SDG,W 17-10,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
103,2013,2013-12-08,13,31.281,CIN,,IND,W 42-28,,6,6,100.0,,,,0,6,0.0,0,0,0,0,,0
104,2013,2013-12-15,14,31.288,CIN,@,PIT,L 20-30,,2,2,100.0,,,,0,2,0.0,0,0,2,80,40.00,0
105,2013,2013-12-22,15,31.295,CIN,,MIN,W 42-14,,6,6,100.0,,,,0,6,0.0,2,0,0,0,,0
106,2013,2013-12-29,16,31.302,CIN,,BAL,W 34-17,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
107,2014,2014-09-07,1,32.189,CIN,@,BAL,W 23-16,,,,,5,6,83.3,0,15,0.0,1,0,0,0,,0
108,2014,2014-09-14,2,32.196,CIN,,ATL,W 24-10,,3,3,100.0,1,4,25.0,0,6,0.0,0,0,0,0,,0
109,2014,2014-09-21,3,32.203,CIN,,TEN,W 33-7,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
110,2014,2014-10-05,4,32.217,CIN,@,NWE,L 17-43,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
111,2014,2014-10-12,5,32.224,CIN,,CAR,T 37-37,,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,0,,0
112,2014,2014-10-19,6,32.231,CIN,@,IND,L 0-27,,,,,,,,,,,,,,,,
113,2014,2014-10-26,7,32.238,CIN,,BAL,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
114,2014,2014-11-02,8,32.245,CIN,,JAX,W 33-23,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
115,2014,2014-11-06,9,32.249,CIN,,CLE,L 3-24,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
116,2014,2014-11-16,10,32.259,CIN,@,NOR,W 27-10,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
117,2014,2014-11-23,11,32.266,CIN,@,HOU,W 22-13,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
118,2014,2014-11-30,12,32.273,CIN,@,TAM,W 14-13,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
119,2014,2014-12-07,13,32.280,CIN,,PIT,L 21-42,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
120,2014,2014-12-14,14,32.287,CIN,@,CLE,W 30-0,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
121,2014,2014-12-22,15,32.295,CIN,,DEN,W 37-28,,4,4,100.0,3,3,100.0,0,13,0.0,0,1,0,0,,0
122,2014,2014-12-28,16,32.301,CIN,@,PIT,L 17-27,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
123,2015,2015-09-13,1,33.195,CIN,@,OAK,W 33-13,,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
124,2015,2015-09-20,2,33.202,CIN,,SDG,W 24-19,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
125,2015,2015-09-27,3,33.209,CIN,@,BAL,W 28-24,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
126,2015,2015-10-04,4,33.216,CIN,,KAN,W 36-21,,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,0,,0
127,2015,2015-10-11,5,33.223,CIN,,SEA,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
128,2015,2015-10-18,6,33.230,CIN,@,BUF,W 34-21,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
129,2015,2015-11-01,7,33.244,CIN,@,PIT,W 16-10,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
130,2015,2015-11-05,8,33.248,CIN,,CLE,W 31-10,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
131,2015,2015-11-16,9,33.259,CIN,,HOU,L 6-10,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
132,2015,2015-11-22,10,33.265,CIN,@,ARI,L 31-34,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
133,2015,2015-11-29,11,33.272,CIN,,STL,W 31-7,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
134,2015,2015-12-06,12,33.279,CIN,@,CLE,W 37-3,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
135,2015,2015-12-13,13,33.286,CIN,,PIT,L 20-33,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
136,2015,2015-12-20,14,33.293,CIN,@,SFO,W 24-14,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
137,2015,2015-12-28,15,33.301,CIN,@,DEN,L 17-20,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
138,2015,2016-01-03,16,33.307,CIN,,BAL,W 24-16,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
139,2016,2016-09-11,1,34.193,CIN,@,NYJ,W 23-22,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
140,2016,2016-09-18,2,34.200,CIN,@,PIT,L 16-24,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
141,2016,2016-09-25,3,34.207,CIN,,DEN,L 17-29,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
142,2016,2016-09-29,4,34.211,CIN,,MIA,W 22-7,,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,0,,0
143,2016,2016-10-09,5,34.221,CIN,@,DAL,L 14-28,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
144,2016,2016-10-16,6,34.228,CIN,@,NWE,L 17-35,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
145,2016,2016-10-23,7,34.235,CIN,,CLE,W 31-17,,4,4,100.0,1,3,33.3,0,7,0.0,0,0,0,0,,0
146,2016,2016-10-30,8,34.242,CIN,,WAS,T 27-27,,3,4,75.0,,1,0.0,0,3,0.0,0,0,0,0,,0
147,2016,2016-11-14,9,34.257,CIN,@,NYG,L 20-21,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
148,2016,2016-11-20,10,34.263,CIN,,BUF,L 12-16,,,2,0.0,,,,0,0,0.0,0,0,0,0,,0
149,2016,2016-11-27,11,34.270,CIN,@,BAL,L 14-19,,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,0,,0
150,2016,2016-12-04,12,34.277,CIN,,PHI,W 32-14,,2,3,66.7,4,4,100.0,0,14,0.0,0,0,0,0,,0
151,2016,2016-12-11,13,34.284,CIN,@,CLE,W 23-10,,2,3,66.7,1,2,50.0,0,5,0.0,0,0,0,0,,0
152,2017,2017-10-29,7,35.241,DAL,@,WAS,W 33-19,,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,0,,0
153,2017,2017-11-05,8,35.248,DAL,,KAN,W 28-17,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
154,2017,2017-11-12,9,35.255,DAL,@,ATL,L 7-27,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
155,2017,2017-11-19,10,35.262,DAL,,PHI,L 9-37,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
156,2017,2017-12-10,13,35.283,CHI,@,CIN,W 33-7,,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
157,2017,2017-12-16,14,35.289,CHI,@,DET,L 10-20,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
158,2017,2017-12-24,15,35.297,CHI,,CLE,W 20-3,,2,3,66.7,,,,0,2,0.0,0,0,0,0,,0
159,2017,2017-12-31,16,35.304,CHI,@,MIN,L 10-23,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
160,2018,2018-09-10,1,36.192,OAK,,LAR,L 13-33,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
161,2018,2018-09-16,2,36.198,OAK,@,DEN,L 19-20,,1,2,50.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
162,2018,2018-09-23,3,36.205,OAK,@,MIA,L 20-28,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
