ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-03,1,22.352,PIT,,DET,W 23-20,,1,0,0,,0,0.0%,0.00,0,0,,0,,
2,1995,1995-09-10,2,22.359,PIT,@,HOU,W 34-17,,2,2,24,12.00,1,100.0%,12.00,0,0,,0,1,6
3,1995,1995-09-18,3,23.002,PIT,@,MIA,L 10-23,,1,0,0,,0,0.0%,0.00,0,0,,0,,
4,1995,1995-09-24,4,23.008,PIT,,MIN,L 24-44,,2,2,33,16.50,0,100.0%,16.50,1,10,10.00,0,0,0
5,1995,1995-10-01,5,23.015,PIT,,SDG,W 31-16,,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0
6,1995,1995-10-08,6,23.022,PIT,@,JAX,L 16-20,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
7,1995,1995-10-19,7,23.033,PIT,,CIN,L 9-27,,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0
8,1995,1995-10-29,8,23.043,PIT,,JAX,W 24-7,,1,0,0,,0,0.0%,0.00,0,0,,0,,
9,1995,1995-11-05,9,23.050,PIT,@,CHI,W 37-34,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
10,1995,1995-11-13,10,23.058,PIT,,CLE,W 20-3,,2,0,0,,0,0.0%,0.00,0,0,,0,,
11,1995,1995-11-19,11,23.064,PIT,@,CIN,W 49-31,,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0
12,1995,1995-11-26,12,23.071,PIT,@,CLE,W 20-17,,7,5,34,6.80,1,71.4%,4.86,1,9,9.00,0,1,6
13,1995,1995-12-03,13,23.078,PIT,,HOU,W 21-7,,6,1,7,7.00,1,16.7%,1.17,0,0,,0,1,6
14,1995,1995-12-10,14,23.085,PIT,@,OAK,W 29-10,,2,0,0,,0,0.0%,0.00,0,0,,0,,
15,1995,1995-12-16,15,23.091,PIT,,NWE,W 41-27,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
16,1995,1995-12-24,16,23.099,PIT,@,GNB,L 19-24,,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0
17,1996,1996-09-01,1,23.351,PIT,@,JAX,L 9-24,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0
18,1996,1996-09-08,2,23.358,PIT,,BAL,W 31-17,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
19,1996,1996-09-16,3,24.000,PIT,,BUF,W 24-6,,2,0,0,,0,0.0%,0.00,,,,,,
20,1996,1996-09-29,4,24.013,PIT,,HOU,W 30-16,,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0
21,1996,1996-10-07,5,24.021,PIT,@,KAN,W 17-7,,1,0,0,,0,0.0%,0.00,,,,,,
22,1996,1996-10-13,6,24.027,PIT,,CIN,W 20-10,,0,0,0,,0,0.0%,,,,,,,
23,1996,1996-10-20,7,24.034,PIT,@,HOU,L 13-23,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
24,1996,1996-10-27,8,24.041,PIT,@,ATL,W 20-17,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
25,1996,1996-11-03,9,24.048,PIT,,STL,W 42-6,,1,0,0,,0,0.0%,0.00,,,,,,
26,1996,1996-11-10,10,24.055,PIT,@,CIN,L 24-34,,1,0,0,,0,0.0%,0.00,,,,,,
27,1996,1996-11-17,11,24.062,PIT,,JAX,W 28-3,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
28,1996,1996-11-25,12,24.070,PIT,@,MIA,W 24-17,,3,1,36,36.00,0,33.3%,12.00,0,0,,0,0,0
29,1997,1997-08-31,1,24.349,PIT,,DAL,L 7-37,,2,2,3,1.50,1,100.0%,1.50,0,0,,0,1,6
30,1997,1997-09-07,2,24.356,PIT,,WAS,W 14-13,,,0,0,,0,0.0%,,,,,,,
31,1997,1997-09-22,3,25.006,PIT,@,JAX,L 21-30,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
32,1997,1997-09-28,4,25.012,PIT,,TEN,W 37-24,,4,2,21,10.50,1,50.0%,5.25,0,0,,0,1,6
33,1997,1997-10-05,5,25.019,PIT,@,BAL,W 42-34,,2,2,9,4.50,1,100.0%,4.50,0,0,,0,1,6
34,1997,1997-10-12,6,25.026,PIT,,IND,W 24-22,,0,0,0,,0,0.0%,,,,,,,
35,1997,1997-10-19,7,25.033,PIT,@,CIN,W 26-10,,1,0,0,,0,0.0%,0.00,,,,,,
36,1997,1997-10-26,8,25.040,PIT,,JAX,W 23-17,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
37,1997,1997-11-03,9,25.048,PIT,@,KAN,L 10-13,,0,0,0,,0,0.0%,,,,,,,
38,1997,1997-11-09,10,25.054,PIT,,BAL,W 37-0,,1,0,0,,0,0.0%,0.00,,,,,,
39,1997,1997-11-16,11,25.061,PIT,,CIN,W 20-3,,2,1,5,5.00,1,50.0%,2.50,0,0,,0,1,6
40,1997,1997-11-23,12,25.068,PIT,@,PHI,L 20-23,,1,0,0,,0,0.0%,0.00,,,,,,
41,1997,1997-11-30,13,25.075,PIT,@,ARI,W 26-20,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0
42,1997,1997-12-07,14,25.082,PIT,,DEN,W 35-24,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
43,1997,1997-12-13,15,25.088,PIT,@,NWE,W 24-21,,7,5,43,8.60,1,71.4%,6.14,0,0,,0,1,6
44,1997,1997-12-21,16,25.096,PIT,@,TEN,L 6-16,,3,0,0,,0,0.0%,0.00,,,,,,
45,1998,1998-09-06,1,25.355,PIT,@,BAL,W 20-13,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
46,1998,1998-09-13,2,25.362,PIT,,CHI,W 17-12,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0
47,1998,1998-09-20,3,26.004,PIT,@,MIA,L 0-21,,,,,,,0.0%,,,,,,,
48,1998,1998-09-27,4,26.011,PIT,,SEA,W 13-10,,,,,,,0.0%,,,,,,,
49,1998,1998-10-11,5,26.025,PIT,@,CIN,L 20-25,,,,,,,0.0%,,,,,,,
50,1998,1998-10-18,6,26.032,PIT,,BAL,W 16-6,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
51,1998,1998-10-26,7,26.040,PIT,@,KAN,W 20-13,,3,,,,,0.0%,,,,,,,
52,1998,1998-11-01,8,26.046,PIT,,TEN,L 31-41,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
53,1998,1998-11-09,9,26.054,PIT,,GNB,W 27-20,,,,,,,0.0%,,,,,,,
54,1998,1998-11-15,10,26.060,PIT,@,TEN,L 14-23,,3,2,18,9.00,1,66.7%,6.00,0,-7,,0,1,6
55,1998,1998-11-22,11,26.067,PIT,,JAX,W 30-15,,2,2,14,7.00,1,100.0%,7.00,0,0,,0,1,6
56,1998,1998-11-26,12,26.071,PIT,@,DET,L 16-19,,2,,,,,0.0%,,,,,,,
57,1998,1998-12-06,13,26.081,PIT,,NWE,L 9-23,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0
58,1998,1998-12-13,14,26.088,PIT,@,TAM,L 3-16,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
59,1998,1998-12-20,15,26.095,PIT,,CIN,L 24-25,,2,,,,,0.0%,,,,,,,
60,1998,1998-12-28,16,26.103,PIT,@,JAX,L 3-21,,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0
61,1999,1999-09-12,1,26.361,PIT,@,CLE,W 43-0,*,1,,,,,0.0%,,,,,,,
62,1999,1999-09-19,2,27.003,PIT,@,BAL,W 23-20,*,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0
63,1999,1999-09-26,3,27.010,PIT,,SEA,L 10-29,*,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0
64,1999,1999-10-03,4,27.017,PIT,,JAX,L 3-17,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
65,1999,1999-10-10,5,27.024,PIT,@,BUF,L 21-24,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
66,1999,1999-10-17,6,27.031,PIT,@,CIN,W 17-3,*,,,,,,0.0%,,,,,,,
67,1999,1999-10-25,7,27.039,PIT,,ATL,W 13-9,*,1,,,,,0.0%,,,,,,,
68,1999,1999-11-07,8,27.052,PIT,@,SFO,W 27-6,*,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0
