ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
68,2001,2001-10-07,4,28.142,OAK,,DAL,W 28-21,,,,,,,,,
69,2001,2001-10-14,5,28.149,OAK,@,IND,W 23-18,,0,0,,0,0.0,1,0,0
70,2001,2001-10-28,6,28.163,OAK,@,PHI,W 20-10,,,,,,,,,
71,2001,2001-11-05,7,28.171,OAK,,DEN,W 38-28,,0,0,,0,0.0,1,0,0
72,2001,2001-11-11,8,28.177,OAK,@,SEA,L 27-34,,,,,,,,,
73,2001,2001-11-18,9,28.184,OAK,,SDG,W 34-24,,0,0,,0,0.0,1,23,0
74,2001,2001-11-25,10,28.191,OAK,@,NYG,W 28-10,,,,,,,,,
75,2001,2001-12-02,11,28.198,OAK,,ARI,L 31-34,,,,,,,,,
76,2001,2001-12-09,12,28.205,OAK,,KAN,W 28-26,,,,,,,,,
77,2001,2001-12-15,13,28.211,OAK,@,SDG,W 13-6,*,,,,,,,,
78,2001,2001-12-22,14,28.218,OAK,,TEN,L 10-13,,0,0,,0,0.0,1,16,0
79,2001,2001-12-30,15,28.226,OAK,@,DEN,L 17-23,*,,,,,,,,
80,2001,2002-01-06,16,28.233,OAK,,NYJ,L 22-24,,0,0,,0,0.0,1,33,0
81,2002,2002-09-08,1,29.113,OAK,,SEA,W 31-17,*,,,,,,,,
82,2002,2002-09-15,2,29.120,OAK,@,PIT,W 30-17,*,,,,,,,,
83,2002,2002-09-29,3,29.134,OAK,,TEN,W 52-25,*,,,,,,,,
84,2002,2002-10-06,4,29.141,OAK,@,BUF,W 49-31,*,0,0,,0,0.0,2,35,0
85,2002,2002-10-13,5,29.148,OAK,@,STL,L 13-28,*,,,,,,,,
86,2002,2002-10-20,6,29.155,OAK,,SDG,L 21-27,*,,,,,,,,
87,2002,2002-10-27,7,29.162,OAK,@,KAN,L 10-20,*,,,,,,,,
88,2002,2002-11-03,8,29.169,OAK,,SFO,L 20-23,*,,,,,,,,
89,2002,2002-11-11,9,29.177,OAK,@,DEN,W 34-10,*,,,,,,,,
90,2002,2002-11-17,10,29.183,OAK,,NWE,W 27-20,*,1,0,0.00,0,0.0,0,0,0
91,2002,2002-11-24,11,29.190,OAK,@,ARI,W 41-20,*,0,0,,0,0.0,1,0,0
92,2002,2002-12-02,12,29.198,OAK,,NYJ,W 26-20,*,,,,,,,,
93,2002,2002-12-08,13,29.204,OAK,@,SDG,W 27-7,*,0,0,,0,0.0,1,0,0
94,2002,2002-12-28,16,29.224,OAK,,KAN,W 24-0,,,,,,,,,
95,2003,2003-09-07,1,30.112,CIN,,DEN,L 10-30,*,0,0,,0,0.0,1,24,0
96,2003,2003-09-14,2,30.119,CIN,@,OAK,L 20-23,*,,,,,,,,
97,2003,2003-09-21,3,30.126,CIN,,PIT,L 10-17,*,,,,,,,,
98,2003,2003-09-28,4,30.133,CIN,@,CLE,W 21-14,*,,,,,,,,
99,2003,2003-10-05,5,30.140,CIN,@,BUF,L 16-22,*,,,,,,,,
100,2003,2003-10-19,6,30.154,CIN,,BAL,W 34-26,*,0,0,,0,0.0,1,31,0
101,2003,2003-10-26,7,30.161,CIN,,SEA,W 27-24,*,0,0,,0,0.0,1,1,0
102,2003,2003-11-02,8,30.168,CIN,@,ARI,L 14-17,*,,,,,,,,
103,2003,2003-11-09,9,30.175,CIN,,HOU,W 34-27,*,,,,,,,,
104,2003,2003-11-16,10,30.182,CIN,,KAN,W 24-19,*,,,,,,,,
105,2003,2003-11-23,11,30.189,CIN,@,SDG,W 34-27,*,0,0,,0,1.0,0,0,0
106,2003,2003-11-30,12,30.196,CIN,@,PIT,W 24-20,*,,,,,,,,
107,2003,2003-12-07,13,30.203,CIN,@,BAL,L 13-31,*,,,,,,,,
108,2003,2003-12-14,14,30.210,CIN,,SFO,W 41-38,*,,,,,,,,
109,2003,2003-12-21,15,30.217,CIN,@,STL,L 10-27,*,0,0,,0,0.0,1,0,0
110,2003,2003-12-28,16,30.224,CIN,,CLE,L 14-22,*,,,,,,,,
111,2004,2004-09-12,1,31.117,CIN,@,NYJ,L 24-31,*,,,,,,,,
112,2004,2004-09-19,2,31.124,CIN,,MIA,W 16-13,*,0,0,,0,0.0,1,0,0
113,2004,2004-09-26,3,31.131,CIN,,BAL,L 9-23,*,,,,,,,,
114,2004,2004-10-03,4,31.138,CIN,@,PIT,L 17-28,*,,,,,,,,
115,2004,2004-10-17,5,31.152,CIN,@,CLE,L 17-34,*,0,0,,0,0.0,2,23,0
116,2004,2004-10-25,6,31.160,CIN,,DEN,W 23-10,*,0,0,,0,0.0,1,19,0
117,2004,2004-10-31,7,31.166,CIN,@,TEN,L 20-27,*,,,,,,,,
118,2004,2004-11-07,8,31.173,CIN,,DAL,W 26-3,*,0,0,,0,0.0,1,0,0
119,2004,2004-11-14,9,31.180,CIN,@,WAS,W 17-10,*,0,0,,0,0.0,1,1,0
120,2004,2004-11-21,10,31.187,CIN,,PIT,L 14-19,*,,,,,,,,
121,2004,2004-11-28,11,31.194,CIN,,CLE,W 58-48,*,0,0,,0,0.0,1,13,0
122,2004,2004-12-05,12,31.201,CIN,@,BAL,W 27-26,*,,,,,,,,
123,2004,2004-12-12,13,31.208,CIN,@,NWE,L 28-35,*,,,,,,,,
124,2004,2004-12-19,14,31.215,CIN,,BUF,L 17-33,*,,,,,,,,
125,2004,2004-12-26,15,31.222,CIN,,NYG,W 23-22,*,,,,,,,,
126,2004,2005-01-02,16,31.229,CIN,@,PHI,W 38-10,*,0,0,,0,0.0,1,10,0
127,2005,2005-09-11,1,32.116,CIN,@,CLE,W 27-13,*,,,,,,,,
128,2005,2005-09-18,2,32.123,CIN,,MIN,W 37-8,*,0,0,,0,0.0,1,5,0
129,2005,2005-09-25,3,32.130,CIN,@,CHI,W 24-7,*,0,0,,0,0.0,1,0,0
130,2005,2005-10-02,4,32.137,CIN,,HOU,W 16-10,*,,,,,,,,
131,2005,2005-10-09,5,32.144,CIN,@,JAX,L 20-23,*,,,,,,,,
132,2005,2005-10-16,6,32.151,CIN,@,TEN,W 31-23,*,,,,,,,,
133,2005,2005-10-23,7,32.158,CIN,,PIT,L 13-27,*,0,0,,0,0.0,1,0,0
134,2005,2005-10-30,8,32.165,CIN,,GNB,W 21-14,*,0,0,,0,0.0,1,0,0
135,2005,2005-11-06,9,32.172,CIN,@,BAL,W 21-9,*,,,,,,,,
136,2005,2005-11-20,10,32.186,CIN,,IND,L 37-45,*,,,,,,,,
137,2005,2005-11-27,11,32.193,CIN,,BAL,W 42-29,*,,,,,,,,
138,2005,2005-12-04,12,32.200,CIN,@,PIT,W 38-31,*,,,,,,,,
139,2005,2005-12-11,13,32.207,CIN,,CLE,W 23-20,*,,,,,,,,
140,2005,2005-12-18,14,32.214,CIN,@,DET,W 41-17,*,0,0,,0,0.0,1,0,0
141,2005,2005-12-24,15,32.220,CIN,,BUF,L 27-37,*,,,,,,,,
142,2005,2006-01-01,16,32.228,CIN,@,KAN,L 3-37,*,,,,,,,,
143,2006,2006-09-10,1,33.115,CIN,@,KAN,W 23-10,*,,,,,,,,
144,2006,2006-09-17,2,33.122,CIN,,CLE,W 34-17,*,,,,,,,,
145,2006,2006-09-24,3,33.129,CIN,@,PIT,W 28-20,*,,,,,,,,
146,2006,2006-10-01,4,33.136,CIN,,NWE,L 13-38,*,0,0,,0,0.0,1,2,0
147,2006,2006-10-15,5,33.150,CIN,@,TAM,L 13-14,*,,,,,,,,
148,2006,2006-10-22,6,33.157,CIN,,CAR,W 17-14,*,,,,,,,,
149,2006,2006-10-29,7,33.164,CIN,,ATL,L 27-29,*,,,,,,,,
150,2006,2006-11-05,8,33.171,CIN,@,BAL,L 20-26,*,,,,,,,,
151,2006,2006-11-12,9,33.178,CIN,,SDG,L 41-49,*,,,,,,,,
152,2006,2006-11-19,10,33.185,CIN,@,NOR,W 31-16,*,,,,,,,,
153,2006,2006-11-26,11,33.192,CIN,@,CLE,W 30-0,*,0,0,,0,0.0,2,14,0
154,2006,2006-11-30,12,33.196,CIN,,BAL,W 13-7,*,,,,,,,,
155,2006,2006-12-10,13,33.206,CIN,,OAK,W 27-10,*,,,,,,,,
156,2006,2006-12-18,14,33.214,CIN,@,IND,L 16-34,*,,,,,,,,
157,2006,2006-12-24,15,33.220,CIN,@,DEN,L 23-24,*,,,,,,,,
158,2006,2006-12-31,16,33.227,CIN,,PIT,L 17-23,*,0,0,,0,0.0,1,28,0
