ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,23.180,ATL,@,DET,L 17-28,,5,2,47,23.50,0,40.0%,9.40,0,0,,0,0,0
2,1997,1997-09-07,2,23.187,ATL,,CAR,L 6-9,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0
3,1997,1997-09-14,3,23.194,ATL,,OAK,L 31-36,,6,5,40,8.00,1,83.3%,6.67,0,0,,0,1,6
4,1997,1997-09-21,4,23.201,ATL,@,SFO,L 7-34,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0
5,1997,1997-09-28,5,23.208,ATL,,DEN,L 21-29,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
6,1997,1997-10-12,6,23.222,ATL,@,NOR,W 23-17,,2,0,0,,0,0.0%,0.00,,,,,,
7,1997,1997-10-19,7,23.229,ATL,,SFO,L 28-35,,5,2,11,5.50,1,40.0%,2.20,0,0,,0,1,6
8,1997,1997-10-26,8,23.236,ATL,@,CAR,L 12-21,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
9,1997,1997-11-02,9,23.243,ATL,,STL,W 34-31,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0
10,1997,1997-11-09,10,23.250,ATL,,TAM,L 10-31,,,0,0,,0,0.0%,,,,,,,
11,1997,1997-11-16,11,23.257,ATL,@,STL,W 27-21,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
12,1998,1998-09-06,1,24.186,ATL,@,CAR,W 19-14,,2,,,,,0.0%,,,,,,,
13,1998,1998-09-13,2,24.193,ATL,,PHI,W 17-12,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0
14,1998,1998-09-27,3,24.207,ATL,@,SFO,L 20-31,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
15,1998,1998-10-04,4,24.214,ATL,,CAR,W 51-23,,2,2,38,19.00,1,100.0%,19.00,0,0,,0,1,6
16,1998,1998-10-11,5,24.221,ATL,@,NYG,W 34-20,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
17,1998,1998-10-18,6,24.228,ATL,,NOR,W 31-23,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
18,1998,1998-10-25,7,24.235,ATL,@,NYJ,L 3-28,,5,2,32,16.00,0,40.0%,6.40,0,0,,0,0,0
19,1998,1998-11-01,8,24.242,ATL,,STL,W 37-15,,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0
20,1998,1998-11-08,9,24.249,ATL,@,NWE,W 41-10,,3,3,53,17.67,2,100.0%,17.67,0,0,,0,2,12
21,1998,1998-11-15,10,24.256,ATL,,SFO,W 31-19,,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0
22,1998,1998-11-22,11,24.263,ATL,,CHI,W 20-13,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
23,1998,1998-11-29,12,24.270,ATL,@,STL,W 21-10,,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0
24,1998,1998-12-06,13,24.277,ATL,,IND,W 28-21,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0
25,1998,1998-12-13,14,24.284,ATL,@,NOR,W 27-17,,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0
26,1998,1998-12-20,15,24.291,ATL,@,DET,W 24-17,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
27,1998,1998-12-27,16,24.298,ATL,,MIA,W 38-16,,3,2,65,32.50,2,66.7%,21.67,0,0,,0,2,12
28,1999,1999-09-12,1,25.192,ATL,,MIN,L 14-17,*,6,2,53,26.50,0,33.3%,8.83,0,0,,0,0,0
29,1999,1999-09-20,2,25.200,ATL,@,DAL,L 7-24,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
30,1999,1999-09-26,3,25.206,ATL,@,STL,L 7-35,*,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0
31,1999,1999-10-03,4,25.213,ATL,,BAL,L 13-19,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
32,1999,1999-10-10,5,25.220,ATL,@,NOR,W 20-17,*,,,,,,0.0%,,,,,,,
33,1999,1999-10-17,6,25.227,ATL,,STL,L 13-41,*,1,,,,,0.0%,,,,,,,
34,1999,1999-10-25,7,25.235,ATL,@,PIT,L 9-13,*,,,,,,0.0%,,,,,,,
35,1999,1999-10-31,8,25.241,ATL,,CAR,W 27-20,*,1,,,,,0.0%,,,,,,,
36,1999,1999-11-07,9,25.248,ATL,,JAX,L 7-30,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
37,1999,1999-11-21,10,25.262,ATL,@,TAM,L 10-19,*,,,,,,0.0%,,,,,,,
38,1999,1999-11-28,11,25.269,ATL,@,CAR,L 28-34,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
39,1999,1999-12-19,14,25.290,ATL,@,TEN,L 17-30,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0
40,1999,1999-12-26,15,25.297,ATL,,ARI,W 37-14,*,,,,,,0.0%,,,,,,,
41,1999,2000-01-03,16,25.305,ATL,,SFO,W 34-29,*,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0
42,2000,2000-09-03,1,26.183,DAL,,PHI,L 14-41,,,,,,,0.0%,,,,,,,
43,2000,2000-09-10,2,26.190,DAL,@,ARI,L 31-32,,,,,,,0.0%,,,,,,,
44,2000,2000-09-18,3,26.198,DAL,@,WAS,W 27-21,,,,,,,0.0%,,,,,,,
45,2000,2000-09-24,4,26.204,DAL,,SFO,L 24-41,,,,,,,0.0%,,,,,,,
46,2000,2000-10-01,5,26.211,DAL,@,CAR,W 16-13,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
47,2000,2000-10-15,6,26.225,DAL,@,NYG,L 14-19,,,,,,,0.0%,,,,,,,
48,2000,2000-10-22,7,26.232,DAL,,ARI,W 48-7,,,,,,,0.0%,,,,,,,
49,2000,2000-10-29,8,26.239,DAL,,JAX,L 17-23,,,,,,,0.0%,,,,,,,
50,2000,2000-11-05,9,26.246,DAL,@,PHI,L 13-16,,,,,,,0.0%,,,,,,,
51,2000,2000-11-12,10,26.253,DAL,,CIN,W 23-6,,,,,,,0.0%,,,,,,,
52,2000,2000-11-19,11,26.260,DAL,@,BAL,L 0-27,,,,,,,0.0%,,,,,,,
53,2001,2001-09-09,1,27.189,CLE,,SEA,L 6-9,,0,0,0,,0,0.0%,,1,-4,-4.00,0,0,0
54,2001,2001-09-30,3,27.210,CLE,@,JAX,W 23-14,,,,,,,0.0%,,,,,,,
