ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.210,MIN,@,CLE,W 27-21,,,,,
2,1983,1983-09-08,2,22.214,MIN,,SFO,L 17-48,,,,,
3,1983,1983-09-18,3,22.224,MIN,@,TAM,W 19-16,,,,,
4,1983,1983-09-25,4,22.231,MIN,,DET,W 20-17,0,0,1,31,0
5,1983,1983-10-02,5,22.238,MIN,,DAL,L 24-37,,,,,
6,1983,1983-10-09,6,22.245,MIN,@,CHI,W 23-14,,,,,
7,1983,1983-10-16,7,22.252,MIN,,HOU,W 34-14,,,,,
8,1983,1983-10-23,8,22.259,MIN,@,GNB,W 20-17,,,,,
9,1983,1983-10-30,9,22.266,MIN,@,STL,L 31-41,,,,,
10,1983,1983-11-06,10,22.273,MIN,,TAM,L 12-17,,,,,
11,1983,1983-11-13,11,22.280,MIN,,GNB,L 21-29,,,,,
12,1983,1983-11-20,12,22.287,MIN,@,PIT,W 17-14,,,,,
13,1983,1983-11-27,13,22.294,MIN,@,NOR,L 16-17,,,,,
14,1983,1983-12-05,14,22.302,MIN,@,DET,L 2-13,,,,,
15,1983,1983-12-11,15,22.308,MIN,,CHI,L 13-19,,,,,
16,1983,1983-12-17,16,22.314,MIN,,CIN,W 20-14,,,,,
17,1984,1984-09-02,1,23.209,MIN,,SDG,L 13-42,,,,,
18,1984,1984-09-09,2,23.216,MIN,@,PHI,L 17-19,,,,,
19,1984,1984-09-16,3,23.223,MIN,,ATL,W 27-20,0,0,1,0,0
20,1984,1984-09-23,4,23.230,MIN,@,DET,W 29-28,,,,,
21,1984,1984-09-30,5,23.237,MIN,,SEA,L 12-20,,,,,
22,1984,1984-10-07,6,23.244,MIN,@,TAM,L 31-35,,,,,
23,1984,1984-10-14,7,23.251,MIN,@,RAI,L 20-23,,,,,
24,1984,1984-10-21,8,23.258,MIN,,DET,L 14-16,,,,,
25,1984,1984-10-28,9,23.265,MIN,@,CHI,L 7-16,,,,,
26,1984,1984-11-04,10,23.272,MIN,,TAM,W 27-24,,,,,
27,1984,1984-11-11,11,23.279,MIN,@,GNB,L 17-45,,,,,
28,1984,1984-11-18,12,23.286,MIN,@,DEN,L 21-42,,,,,
29,1984,1984-11-25,13,23.293,MIN,,CHI,L 3-34,,,,,
30,1984,1984-11-29,14,23.297,MIN,,WAS,L 17-31,,,,,
31,1984,1984-12-08,15,23.306,MIN,@,SFO,L 7-51,,,,,
32,1984,1984-12-16,16,23.314,MIN,,GNB,L 14-38,,,,,
33,1985,1985-09-08,1,24.214,MIN,,SFO,W 28-21,,,,,
34,1985,1985-09-15,2,24.221,MIN,@,TAM,W 31-16,,,,,
35,1985,1985-09-19,3,24.225,MIN,,CHI,L 24-33,0,0,1,0,0
36,1985,1985-09-29,4,24.235,MIN,@,BUF,W 27-20,,,,,
37,1985,1985-10-06,5,24.242,MIN,@,RAM,L 10-13,,,,,
38,1985,1985-10-13,6,24.249,MIN,@,GNB,L 17-20,,,,,
39,1985,1985-10-20,7,24.256,MIN,,SDG,W 21-17,,,,,
40,1985,1985-10-27,8,24.263,MIN,@,CHI,L 9-27,,,,,
41,1985,1985-11-03,9,24.270,MIN,,DET,W 16-13,,,,,
42,1985,1985-11-10,10,24.277,MIN,,GNB,L 17-27,,,,,
43,1985,1985-11-17,11,24.284,MIN,@,DET,L 21-41,,,,,
44,1985,1985-11-24,12,24.291,MIN,,NOR,L 23-30,0,0,1,33,0
45,1985,1985-12-01,13,24.298,MIN,@,PHI,W 28-23,,,,,
46,1985,1985-12-08,14,24.305,MIN,,TAM,W 26-7,,,,,
47,1985,1985-12-22,16,24.319,MIN,,PHI,L 35-37,0,0,1,35,0
48,1986,1986-09-07,1,25.213,MIN,,DET,L 10-13,,,,,
49,1986,1986-09-14,2,25.220,MIN,@,TAM,W 23-10,,,,,
50,1986,1986-09-21,3,25.227,MIN,,PIT,W 31-7,,,,,
51,1986,1986-09-28,4,25.234,MIN,,GNB,W 42-7,,,,,
52,1986,1986-10-05,5,25.241,MIN,@,CHI,L 0-23,,,,,
53,1986,1986-10-12,6,25.248,MIN,@,SFO,W 27-24,0,0,1,0,0
54,1986,1986-10-19,7,25.255,MIN,,CHI,W 23-7,,,,,
55,1986,1986-10-26,8,25.262,MIN,,CLE,L 20-23,,,,,
56,1986,1986-11-02,9,25.269,MIN,@,WAS,L 38-44,,,,,
57,1986,1986-11-09,10,25.276,MIN,@,DET,W 24-10,,,,,
58,1986,1986-11-16,11,25.283,MIN,,NYG,L 20-22,,,,,
59,1986,1986-11-23,12,25.290,MIN,@,CIN,L 20-24,,,,,
60,1986,1986-11-30,13,25.297,MIN,,TAM,W 45-13,,,,,
61,1986,1986-12-07,14,25.304,MIN,@,GNB,W 32-6,,,,,
62,1986,1986-12-14,15,25.311,MIN,@,HOU,L 10-23,,,,,
63,1986,1986-12-21,16,25.318,MIN,,NOR,W 33-17,0,0,2,10,0
64,1987,1987-09-13,1,26.219,MIN,,DET,W 34-19,,,,,
65,1987,1987-09-20,2,26.226,MIN,@,RAM,W 21-16,,,,,
66,1987,1987-10-26,6,26.262,MIN,,DEN,W 34-27,,,,,
67,1987,1987-11-01,7,26.268,MIN,@,SEA,L 17-28,,,,,
68,1987,1987-11-08,8,26.275,MIN,,RAI,W 31-20,0,0,1,36,0
