ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-09-06,1,23.204,GNB,,MIN,L 20-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,39,19.50,0,0,0
2,1992,1992-09-13,2,23.211,GNB,@,TAM,L 3-31,,6,22,3.67,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
3,1992,1992-09-20,3,23.218,GNB,,CIN,W 24-23,,3,4,1.33,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
4,1992,1992-09-27,4,23.225,GNB,,PIT,W 17-3,,2,5,2.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
5,1992,1992-10-04,5,23.232,GNB,@,ATL,L 10-24,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
6,1992,1992-10-18,6,23.246,GNB,@,CLE,L 6-17,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
7,1992,1992-10-25,7,23.253,GNB,,CHI,L 10-30,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
8,1992,1992-11-01,8,23.260,GNB,@,DET,W 27-13,,2,7,3.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
9,1992,1992-11-08,9,23.267,GNB,@,NYG,L 7-27,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
10,1992,1992-11-15,10,23.274,GNB,,PHI,W 27-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,48,24.00,0,0,0
11,1992,1992-11-22,11,23.281,GNB,@,CHI,W 17-3,,29,107,3.69,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
12,1992,1992-11-29,12,23.288,GNB,,TAM,W 19-14,,13,38,2.92,0,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1992,1992-12-06,13,23.295,GNB,,DET,W 38-10,,4,13,3.25,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
14,1992,1992-12-13,14,23.302,GNB,@,HOU,W 16-14,,0,0,,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
15,1992,1992-12-20,15,23.309,GNB,,RAM,W 28-13,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
16,1992,1992-12-27,16,23.316,GNB,@,MIN,L 7-27,,2,18,9.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
17,1993,1993-09-05,1,24.202,GNB,,RAM,W 36-6,,11,41,3.73,2,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
