ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
21,2004,2004-10-10,5,24.016,JAX,@,SDG,L 21-34,,0,0,,0,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
22,2004,2004-10-24,7,24.030,JAX,@,IND,W 27-24,,2,8,4.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
23,2004,2004-10-31,8,24.037,JAX,@,HOU,L 6-20,,5,22,4.40,0,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
24,2004,2004-11-14,9,24.051,JAX,,DET,W 23-17,,12,41,3.42,0,2,2,18,9.00,1,100.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
25,2004,2004-11-21,10,24.058,JAX,,TEN,L 15-18,,1,0,0.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
26,2004,2004-11-28,11,24.065,JAX,@,MIN,L 16-27,,2,5,2.50,0,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
27,2004,2004-12-12,13,24.079,JAX,,CHI,W 22-3,,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
28,2004,2004-12-19,14,24.086,JAX,@,GNB,W 28-25,,1,1,1.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
29,2004,2004-12-26,15,24.093,JAX,,HOU,L 0-21,,3,13,4.33,0,2,2,-5,-2.50,0,100.0%,-2.50,0,0,,0,0,0,,0,,,,1,19,19.00,0,0,0,,0,0,0
30,2004,2005-01-02,16,24.100,JAX,@,OAK,W 13-6,,7,18,2.57,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
31,2005,2005-09-11,1,24.352,JAX,,SEA,W 26-14,,4,4,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
32,2005,2005-09-18,2,24.359,JAX,@,IND,L 3-10,,0,0,,0,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
33,2005,2005-09-25,3,25.001,JAX,@,NYJ,W 26-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,2005,2005-10-02,4,25.008,JAX,,DEN,L 7-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
35,2005,2005-10-16,6,25.022,JAX,@,PIT,W 23-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
36,2005,2005-11-13,9,25.050,JAX,,BAL,W 30-3,*,1,3,3.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
37,2005,2005-11-27,11,25.064,JAX,@,ARI,W 24-17,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
38,2005,2005-12-24,15,25.091,JAX,@,HOU,W 38-20,,4,24,6.00,3,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
39,2005,2006-01-01,16,25.099,JAX,,TEN,W 40-13,*,25,102,4.08,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
40,2006,2006-09-10,1,25.351,JAX,,DAL,W 24-17,,3,-5,-1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
41,2006,2006-10-22,6,26.028,JAX,@,HOU,L 7-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
42,2006,2006-12-17,14,26.084,JAX,@,TEN,L 17-24,,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0,,0,0,0
43,2006,2006-12-24,15,26.091,JAX,,NWE,L 21-24,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,2007,2007-10-28,7,27.034,JAX,@,TAM,W 24-23,,6,12,2.00,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,57,19.00,0,0,0,,0,1,6
45,2007,2007-12-30,16,27.097,JAX,@,HOU,L 28-42,*,7,15,2.14,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
