ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1982,1982-12-12,6,22.280,PIT,@,BUF,L 0-13,,,,,,,,,
2,1982,1982-12-19,7,22.287,PIT,@,CLE,L 9-10,,,,,,,,,
3,1982,1982-12-26,8,22.294,PIT,,NWE,W 37-14,,,,,,,,,
4,1982,1983-01-02,9,22.301,PIT,,CLE,W 37-21,,,,,,,,,
5,1983,1983-09-04,1,23.181,PIT,,DEN,L 10-14,,,,,,,,,
6,1983,1983-09-11,2,23.188,PIT,@,GNB,W 25-21,,,,,,,,,
7,1983,1983-09-18,3,23.195,PIT,@,HOU,W 40-28,0,0,,0,0,0,1,25,0
8,1983,1983-09-25,4,23.202,PIT,,NWE,L 23-28,,,,,,,,,
9,1983,1983-10-02,5,23.209,PIT,,HOU,W 17-10,,,,,,,,,
10,1983,1983-10-10,6,23.217,PIT,@,CIN,W 24-14,,,,,,,,,
11,1983,1983-10-16,7,23.223,PIT,,CLE,W 44-17,,,,,,,,,
12,1983,1983-10-23,8,23.230,PIT,@,SEA,W 27-21,,,,,,,,,
13,1983,1983-10-30,9,23.237,PIT,,TAM,W 17-12,,,,,,,,,
14,1983,1983-11-06,10,23.244,PIT,,SDG,W 26-3,,,,,,,,,
15,1983,1983-11-13,11,23.251,PIT,@,BAL,W 24-13,,,,,,,,,
16,1983,1983-11-20,12,23.258,PIT,,MIN,L 14-17,,,,,,,,,
17,1983,1983-11-24,13,23.262,PIT,@,DET,L 3-45,,,,,,,,,
18,1983,1983-12-04,14,23.272,PIT,,CIN,L 10-23,,,,,,,,,
19,1983,1983-12-10,15,23.278,PIT,@,NYJ,W 34-7,,,,,,,,,
20,1983,1983-12-18,16,23.286,PIT,@,CLE,L 17-30,,,,,,,,,
21,1984,1984-09-02,1,24.179,PIT,,KAN,L 27-37,,,,,,,,,
22,1984,1984-09-06,2,24.183,PIT,@,NYJ,W 23-17,0,0,,0,0,0,2,25,0
23,1984,1984-09-16,3,24.193,PIT,,RAM,W 24-14,0,0,,0,1,6,2,44,1
24,1984,1984-09-23,4,24.200,PIT,@,CLE,L 10-20,0,0,,0,1,6,1,69,1
25,1984,1984-10-01,5,24.208,PIT,,CIN,W 38-17,0,0,,0,0,0,1,0,0
26,1984,1984-10-07,6,24.214,PIT,,MIA,L 7-31,,,,,,,,,
27,1984,1984-10-14,7,24.221,PIT,@,SFO,W 20-17,,,,,,,,,
28,1984,1984-10-21,8,24.228,PIT,@,IND,L 16-17,,,,,,,,,
29,1984,1984-10-28,9,24.235,PIT,,ATL,W 35-10,,,,,,,,,
30,1984,1984-11-04,10,24.242,PIT,,HOU,W 35-7,,,,,,,,,
31,1984,1984-11-11,11,24.249,PIT,@,CIN,L 20-22,,,,,,,,,
32,1984,1984-12-02,14,24.270,PIT,@,HOU,L 20-23,,,,,,,,,
33,1984,1984-12-09,15,24.277,PIT,,CLE,W 23-20,,,,,,,,,
34,1984,1984-12-16,16,24.284,PIT,@,RAI,W 13-7,,,,,,,,,
35,1985,1985-09-08,1,25.185,PIT,,IND,W 45-3,0,0,,0,,,,,
36,1985,1985-09-16,2,25.193,PIT,@,CLE,L 7-17,0,0,,0,,,,,
37,1985,1985-09-22,3,25.199,PIT,,HOU,W 20-0,0,0,,0,,,,,
38,1985,1985-09-30,4,25.207,PIT,,CIN,L 24-37,1,14,14.00,0,0,0,0,0,0
39,1985,1985-10-06,5,25.213,PIT,@,MIA,L 20-24,0,0,,0,,,,,
40,1985,1985-10-13,6,25.220,PIT,@,DAL,L 13-27,2,20,10.00,0,0,0,0,0,0
41,1985,1985-10-20,7,25.227,PIT,,STL,W 23-10,0,0,,0,,,,,
42,1985,1985-11-03,9,25.241,CIN,@,BUF,W 23-17,,,,,,,,,
43,1985,1985-11-10,10,25.248,CIN,,CLE,W 27-10,,,,,,,,,
44,1985,1985-11-17,11,25.255,CIN,@,RAI,L 6-13,,,,,,,,,
45,1985,1985-11-24,12,25.262,CIN,@,CLE,L 6-24,,,,,,,,,
46,1985,1985-12-01,13,25.269,CIN,,HOU,W 45-27,,,,,,,,,
47,1985,1985-12-08,14,25.276,CIN,,DAL,W 50-24,,,,,,,,,
48,1985,1985-12-15,15,25.283,CIN,@,WAS,L 24-27,,,,,,,,,
49,1985,1985-12-22,16,25.290,CIN,@,NWE,L 23-34,,,,,,,,,
