ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1957,1957-10-20,4,21.309,WAS,,CRD,L 14-44,1,24,24.00,0,0,
2,1957,1957-10-27,5,21.316,WAS,@,NYG,W 31-14,1,21,21.00,0,0,
3,1957,1957-11-03,6,21.323,WAS,@,CLE,L 17-21,1,12,12.00,0,0,
4,1958,1958-09-28,1,22.287,WAS,@,PHI,W 24-14,1,11,11.00,0,0,
5,1958,1958-10-12,3,22.301,WAS,,NYG,L 14-21,5,60,12.00,0,0,
6,1958,1958-10-19,4,22.308,WAS,,GNB,W 37-21,3,71,23.67,1,1,
7,1958,1958-10-26,5,22.315,WAS,@,BAL,L 10-35,1,13,13.00,0,0,
8,1958,1958-11-02,6,22.322,WAS,@,PIT,L 16-24,4,106,26.50,1,1,
9,1958,1958-11-09,7,22.329,WAS,,CRD,W 45-31,5,90,18.00,3,3,
10,1958,1958-11-16,8,22.336,WAS,,CLE,L 10-20,1,13,13.00,0,0,
11,1958,1958-11-23,9,22.343,WAS,@,NYG,L 0-30,4,70,17.50,0,0,
12,1958,1958-11-30,10,22.350,WAS,@,CLE,L 14-21,1,18,18.00,0,0,
13,1958,1958-12-07,11,22.357,WAS,,PIT,T 14-14,4,31,7.75,0,0,
14,1958,1958-12-14,12,22.364,WAS,,PHI,W 20-0,3,49,16.33,0,0,
15,1959,1959-09-27,1,23.286,WAS,@,CRD,L 21-49,3,34,11.33,0,0,
16,1959,1959-10-04,2,23.293,WAS,@,PIT,W 23-17,3,76,25.33,1,1,
17,1959,1959-10-11,3,23.300,WAS,,CRD,W 23-14,1,41,41.00,0,0,
18,1959,1959-11-08,7,23.328,WAS,,BAL,W 27-24,3,43,14.33,2,2,
19,1959,1959-11-15,8,23.335,WAS,,CLE,L 17-31,4,52,13.00,0,0,
20,1959,1959-11-22,9,23.342,WAS,@,GNB,L 0-21,2,12,6.00,0,0,
21,1959,1959-11-29,10,23.349,WAS,@,NYG,L 14-45,1,5,5.00,0,0,
22,1959,1959-12-06,11,23.356,WAS,,PHI,L 14-34,1,15,15.00,0,0,
23,1959,1959-12-13,12,23.363,WAS,,NYG,L 10-24,3,39,13.00,0,0,
24,1960,1960-09-25,1,24.285,WAS,@,BAL,L 0-20,4,57,14.25,0,0,0
25,1960,1960-10-16,3,24.306,WAS,@,NYG,T 24-24,3,30,10.00,0,0,0
26,1960,1960-10-23,4,24.313,WAS,,PIT,T 27-27,3,69,23.00,1,1,6
27,1960,1960-10-30,5,24.320,WAS,,CLE,L 10-31,3,39,13.00,0,0,0
