ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-12-28,16,25.157,TEN,@,IND,L 0-23,,,,
2,2009,2009-09-10,1,26.048,TEN,@,PIT,L 10-13,,,,
3,2009,2009-09-20,2,26.058,TEN,,HOU,L 31-34,,,,
4,2009,2009-09-27,3,26.065,TEN,@,NYJ,L 17-24,,,,
5,2009,2009-10-04,4,26.072,TEN,@,JAX,L 17-37,,,,
6,2009,2009-10-11,5,26.079,TEN,,IND,L 9-31,,,,
7,2009,2009-10-18,6,26.086,TEN,@,NWE,L 0-59,,,,
8,2009,2009-11-15,9,26.114,TEN,,BUF,W 41-17,,,,
9,2009,2009-11-23,10,26.122,TEN,@,HOU,W 20-17,,,,
10,2009,2009-11-29,11,26.128,TEN,,ARI,W 20-17,,,,
11,2009,2009-12-06,12,26.135,TEN,@,IND,L 17-27,,,,
12,2009,2009-12-13,13,26.142,TEN,,STL,W 47-7,,,,
13,2009,2009-12-20,14,26.149,TEN,,MIA,W 27-24,,,,
14,2009,2009-12-25,15,26.154,TEN,,SDG,L 17-42,,,,
15,2009,2010-01-03,16,26.163,TEN,@,SEA,W 17-13,,,,
16,2010,2010-10-18,6,27.086,TEN,@,JAX,W 30-3,,,,
17,2010,2010-10-24,7,27.092,TEN,,PHI,W 37-19,,,,
18,2010,2010-10-31,8,27.099,TEN,@,SDG,L 25-33,,,,
19,2010,2010-11-14,9,27.113,TEN,@,MIA,L 17-29,,,,
20,2010,2010-11-21,10,27.120,TEN,,WAS,L 16-19,*,,,
21,2010,2010-11-28,11,27.127,TEN,@,HOU,L 0-20,,,,
22,2010,2010-12-05,12,27.134,TEN,,JAX,L 6-17,,,,
23,2010,2010-12-09,13,27.138,TEN,,IND,L 28-30,,,,
24,2010,2010-12-19,14,27.148,TEN,,HOU,W 31-17,,,,
25,2010,2010-12-26,15,27.155,TEN,@,KAN,L 14-34,,,,
26,2010,2011-01-02,16,27.162,TEN,@,IND,L 20-23,,,,
27,2011,2011-09-11,1,28.049,TEN,@,JAX,L 14-16,,,,
28,2011,2011-09-18,2,28.056,TEN,,BAL,W 26-13,,,,
29,2011,2011-09-25,3,28.063,TEN,,DEN,W 17-14,,,,
30,2011,2011-10-02,4,28.070,TEN,@,CLE,W 31-13,,,,
31,2011,2011-10-09,5,28.077,TEN,@,PIT,L 17-38,,0.0,0,0
32,2011,2011-10-23,6,28.091,TEN,,HOU,L 7-41,,,,
33,2011,2011-10-30,7,28.098,TEN,,IND,W 27-10,,,,
34,2011,2011-11-06,8,28.105,TEN,,CIN,L 17-24,,,,
35,2011,2011-11-13,9,28.112,TEN,@,CAR,W 30-3,,,,
36,2011,2011-11-20,10,28.119,TEN,@,ATL,L 17-23,,,,
37,2011,2011-11-27,11,28.126,TEN,,TAM,W 23-17,*,0.0,0,1
38,2011,2011-12-11,13,28.140,TEN,,NOR,L 17-22,,,,
39,2011,2011-12-18,14,28.147,TEN,@,IND,L 13-27,,,,
40,2011,2011-12-24,15,28.153,TEN,,JAX,W 23-17,,,,
41,2011,2012-01-01,16,28.161,TEN,@,HOU,W 23-22,,,,
42,2012,2012-10-28,8,29.096,TEN,,IND,L 13-19,*,,,
43,2012,2012-11-11,10,29.110,TEN,@,MIA,W 37-3,,,,
44,2012,2012-11-25,11,29.124,TEN,@,JAX,L 19-24,,,,
45,2012,2012-12-02,12,29.131,TEN,,HOU,L 10-24,,,,
46,2012,2012-12-09,13,29.138,TEN,@,IND,L 23-27,*,,,
47,2012,2012-12-17,14,29.146,TEN,,NYJ,W 14-10,*,,,
48,2012,2012-12-30,16,29.159,TEN,,JAX,W 38-20,,,,
49,2013,2013-09-08,1,30.046,TEN,@,PIT,W 16-9,,,,
50,2013,2013-09-15,2,30.053,TEN,@,HOU,L 24-30,,,,
51,2013,2013-09-22,3,30.060,TEN,,SDG,W 20-17,,,,
52,2013,2013-09-29,4,30.067,TEN,,NYJ,W 38-13,,,,
53,2013,2013-10-06,5,30.074,TEN,,KAN,L 17-26,,,,
54,2013,2013-10-13,6,30.081,TEN,@,SEA,L 13-20,,,,
55,2013,2013-10-20,7,30.088,TEN,,SFO,L 17-31,,,,
56,2013,2013-11-03,8,30.102,TEN,@,STL,W 28-21,*,,,
57,2013,2013-11-10,9,30.109,TEN,,JAX,L 27-29,*,0.0,1,0
58,2013,2013-11-24,11,30.123,TEN,@,OAK,W 23-19,,,,
59,2013,2013-12-01,12,30.130,TEN,@,IND,L 14-22,,,,
60,2013,2013-12-08,13,30.137,TEN,@,DEN,L 28-51,,,,
61,2013,2013-12-15,14,30.144,TEN,,ARI,L 34-37,,,,
62,2013,2013-12-22,15,30.151,TEN,@,JAX,W 20-16,,,,
63,2013,2013-12-29,16,30.158,TEN,,HOU,W 16-10,,,,
