ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1987,1987-10-04,3,28.181,WAS,,STL,W 28-21,2,7,3.50,0
2,1987,1987-10-11,4,28.188,WAS,@,NYG,W 38-12,0,0,,0
3,1987,1987-10-19,5,28.196,WAS,@,DAL,W 13-7,0,0,,0
