ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-11-24,11,24.070,IND,,PIT,L 7-28,,0.0,0,0
2,2016,2016-12-05,12,24.081,IND,@,NYJ,W 41-10,,0.0,0,0
3,2016,2016-12-11,13,24.087,IND,,HOU,L 17-22,,0.0,0,0
4,2016,2016-12-18,14,24.094,IND,@,MIN,W 34-6,,0.0,2,1
5,2016,2016-12-24,15,24.100,IND,@,OAK,L 25-33,,0.0,0,0
6,2016,2017-01-01,16,24.108,IND,,JAX,W 24-20,*,0.0,2,1
7,2017,2017-09-10,1,24.360,IND,@,LAR,L 9-46,,0.0,0,0
8,2017,2017-09-17,2,25.002,IND,,ARI,L 13-16,,0.0,0,0
9,2017,2017-10-08,5,25.023,IND,,SFO,W 26-23,,0.0,0,0
10,2017,2017-10-16,6,25.031,IND,@,TEN,L 22-36,,0.0,0,0
11,2017,2017-10-22,7,25.037,IND,,JAX,L 0-27,,0.0,1,0
12,2017,2017-10-29,8,25.044,IND,@,CIN,L 23-24,,0.0,0,0
13,2017,2017-11-05,9,25.051,IND,@,HOU,W 20-14,,0.0,0,0
14,2017,2017-11-12,10,25.058,IND,,PIT,L 17-20,,0.0,0,0
15,2017,2017-11-26,11,25.072,IND,,TEN,L 16-20,,0.0,0,0
16,2017,2017-12-03,12,25.079,IND,@,JAX,L 10-30,,0.0,1,0
17,2017,2017-12-10,13,25.086,IND,@,BUF,L 7-13,,0.0,0,0
18,2017,2017-12-14,14,25.090,IND,,DEN,L 13-25,,0.0,0,0
19,2017,2017-12-23,15,25.099,IND,@,BAL,L 16-23,,0.0,0,0
20,2017,2017-12-31,16,25.107,IND,,HOU,W 22-13,,0.0,2,0
21,2018,2018-09-09,1,25.359,IND,,CIN,L 23-34,,0.0,0,0
22,2018,2018-09-23,3,26.008,IND,@,PHI,L 16-20,,0.0,0,0
