ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-13,1,22.282,SDG,,DET,W 33-28,,0.0,0,0,0,0,0
2,2015,2015-09-20,2,22.289,SDG,@,CIN,L 19-24,,0.0,0,0,0,0,0
3,2015,2015-09-27,3,22.296,SDG,@,MIN,L 14-31,,0.0,0,0,0,0,0
4,2015,2015-10-04,4,22.303,SDG,,CLE,W 30-27,,0.0,3,1,0,0,0
5,2015,2015-10-12,5,22.311,SDG,,PIT,L 20-24,,0.0,1,0,0,0,0
6,2015,2015-10-18,6,22.317,SDG,@,GNB,L 20-27,*,0.0,7,1,0,0,0
7,2015,2015-10-25,7,22.324,SDG,,OAK,L 29-37,*,0.0,3,0,0,0,0
8,2015,2015-11-22,10,22.352,SDG,,KAN,L 3-33,*,1.0,3,3,0,0,0
9,2015,2015-11-29,11,22.359,SDG,@,JAX,W 31-25,*,0.0,6,1,0,0,0
10,2015,2015-12-06,12,23.001,SDG,,DEN,L 3-17,*,0.0,10,0,0,0,0
11,2015,2015-12-13,13,23.008,SDG,@,KAN,L 3-10,*,0.0,4,1,0,0,0
12,2015,2015-12-20,14,23.015,SDG,,MIA,W 30-14,*,0.0,5,1,0,0,0
13,2015,2015-12-24,15,23.019,SDG,@,OAK,L 20-23,*,1.0,10,1,0,0,0
14,2015,2016-01-03,16,23.029,SDG,@,DEN,L 20-27,*,0.0,6,0,0,0,0
15,2016,2016-09-11,1,23.281,SDG,@,KAN,L 27-33,*,0.0,4,0,0,0,0
16,2016,2016-09-18,2,23.288,SDG,,JAX,W 38-14,*,0.0,3,1,0,0,0
17,2016,2016-09-25,3,23.295,SDG,@,IND,L 22-26,*,1.0,7,2,0,0,0
18,2016,2016-10-02,4,23.302,SDG,,NOR,L 34-35,*,0.0,1,3,0,0,0
19,2016,2016-10-13,6,23.313,SDG,,DEN,W 21-13,,0.0,3,0,0,0,0
20,2016,2016-10-23,7,23.323,SDG,@,ATL,W 33-30,*,0.0,6,1,1,1,0
21,2016,2016-10-30,8,23.330,SDG,@,DEN,L 19-27,*,0.0,1,0,0,0,0
22,2016,2016-11-27,11,23.358,SDG,@,HOU,W 21-13,*,0.0,6,4,0,0,0
23,2016,2016-12-04,12,23.365,SDG,,TAM,L 21-28,*,0.0,9,0,0,0,0
24,2016,2016-12-11,13,24.006,SDG,@,CAR,L 16-28,*,0.0,7,2,0,0,0
25,2016,2016-12-18,14,24.013,SDG,,OAK,L 16-19,*,0.0,3,1,0,0,0
26,2016,2016-12-24,15,24.019,SDG,@,CLE,L 17-20,*,1.0,5,2,0,0,0
27,2017,2017-11-12,9,24.342,LAC,@,JAX,L 17-20,*,0.0,9,1,0,0,0
28,2017,2017-11-19,10,24.349,LAC,,BUF,W 54-24,*,0.0,3,2,0,0,0
29,2017,2017-11-23,11,24.353,LAC,@,DAL,W 28-6,*,0.0,4,3,0,0,0
30,2017,2017-12-03,12,24.363,LAC,,CLE,W 19-10,*,0.0,2,1,0,0,0
31,2017,2017-12-10,13,25.005,LAC,,WAS,W 30-13,*,0.0,5,4,0,0,0
32,2017,2017-12-16,14,25.011,LAC,@,KAN,L 13-30,*,0.0,0,0,0,0,0
33,2017,2017-12-31,16,25.026,LAC,,OAK,W 30-10,,0.0,2,1,0,0,0
34,2018,2018-09-09,1,25.278,LAC,,KAN,L 28-38,*,0.0,2,2,0,0,0
35,2018,2018-09-16,2,25.285,LAC,@,BUF,W 31-20,*,0.0,6,0,0,0,0
36,2018,2018-09-23,3,25.292,LAC,@,LAR,L 23-35,*,0.0,6,4,0,0,0
