ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.311,KAN,@,PIT,W 37-33,9,43,4.78,0,2,10,5.00,0,0,0,,0,0,0
2,1981,1981-09-13,2,22.318,KAN,,TAM,W 19-10,13,57,4.38,0,1,-5,-5.00,0,0,0,,0,0,0
3,1981,1981-09-20,3,22.325,KAN,,SDG,L 31-42,9,66,7.33,0,2,37,18.50,0,1,11,11.00,0,0,0
4,1981,1981-09-27,4,22.332,KAN,@,SEA,W 20-14,15,45,3.00,0,2,26,13.00,0,0,0,,0,0,0
5,1981,1981-10-04,5,22.339,KAN,@,NWE,L 17-33,18,101,5.61,1,1,7,7.00,0,0,0,,0,1,6
6,1981,1981-10-11,6,22.346,KAN,,OAK,W 27-0,28,106,3.79,0,3,104,34.67,0,0,0,,0,0,0
7,1981,1981-10-18,7,22.353,KAN,,DEN,W 28-14,21,149,7.10,1,0,0,,0,0,0,,0,1,6
8,1981,1981-10-25,8,22.360,KAN,@,OAK,W 28-17,11,5,0.45,0,0,0,,0,0,0,,0,0,0
9,1981,1981-11-01,9,23.002,KAN,@,SDG,L 20-22,23,117,5.09,0,1,-6,-6.00,0,0,0,,0,0,0
10,1981,1981-11-08,10,23.009,KAN,,CHI,L 13-16,13,38,2.92,0,1,-2,-2.00,0,0,0,,0,0,0
11,1981,1981-11-15,11,23.016,KAN,,HOU,W 23-10,29,193,6.66,1,1,7,7.00,0,0,0,,0,1,6
12,1981,1981-11-22,12,23.023,KAN,,SEA,W 40-13,11,65,5.91,0,3,31,10.33,0,0,0,,0,0,0
13,1981,1981-11-26,13,23.027,KAN,@,DET,L 10-27,17,77,4.53,0,2,12,6.00,0,0,0,,0,0,0
14,1981,1981-12-06,14,23.037,KAN,@,DEN,L 13-16,11,36,3.27,0,2,20,10.00,0,0,0,,0,0,0
15,1981,1981-12-13,15,23.044,KAN,,MIA,L 7-17,6,23,3.83,0,1,5,5.00,0,0,0,,0,0,0
16,1982,1982-09-12,1,23.317,KAN,@,BUF,L 9-14,13,38,2.92,0,1,4,4.00,0,0,0,,0,0,0
17,1982,1982-09-19,2,23.324,KAN,,SDG,W 19-12,10,51,5.10,0,3,11,3.67,0,0,0,,0,0,0
18,1982,1982-11-21,3,24.022,KAN,@,NOR,L 17-27,11,71,6.45,0,2,15,7.50,0,0,0,,0,0,0
19,1982,1982-11-28,4,24.029,KAN,@,RAM,L 14-20,18,69,3.83,0,1,2,2.00,0,0,0,,0,0,0
20,1982,1982-12-05,5,24.036,KAN,@,PIT,L 14-35,10,39,3.90,0,1,1,1.00,0,0,0,,0,0,0
21,1982,1982-12-12,6,24.043,KAN,,RAI,L 16-21,13,32,2.46,0,1,13,13.00,0,0,0,,0,0,0
22,1982,1982-12-26,8,24.057,KAN,,SFO,L 13-26,8,39,4.88,0,0,0,,0,0,0,,0,0,0
23,1982,1983-01-02,9,24.064,KAN,,NYJ,W 37-13,12,41,3.42,0,2,7,3.50,0,0,0,,0,0,0
