ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1981,1981-09-06,1,22.114,SEA,@,CIN,L 21-27,,,,
2,1981,1981-09-13,2,22.121,SEA,,DEN,W 13-10,,,,
3,1981,1981-09-20,3,22.128,SEA,@,OAK,L 10-20,,,,
4,1981,1981-09-27,4,22.135,SEA,,KAN,L 14-20,,,,
5,1981,1981-10-04,5,22.142,SEA,@,SDG,L 10-24,,,,
6,1981,1981-10-11,6,22.149,SEA,@,HOU,L 17-35,,,,
7,1981,1981-10-18,7,22.156,SEA,,NYG,L 0-32,,,,
8,1981,1981-10-25,8,22.163,SEA,@,NYJ,W 19-3,,,,
9,1981,1981-11-01,9,22.170,SEA,@,GNB,L 24-34,,,,
10,1981,1981-11-08,10,22.177,SEA,,PIT,W 24-21,,,,
11,1981,1981-11-16,11,22.185,SEA,,SDG,W 44-23,,,,
12,1981,1981-11-22,12,22.191,SEA,@,KAN,L 13-40,,,,
13,1981,1981-11-29,13,22.198,SEA,,OAK,L 31-32,,,,
14,1981,1981-12-06,14,22.205,SEA,,NYJ,W 27-23,,,,
15,1981,1981-12-13,15,22.212,SEA,@,DEN,L 13-23,,,,
16,1981,1981-12-20,16,22.219,SEA,,CLE,W 42-21,,,,
17,1982,1982-09-12,1,23.120,SEA,,CLE,L 7-21,,,,
18,1982,1982-09-19,2,23.127,SEA,@,HOU,L 21-23,,,,
19,1982,1982-11-21,3,23.190,SEA,@,DEN,W 17-10,,,,
20,1982,1982-11-28,4,23.197,SEA,,PIT,W 16-0,,,,
21,1982,1982-12-05,5,23.204,SEA,@,RAI,L 23-28,,,,
22,1982,1982-12-12,6,23.211,SEA,,CHI,W 20-14,,,,
23,1982,1982-12-19,7,23.218,SEA,,NWE,L 0-16,,,,
24,1982,1982-12-26,8,23.225,SEA,@,CIN,L 10-24,,,,
25,1982,1983-01-02,9,23.232,SEA,,DEN,W 13-11,,,,
26,1983,1983-09-04,1,24.112,SEA,@,KAN,L 13-17,,,,
27,1983,1983-09-11,2,24.119,SEA,@,NYJ,W 17-10,,,,
28,1983,1983-09-18,3,24.126,SEA,,SDG,W 34-31,,,,
29,1983,1983-09-25,4,24.133,SEA,,WAS,L 17-27,,,,
30,1983,1983-10-02,5,24.140,SEA,@,CLE,W 24-9,,,,
31,1983,1983-10-09,6,24.147,SEA,@,SDG,L 21-28,,,,
32,1983,1983-10-16,7,24.154,SEA,,RAI,W 38-36,,,,
33,1983,1983-10-23,8,24.161,SEA,,PIT,L 21-27,,,,
34,1983,1983-10-30,9,24.168,SEA,@,RAI,W 34-21,,,,
35,1983,1983-11-06,10,24.175,SEA,,DEN,W 27-19,,,,
36,1983,1983-11-13,11,24.182,SEA,@,STL,L 28-33,,,,
