ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2018,2018-09-09,1,22.245,NOR,,TAM,L 40-48,,1,0,0,,0,0.0%,0.00
2,2018,2018-09-16,2,22.252,NOR,,CLE,W 21-18,*,1,1,18,18.00,0,100.0%,18.00
3,2018,2018-09-23,3,22.259,NOR,@,ATL,W 43-37,,0,0,0,,0,0.0%,
