ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1954,1954-09-26,1,24.238,WAS,@,SFO,L 7-41,1,8,8.00,0,0,
2,1954,1954-10-02,2,24.244,WAS,@,PIT,L 7-37,3,25,8.33,0,0,
3,1954,1954-10-31,6,24.273,WAS,,BAL,W 24-21,1,9,9.00,0,0,
4,1954,1954-11-07,7,24.280,WAS,@,CLE,L 3-62,2,20,10.00,0,0,
5,1954,1954-11-14,8,24.287,WAS,,PIT,W 17-14,1,0,0.00,0,0,
6,1954,1954-11-21,9,24.294,WAS,@,CRD,L 16-38,1,11,11.00,0,0,
7,1954,1954-11-28,10,24.301,WAS,@,PHI,L 33-41,1,10,10.00,0,0,
8,1954,1954-12-05,11,24.308,WAS,,CLE,L 14-34,1,14,14.00,0,0,
9,1954,1954-12-12,12,24.315,WAS,,CRD,W 37-20,1,42,42.00,0,0,
10,1955,1955-09-25,1,25.237,WAS,@,CLE,W 27-17,4,66,16.50,2,2,
11,1955,1955-10-01,2,25.243,WAS,@,PHI,W 31-30,4,46,11.50,0,0,
12,1955,1955-10-09,3,25.251,WAS,,CRD,L 10-24,2,34,17.00,0,0,
13,1955,1955-10-23,5,25.265,WAS,@,BAL,W 14-13,2,67,33.50,0,0,
14,1955,1955-10-30,6,25.272,WAS,@,NYG,L 7-35,4,53,13.25,0,0,
15,1955,1955-11-06,7,25.279,WAS,,PHI,W 34-21,1,48,48.00,0,0,
16,1955,1955-11-13,8,25.286,WAS,,SFO,W 7-0,1,43,43.00,0,0,
17,1955,1955-11-20,9,25.293,WAS,@,CRD,W 31-0,1,31,31.00,1,1,
18,1955,1955-12-04,11,25.307,WAS,,NYG,L 20-27,4,55,13.75,0,0,
19,1956,1956-09-30,1,26.243,WAS,@,PIT,L 13-30,5,51,10.20,0,0,
20,1956,1956-10-06,2,26.249,WAS,@,PHI,L 9-13,1,5,5.00,0,0,
21,1956,1956-10-14,3,26.257,WAS,,CRD,L 3-31,7,74,10.57,0,0,
22,1956,1956-10-28,5,26.271,WAS,@,CRD,W 17-14,2,22,11.00,0,0,
23,1956,1956-11-11,6,26.285,WAS,,DET,W 18-17,5,87,17.40,0,0,
24,1956,1956-11-18,7,26.292,WAS,,NYG,W 33-7,4,43,10.75,1,1,
25,1956,1956-11-25,8,26.299,WAS,@,CLE,W 20-17,4,73,18.25,1,1,
26,1956,1956-12-02,9,26.306,WAS,@,NYG,L 14-28,4,64,16.00,0,0,
27,1956,1956-12-09,10,26.313,WAS,,PHI,W 19-17,5,62,12.40,1,1,
28,1956,1956-12-16,11,26.320,WAS,,PIT,L 0-23,1,10,10.00,0,0,
29,1956,1956-12-23,12,26.327,WAS,@,BAL,L 17-19,1,13,13.00,0,0,
30,1957,1957-09-29,1,27.241,WAS,@,PIT,L 7-28,3,34,11.33,0,0,
31,1957,1957-10-06,2,27.248,WAS,@,CRD,W 37-14,5,104,20.80,1,1,
32,1957,1957-10-13,3,27.255,WAS,,NYG,L 20-24,6,100,16.67,1,1,
33,1957,1957-10-20,4,27.262,WAS,,CRD,L 14-44,3,51,17.00,0,0,
34,1957,1957-10-27,5,27.269,WAS,@,NYG,W 31-14,3,56,18.67,1,1,
35,1957,1957-11-03,6,27.276,WAS,@,CLE,L 17-21,1,13,13.00,0,0,
36,1957,1957-11-10,7,27.283,WAS,,BAL,L 17-21,1,13,13.00,0,0,
37,1957,1957-11-17,8,27.290,WAS,,CLE,T 30-30,2,51,25.50,0,0,
38,1957,1957-11-24,9,27.297,WAS,@,PHI,L 12-21,4,68,17.00,0,0,
39,1957,1957-12-01,10,27.304,WAS,@,CHI,W 14-3,1,23,23.00,0,0,
40,1957,1957-12-08,11,27.311,WAS,,PHI,W 42-7,2,30,15.00,0,0,
41,1957,1957-12-15,12,27.318,WAS,,PIT,W 10-3,3,40,13.33,0,0,
42,1958,1958-09-28,1,28.240,WAS,@,PHI,W 24-14,4,77,19.25,1,1,
43,1958,1958-10-04,2,28.246,WAS,@,CRD,L 10-37,8,142,17.75,1,1,
44,1958,1958-10-12,3,28.254,WAS,,NYG,L 14-21,1,12,12.00,0,0,
45,1958,1958-11-23,9,28.296,WAS,@,NYG,L 0-30,1,13,13.00,0,0,
46,1959,1959-09-27,1,29.239,WAS,@,CRD,L 21-49,1,12,12.00,0,0,
47,1959,1959-10-04,2,29.246,WAS,@,PIT,W 23-17,1,7,7.00,0,0,
48,1959,1959-10-11,3,29.253,WAS,,CRD,W 23-14,1,17,17.00,0,0,
49,1959,1959-10-18,4,29.260,WAS,,PIT,L 6-27,1,14,14.00,0,0,
50,1959,1959-10-25,5,29.267,WAS,@,CLE,L 7-34,2,24,12.00,0,0,
