ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1987,1987-10-04,3,23.150,DEN,,HOU,L 10-40,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
2,1987,1987-10-12,4,23.158,DEN,,RAI,W 30-14,,2,2,100.00,23,0,0,114.6,0,0,11.50,11.50
