ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
22,1970,1970-11-22,10,23.312,SFO,@,DET,L 7-28,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
23,1970,1970-11-29,11,23.319,SFO,,RAM,L 13-30,3,53,17.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
24,1970,1970-12-06,12,23.326,SFO,,ATL,W 24-20,3,115,38.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
25,1970,1970-12-13,13,23.333,SFO,@,NOR,W 38-27,5,131,26.20,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
26,1970,1970-12-20,14,23.340,SFO,@,OAK,W 38-7,2,65,32.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
27,1971,1971-09-19,1,24.248,SFO,@,ATL,L 17-20,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
28,1971,1971-09-26,2,24.255,SFO,@,NOR,W 38-20,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1971,1971-10-03,3,24.262,SFO,@,PHI,W 31-3,3,112,37.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
30,1971,1971-10-10,4,24.269,SFO,,RAM,L 13-20,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1971,1971-10-17,5,24.276,SFO,,CHI,W 13-0,5,60,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
32,1971,1971-10-24,6,24.283,SFO,@,STL,W 26-14,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1971,1971-10-31,7,24.290,SFO,,NWE,W 27-10,5,160,32.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
34,1971,1971-11-07,8,24.297,SFO,@,MIN,W 13-9,4,39,9.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
35,1971,1971-11-14,9,24.304,SFO,,NOR,L 20-26,3,59,19.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1971,1971-11-21,10,24.311,SFO,@,RAM,L 6-17,5,86,17.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1971,1971-11-28,11,24.318,SFO,@,NYJ,W 24-21,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
38,1971,1971-12-06,12,24.326,SFO,,KAN,L 17-26,3,73,24.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
39,1971,1971-12-12,13,24.332,SFO,,ATL,W 24-3,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
40,1971,1971-12-19,14,24.339,SFO,,DET,W 31-27,3,76,25.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
41,1972,1972-09-17,1,25.247,SFO,,SDG,W 34-3,8,140,17.50,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
42,1972,1972-09-24,2,25.254,SFO,@,BUF,L 20-27,3,89,29.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
43,1972,1972-10-01,3,25.261,SFO,@,NOR,W 37-2,4,40,10.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
44,1972,1972-10-08,4,25.268,SFO,@,RAM,L 7-31,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1972,1972-10-15,5,25.275,SFO,,NYG,L 17-23,6,67,11.17,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
46,1972,1972-10-22,6,25.282,SFO,,NOR,T 20-20,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1972,1972-10-29,7,25.289,SFO,@,ATL,W 49-14,1,43,43.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
48,1972,1972-11-05,8,25.296,SFO,@,GNB,L 24-34,6,164,27.33,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
49,1972,1972-11-19,10,25.310,SFO,@,CHI,W 34-21,4,114,28.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
50,1972,1972-11-23,11,25.314,SFO,@,DAL,W 31-10,2,49,24.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
51,1972,1972-12-04,12,25.325,SFO,,RAM,L 16-26,3,34,11.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
52,1972,1972-12-16,14,25.337,SFO,,MIN,W 20-17,4,119,29.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
53,1973,1973-09-16,1,26.245,SFO,@,MIA,L 13-21,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
54,1973,1973-09-23,2,26.252,SFO,@,DEN,W 36-34,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
55,1973,1973-09-30,3,26.259,SFO,,RAM,L 20-40,2,52,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
56,1973,1973-10-07,4,26.266,SFO,@,ATL,W 13-9,3,67,22.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
57,1973,1973-10-14,5,26.273,SFO,,MIN,L 13-17,8,118,14.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
58,1973,1973-10-21,6,26.280,SFO,,NOR,W 40-0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
59,1973,1973-11-04,8,26.294,SFO,@,DET,L 20-30,5,68,13.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
60,1973,1973-11-11,9,26.301,SFO,@,WAS,L 9-33,5,78,15.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
61,1973,1973-11-18,10,26.308,SFO,@,RAM,L 13-31,2,53,26.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
62,1973,1973-11-26,11,26.316,SFO,,GNB,W 20-6,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1973,1973-12-02,12,26.322,SFO,,PHI,W 38-28,3,96,32.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
64,1973,1973-12-09,13,26.329,SFO,@,NOR,L 10-16,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
65,1973,1973-12-15,14,26.335,SFO,,PIT,L 14-37,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
66,1974,1974-09-22,2,27.251,SFO,@,ATL,W 16-10,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
67,1974,1974-09-29,3,27.258,SFO,,CIN,L 3-21,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0
68,1974,1974-10-06,4,27.265,SFO,,STL,L 9-34,2,64,32.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
69,1974,1974-10-14,5,27.273,SFO,@,DET,L 13-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
70,1974,1974-10-20,6,27.279,SFO,@,RAM,L 14-37,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
71,1974,1974-10-27,7,27.286,SFO,,OAK,L 24-35,1,40,40.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
72,1974,1974-11-04,8,27.294,SFO,,RAM,L 13-15,3,98,32.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
73,1974,1974-11-10,9,27.300,SFO,@,DAL,L 14-20,7,121,17.29,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
74,1974,1974-11-17,10,27.307,SFO,@,CHI,W 34-0,2,64,32.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
75,1974,1974-11-24,11,27.314,SFO,,ATL,W 27-0,2,58,29.00,2,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,2,12
76,1974,1974-12-08,13,27.328,SFO,,GNB,W 7-6,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1974,1974-12-15,14,27.335,SFO,,NOR,W 35-21,3,64,21.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
78,1975,1975-09-21,1,28.250,SFO,@,MIN,L 17-27,6,86,14.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
79,1975,1975-09-28,2,28.257,SFO,,RAM,L 14-23,2,42,21.00,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6
80,1975,1975-10-05,3,28.264,SFO,@,KAN,W 20-3,3,18,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
81,1975,1975-10-12,4,28.271,SFO,,ATL,L 3-17,5,66,13.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
82,1975,1975-10-19,5,28.278,SFO,,NOR,W 35-21,3,58,19.33,2,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,2,12
83,1975,1975-10-26,6,28.285,SFO,@,NWE,L 16-24,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
84,1975,1975-11-02,7,28.292,SFO,,DET,L 17-28,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
85,1975,1975-11-09,8,28.299,SFO,@,RAM,W 24-23,5,144,28.80,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
86,1975,1975-11-16,9,28.306,SFO,,CHI,W 31-3,1,18,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
87,1975,1975-11-23,10,28.313,SFO,@,NOR,W 16-6,1,26,26.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
88,1975,1975-11-30,11,28.320,SFO,@,PHI,L 17-27,6,101,16.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
89,1975,1975-12-07,12,28.327,SFO,,HOU,L 13-27,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
90,1975,1975-12-14,13,28.334,SFO,@,ATL,L 9-31,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
91,1975,1975-12-21,14,28.341,SFO,,NYG,L 23-26,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
92,1976,1976-09-12,1,29.242,SFO,@,GNB,W 26-14,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
93,1976,1976-09-19,2,29.249,SFO,,CHI,L 12-19,5,34,6.80,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0
94,1976,1976-09-26,3,29.256,SFO,@,SEA,W 37-21,5,93,18.60,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
95,1976,1976-10-03,4,29.263,SFO,,NYJ,W 17-6,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
96,1976,1976-10-11,5,29.271,SFO,@,RAM,W 16-0,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
97,1976,1976-10-17,6,29.277,SFO,,NOR,W 33-3,2,67,33.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
98,1976,1976-10-23,7,29.283,SFO,,ATL,W 15-0,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
99,1976,1976-10-31,8,29.291,SFO,@,STL,L 20-23,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
100,1976,1976-11-07,9,29.298,SFO,,WAS,L 21-24,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
101,1976,1976-11-14,10,29.305,SFO,@,ATL,L 16-21,4,78,19.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
102,1976,1976-11-21,11,29.312,SFO,,RAM,L 3-23,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
103,1976,1976-11-29,12,29.320,SFO,,MIN,W 20-16,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
104,1976,1976-12-05,13,29.326,SFO,@,SDG,L 7-13,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
105,1976,1976-12-12,14,29.333,SFO,@,NOR,W 27-7,2,29,14.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
106,1977,1977-09-25,2,30.254,SFO,,MIA,L 15-19,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
107,1977,1977-10-02,3,30.261,SFO,@,RAM,L 14-34,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
108,1977,1977-10-09,4,30.268,SFO,,ATL,L 0-7,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
109,1977,1977-10-16,5,30.275,SFO,@,NYG,L 17-20,2,65,32.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
110,1977,1977-10-23,6,30.282,SFO,,DET,W 28-7,4,112,28.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
111,1977,1977-10-30,7,30.289,SFO,,TAM,W 20-10,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
112,1977,1977-11-06,8,30.296,SFO,@,ATL,W 10-3,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
113,1977,1977-11-13,9,30.303,SFO,@,NOR,W 10-7,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
114,1977,1977-11-20,10,30.310,SFO,,RAM,L 10-23,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
115,1977,1977-11-27,11,30.317,SFO,,NOR,W 20-17,1,35,35.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
116,1977,1977-12-04,12,30.324,SFO,@,MIN,L 27-28,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
117,1977,1977-12-12,13,30.332,SFO,,DAL,L 35-42,5,130,26.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
118,1977,1977-12-18,14,30.338,SFO,@,GNB,L 14-16,6,97,16.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
119,1979,1979-09-23,4,32.252,DET,,ATL,W 24-23,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
120,1979,1979-09-30,5,32.259,DET,,MIN,L 10-13,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
121,1979,1979-10-14,7,32.273,DET,@,GNB,L 16-24,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
122,1979,1979-10-21,8,32.280,DET,@,NOR,L 7-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
123,1979,1979-10-28,9,32.287,DET,,BUF,L 17-20,1,10,10.00,0,1,24,24.00,0,0,0,,0,0,0,,0,0,,,0,0
124,1979,1979-11-11,11,32.301,DET,,TAM,L 14-16,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
125,1979,1979-11-18,12,32.308,DET,@,MIN,L 7-14,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
126,1979,1979-11-22,13,32.312,DET,,CHI,W 20-0,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
127,1979,1979-12-09,15,32.329,DET,,MIA,L 10-28,1,29,29.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
128,1979,1979-12-15,16,32.335,DET,,GNB,L 13-18,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
