ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.208,HOU,@,RAM,W 27-20,0,0,,0,,,,
2,1981,1981-09-13,2,23.215,HOU,@,CLE,W 9-3,0,0,,0,,,,
3,1981,1981-09-20,3,23.222,HOU,,MIA,L 10-16,0,0,,0,,,,
4,1981,1981-09-27,4,23.229,HOU,@,NYJ,L 17-33,0,0,,0,,,,
5,1981,1981-10-04,5,23.236,HOU,,CIN,W 17-10,0,0,,0,,,,
6,1981,1981-10-11,6,23.243,HOU,,SEA,W 35-17,0,0,,0,,,,
7,1981,1981-10-18,7,23.250,HOU,@,NWE,L 10-38,0,0,,0,,,,
8,1981,1981-10-26,8,23.258,HOU,@,PIT,L 13-26,0,0,,0,,,,
9,1981,1981-11-01,9,23.264,HOU,@,CIN,L 21-34,0,0,,0,,,,
10,1981,1981-11-08,10,23.271,HOU,,OAK,W 17-16,0,0,,0,,,,
11,1981,1981-11-15,11,23.278,HOU,@,KAN,L 10-23,0,0,,0,,,,
12,1981,1981-11-22,12,23.285,HOU,,NOR,L 24-27,0,0,,0,,,,
13,1981,1981-11-29,13,23.292,HOU,,ATL,L 27-31,0,0,,0,,,,
14,1981,1981-12-03,14,23.296,HOU,,CLE,W 17-13,0,0,,0,,,,
15,1981,1981-12-13,15,23.306,HOU,@,SFO,L 6-28,1,51,51.00,0,0.0,0,0,0
16,1981,1981-12-20,16,23.313,HOU,,PIT,W 21-20,0,0,,0,,,,
17,1982,1982-09-12,1,24.214,HOU,@,CIN,L 6-27,0,0,,0,,,,
18,1982,1982-09-19,2,24.221,HOU,,SEA,W 23-21,0,0,,0,,,,
19,1982,1982-11-21,3,24.284,HOU,,PIT,L 10-24,0,0,,0,0.5,0,0,0
20,1982,1982-11-28,4,24.291,HOU,@,NWE,L 21-29,0,0,,0,,,,
21,1982,1982-12-05,5,24.298,HOU,@,NYG,L 14-17,0,0,,0,,,,
22,1982,1982-12-13,6,24.306,HOU,,DAL,L 7-37,0,0,,0,,,,
23,1982,1982-12-19,7,24.312,HOU,@,PHI,L 14-35,0,0,,0,,,,
24,1982,1982-12-26,8,24.319,HOU,,CLE,L 14-20,0,0,,0,,,,
25,1982,1983-01-02,9,24.326,HOU,,CIN,L 27-35,1,27,27.00,0,1.0,0,0,0
26,1983,1983-09-04,1,25.206,HOU,,GNB,L 38-41,0,0,,0,,,,
27,1983,1983-09-11,2,25.213,HOU,@,RAI,L 6-20,0,0,,0,,,,
28,1983,1983-09-18,3,25.220,HOU,,PIT,L 28-40,0,0,,0,,,,
29,1983,1983-09-25,4,25.227,HOU,@,BUF,L 13-30,0,0,,0,,,,
30,1983,1983-10-02,5,25.234,HOU,@,PIT,L 10-17,0,26,,0,,,,
31,1983,1983-10-09,6,25.241,HOU,,DEN,L 14-26,0,0,,0,,,,
32,1983,1983-10-16,7,25.248,HOU,@,MIN,L 14-34,0,0,,0,0.5,0,0,0
33,1983,1983-10-23,8,25.255,HOU,,KAN,L 10-13,0,0,,0,,,,
34,1983,1983-10-30,9,25.262,HOU,@,CLE,L 19-25,0,0,,0,,,,
35,1983,1983-11-06,10,25.269,HOU,,CIN,L 14-55,0,0,,0,,,,
36,1983,1983-11-13,11,25.276,HOU,,DET,W 27-17,0,0,,0,,,,
37,1983,1983-11-20,12,25.283,HOU,@,CIN,L 10-38,0,0,,0,,,,
38,1983,1983-11-27,13,25.290,HOU,@,TAM,L 24-33,0,0,,0,,,,
39,1983,1983-12-04,14,25.297,HOU,,MIA,L 17-24,0,0,,0,,,,
40,1983,1983-12-11,15,25.304,HOU,,CLE,W 34-27,0,0,,0,0.0,1,0,0
41,1983,1983-12-18,16,25.311,HOU,@,BAL,L 10-20,0,0,,0,,,,
42,1984,1984-09-02,1,26.205,HOU,,RAI,L 14-24,,,,,,,,
43,1984,1984-09-09,2,26.212,HOU,,IND,L 21-35,,,,,,,,
44,1984,1984-09-16,3,26.219,HOU,@,SDG,L 14-31,0,0,,0,0.5,0,0,0
45,1984,1984-09-23,4,26.226,HOU,@,ATL,L 10-42,,,,,,,,
46,1984,1984-09-30,5,26.233,HOU,,NOR,L 10-27,,,,,,,,
47,1984,1984-10-07,6,26.240,HOU,@,CIN,L 3-13,,,,,,,,
48,1984,1984-10-14,7,26.247,HOU,@,MIA,L 10-28,,,,,,,,
49,1984,1984-10-21,8,26.254,HOU,,SFO,L 21-34,,,,,,,,
50,1984,1984-10-28,9,26.261,HOU,,CIN,L 13-31,,,,,,,,
51,1984,1984-11-04,10,26.268,HOU,@,PIT,L 7-35,,,,,,,,
52,1984,1984-11-11,11,26.275,HOU,@,KAN,W 17-16,0,0,,0,1.0,0,0,0
53,1984,1984-11-18,12,26.282,HOU,,NYJ,W 31-20,,,,,,,,
54,1984,1984-11-25,13,26.289,HOU,@,CLE,L 10-27,,,,,,,,
55,1984,1984-12-02,14,26.296,HOU,,PIT,W 23-20,0,0,,0,1.0,0,0,0
56,1984,1984-12-09,15,26.303,HOU,@,RAM,L 16-27,,,,,,,,
57,1984,1984-12-16,16,26.310,HOU,,CLE,L 20-27,,,,,,,,
58,1985,1985-09-08,1,27.210,HOU,,MIA,W 26-23,,,,,,,,
59,1985,1985-09-15,2,27.217,HOU,@,WAS,L 13-16,,,,,,,,
60,1985,1985-09-22,3,27.224,HOU,@,PIT,L 0-20,,,,,,,,
61,1985,1985-09-29,4,27.231,HOU,,DAL,L 10-17,,,,,,,,
62,1985,1985-10-06,5,27.238,HOU,@,DEN,L 20-31,0,0,,0,0.0,1,14,0
63,1985,1985-10-13,6,27.245,HOU,,CLE,L 6-21,,,,,,,,
64,1985,1985-10-20,7,27.252,HOU,,CIN,W 44-27,,,,,,,,
65,1985,1985-10-27,8,27.259,HOU,@,STL,W 20-10,0,0,,0,1.0,0,0,0
66,1985,1985-11-03,9,27.266,HOU,,KAN,W 23-20,,,,,,,,
67,1985,1985-11-10,10,27.273,HOU,@,BUF,L 0-20,,,,,,,,
68,1985,1985-11-17,11,27.280,HOU,,PIT,L 7-30,,,,,,,,
69,1985,1985-12-01,13,27.294,HOU,@,CIN,L 27-45,0,0,,0,1.0,0,0,0
70,1985,1985-12-08,14,27.301,HOU,,NYG,L 14-35,,,,,,,,
71,1985,1985-12-15,15,27.308,HOU,@,CLE,L 21-28,,,,,,,,
72,1985,1985-12-22,16,27.315,HOU,@,IND,L 16-34,,,,,,,,
73,1986,1986-09-07,1,28.209,HOU,@,GNB,W 31-3,0,0,,0,,,,
74,1986,1986-09-14,2,28.216,HOU,,CLE,L 20-23,1,7,7.00,0,0.0,0,0,0
75,1986,1986-09-21,3,28.223,HOU,@,KAN,L 13-27,0,0,,0,,,,
76,1986,1986-09-28,4,28.230,HOU,,PIT,L 16-22,0,0,,0,,,,
77,1986,1986-10-05,5,28.237,HOU,@,DET,L 13-24,0,0,,0,,,,
78,1986,1986-10-12,6,28.244,HOU,,CHI,L 7-20,0,0,,0,,,,
79,1986,1986-10-19,7,28.251,HOU,@,CIN,L 28-31,1,10,10.00,0,0.0,0,0,0
80,1986,1986-10-26,8,28.258,HOU,,RAI,L 17-28,0,0,,0,,,,
81,1986,1986-11-02,9,28.265,HOU,@,MIA,L 7-28,0,0,,0,,,,
82,1986,1986-11-09,10,28.272,HOU,,CIN,W 32-28,0,0,,0,,,,
83,1986,1986-11-16,11,28.279,HOU,@,PIT,L 10-21,0,0,,0,,,,
84,1986,1986-11-23,12,28.286,HOU,,IND,W 31-17,0,0,,0,,,,
85,1986,1986-11-30,13,28.293,HOU,@,CLE,L 10-13,0,0,,0,,,,
86,1986,1986-12-07,14,28.300,HOU,@,SDG,L 0-27,0,0,,0,,,,
87,1986,1986-12-14,15,28.307,HOU,,MIN,W 23-10,0,0,,0,,,,
88,1986,1986-12-21,16,28.314,HOU,,BUF,W 16-7,0,0,,0,,,,
89,1987,1987-10-04,3,29.236,PIT,@,ATL,W 28-12,0,0,,0,,,,
90,1987,1987-10-11,4,29.243,PIT,@,RAM,L 21-31,1,0,0.00,0,0.0,0,0,0
91,1987,1987-10-18,5,29.250,PIT,,IND,W 21-7,0,0,,0,0.0,1,4,0
