ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
16,2015,2015-09-20,2,23.145,JAX,,MIA,W 23-20,*,18,33,54.55,273,2,0,102.2,0,0,8.27,9.48,2,27,13.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
17,2015,2015-09-27,3,23.152,JAX,@,NWE,L 17-51,*,17,33,51.52,242,2,1,83.1,2,6,7.33,7.18,3,7,2.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
18,2015,2015-10-04,4,23.159,JAX,@,IND,L 13-16,*,28,50,56.00,298,1,0,80.2,1,9,5.96,6.36,4,31,7.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
19,2015,2015-10-11,5,23.166,JAX,@,TAM,L 31-38,*,23,33,69.70,303,4,1,125.4,6,33,9.18,10.24,1,21,21.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
20,2015,2015-10-18,6,23.173,JAX,,HOU,L 20-31,*,30,53,56.60,331,3,3,70.6,3,20,6.25,4.83,4,37,9.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
21,2015,2015-10-25,7,23.180,JAX,,BUF,W 34-31,*,13,29,44.83,182,2,1,74.2,2,7,6.28,6.10,5,-3,-0.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
22,2015,2015-11-08,8,23.194,JAX,@,NYJ,L 23-28,*,24,40,60.00,381,2,2,87.6,6,43,9.53,8.28,4,32,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
23,2015,2015-11-15,9,23.201,JAX,@,BAL,W 22-20,*,22,45,48.89,188,2,1,65.8,3,20,4.18,4.07,2,25,12.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
24,2015,2015-11-19,10,23.205,JAX,,TEN,W 19-13,*,21,30,70.00,242,1,1,91.3,4,24,8.07,7.23,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
25,2015,2015-11-29,11,23.215,JAX,,SDG,L 25-31,*,30,49,61.22,329,2,1,86.2,2,11,6.71,6.61,6,33,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
26,2015,2015-12-06,12,23.222,JAX,@,TEN,L 39-42,*,24,36,66.67,322,5,0,134.5,2,20,8.94,11.72,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
27,2015,2015-12-13,13,23.229,JAX,,IND,W 51-16,*,16,30,53.33,250,3,0,114.6,3,24,8.33,10.33,4,17,4.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
28,2015,2015-12-20,14,23.236,JAX,,ATL,L 17-23,*,23,38,60.53,297,1,1,82.9,2,12,7.82,7.16,6,44,7.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
29,2015,2015-12-27,15,23.243,JAX,@,NOR,L 27-38,*,27,35,77.14,368,4,2,124.5,2,21,10.51,10.23,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
30,2015,2016-01-03,16,23.250,JAX,@,HOU,L 6-30,*,17,32,53.13,239,0,2,51.4,8,56,7.47,4.66,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
31,2016,2016-09-11,1,24.136,JAX,,GNB,L 23-27,*,24,39,61.54,320,1,1,85.4,3,20,8.21,7.56,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
32,2016,2016-09-18,2,24.143,JAX,@,SDG,L 14-38,*,31,50,62.00,329,2,2,77.8,2,10,6.58,5.58,3,34,11.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
33,2016,2016-09-25,3,24.150,JAX,,BAL,L 17-19,*,24,38,63.16,194,2,3,60.6,4,26,5.11,2.61,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
34,2016,2016-10-02,4,24.157,JAX,,IND,W 30-27,*,19,33,57.58,207,2,0,96.4,3,12,6.27,7.48,7,36,5.14,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
35,2016,2016-10-16,5,24.171,JAX,@,CHI,W 17-16,*,20,33,60.61,271,1,1,84.3,2,8,8.21,7.45,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
36,2016,2016-10-23,6,24.178,JAX,,OAK,L 16-33,*,23,43,53.49,246,1,2,58.9,1,7,5.72,4.09,5,33,6.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
37,2016,2016-10-27,7,24.182,JAX,@,TEN,L 22-36,*,33,54,61.11,337,3,0,97.5,2,15,6.24,7.35,4,22,5.50,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
38,2016,2016-11-06,8,24.192,JAX,@,KAN,L 14-19,*,22,41,53.66,252,2,1,78.5,2,8,6.15,6.02,6,54,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
39,2016,2016-11-13,9,24.199,JAX,,HOU,L 21-24,*,32,49,65.31,265,2,1,84.1,2,18,5.41,5.31,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
40,2016,2016-11-20,10,24.206,JAX,@,DET,L 19-26,*,22,35,62.86,202,2,2,73.7,0,0,5.77,4.34,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
41,2016,2016-11-27,11,24.213,JAX,@,BUF,L 21-28,*,13,26,50.00,126,2,0,89.6,2,8,4.85,6.38,8,81,10.13,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
42,2016,2016-12-04,12,24.220,JAX,,DEN,L 10-20,*,19,42,45.24,181,0,2,37.9,1,2,4.31,2.17,2,29,14.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
43,2016,2016-12-11,13,24.227,JAX,,MIN,L 16-25,*,23,37,62.16,257,1,0,91.8,4,27,6.95,7.49,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
44,2016,2016-12-18,14,24.234,JAX,@,HOU,L 20-21,*,12,28,42.86,92,0,1,36.6,2,9,3.29,1.68,2,-5,-2.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
45,2016,2016-12-24,15,24.240,JAX,,TEN,W 38-17,*,26,38,68.42,325,1,0,103.5,2,14,8.55,9.08,3,7,2.33,0,1,1,20,20.00,1,100.0%,20.00,,1,6,0.0,0,0
46,2016,2017-01-01,16,24.248,JAX,@,IND,L 20-24,*,25,39,64.10,301,1,0,96.2,2,13,7.72,8.23,3,21,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
47,2017,2017-09-10,1,25.135,JAX,@,HOU,W 29-7,*,11,21,52.38,125,1,0,86.4,0,0,5.95,6.90,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
48,2017,2017-09-17,2,25.142,JAX,,TEN,L 16-37,*,20,34,58.82,223,1,2,63.7,2,12,6.56,4.50,4,29,7.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
49,2017,2017-09-24,3,25.149,JAX,,BAL,W 44-7,*,20,31,64.52,244,4,0,128.2,0,0,7.87,10.45,3,18,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
50,2017,2017-10-01,4,25.156,JAX,@,NYJ,L 20-23,*,15,35,42.86,140,1,1,52.1,1,4,4.00,3.29,4,38,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
51,2017,2017-10-08,5,25.163,JAX,@,PIT,W 30-9,*,8,14,57.14,95,0,1,48.2,2,13,6.79,3.57,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
52,2017,2017-10-15,6,25.170,JAX,,LAR,L 17-27,*,23,35,65.71,241,1,1,83.2,5,21,6.89,6.17,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
53,2017,2017-10-22,7,25.177,JAX,@,IND,W 27-0,*,18,26,69.23,330,1,0,124.7,1,0,12.69,13.46,4,11,2.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
54,2017,2017-11-05,8,25.191,JAX,,CIN,W 23-7,*,24,38,63.16,259,1,0,91.9,0,0,6.82,7.34,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
55,2017,2017-11-12,9,25.198,JAX,,LAC,W 20-17,*,28,51,54.90,273,1,2,60.3,3,10,5.35,3.98,5,34,6.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
56,2017,2017-11-19,10,25.205,JAX,@,CLE,W 19-7,*,17,30,56.67,154,1,0,81.8,2,9,5.13,5.80,4,4,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
57,2017,2017-11-26,11,25.212,JAX,@,ARI,L 24-27,*,19,33,57.58,160,0,1,57.6,3,32,4.85,3.48,6,62,10.33,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0
58,2017,2017-12-03,12,25.219,JAX,,IND,W 30-10,*,26,35,74.29,309,2,0,119.8,1,8,8.83,9.97,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
59,2017,2017-12-10,13,25.226,JAX,,SEA,W 30-24,*,18,27,66.67,268,2,0,123.7,0,0,9.93,11.41,7,-2,-0.29,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
60,2017,2017-12-17,14,25.233,JAX,,HOU,W 45-7,*,21,29,72.41,326,3,0,143.7,1,0,11.24,13.31,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
61,2017,2017-12-24,15,25.240,JAX,@,SFO,L 33-44,*,32,50,64.00,382,2,3,75.6,1,2,7.64,5.74,5,31,6.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
62,2017,2017-12-31,16,25.247,JAX,@,TEN,L 10-15,*,15,34,44.12,158,0,2,33.7,2,12,4.65,2.00,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
63,2018,2018-09-09,1,26.134,JAX,@,NYG,W 20-15,*,18,33,54.55,176,1,1,67.2,1,8,5.33,4.58,4,42,10.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
64,2018,2018-09-16,2,26.141,JAX,,NWE,W 31-20,*,29,45,64.44,376,4,1,111.0,0,0,8.36,9.13,6,35,5.83,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
65,2018,2018-09-23,3,26.148,JAX,,TEN,L 6-9,*,21,34,61.76,155,0,0,72.5,3,10,4.56,4.56,5,27,5.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
