ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-12-19,7,22.248,DEN,,KAN,L 16-37,,,,,,,,
2,1982,1982-12-26,8,22.255,DEN,@,RAI,L 10-27,,,,,,,,
3,1982,1983-01-02,9,22.262,DEN,@,SEA,L 11-13,,,,,,,,
4,1983,1983-09-18,3,23.156,DEN,,PHI,L 10-13,,,,,,,,
5,1983,1983-09-25,4,23.163,DEN,,RAI,L 7-22,,,,,,,,
6,1983,1983-10-02,5,23.170,DEN,@,CHI,L 14-31,,,,,,,,
7,1983,1983-10-09,6,23.177,DEN,@,HOU,W 26-14,,,,,,,,
8,1983,1983-10-16,7,23.184,DEN,,CIN,W 24-17,,,,,,,,
9,1983,1983-10-23,8,23.191,DEN,,SDG,W 14-6,,,,,,,,
10,1983,1983-10-30,9,23.198,DEN,,KAN,W 27-24,,,,,,,,
11,1983,1983-11-06,10,23.205,DEN,@,SEA,L 19-27,,,,,,,,
12,1983,1983-11-13,11,23.212,DEN,@,RAI,L 20-22,,,,,,,,
13,1983,1983-11-20,12,23.219,DEN,,SEA,W 38-27,,,,,,,,
14,1983,1983-11-27,13,23.226,DEN,@,SDG,L 7-31,,,,,,,,
15,1983,1983-12-04,14,23.233,DEN,,CLE,W 27-6,,,,,,,,
16,1983,1983-12-11,15,23.240,DEN,,BAL,W 21-19,,,,,,,,
17,1983,1983-12-18,16,23.247,DEN,@,KAN,L 17-48,,,,,,,,
18,1984,1984-09-02,1,24.140,DEN,,CIN,W 20-17,,,,,,,,
19,1984,1984-09-09,2,24.147,DEN,@,CHI,L 0-27,,,,,,,,
20,1984,1984-09-16,3,24.154,DEN,@,CLE,W 24-14,,,,,,,,
21,1984,1984-09-23,4,24.161,DEN,,KAN,W 21-0,,,,,,,,
22,1984,1984-09-30,5,24.168,DEN,,RAI,W 16-13,,,,,,,,
23,1984,1984-10-07,6,24.175,DEN,@,DET,W 28-7,0,0,,0,1.0,0,0,0
24,1984,1984-10-15,7,24.183,DEN,,GNB,W 17-14,,,,,,,,
25,1984,1984-10-21,8,24.189,DEN,@,BUF,W 37-7,0,0,,0,0.0,1,5,0
26,1984,1984-10-28,9,24.196,DEN,@,RAI,W 22-19,,,,,,,,
27,1984,1984-11-04,10,24.203,DEN,,NWE,W 26-19,,,,,,,,
