ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2013,2013-12-01,12,22.166,IND,,TEN,W 22-14,,,,,,,0.0%,,,,,,,
2,2013,2013-12-08,13,22.173,IND,@,CIN,L 28-42,,9,6,107,17.83,2,66.7%,11.89,0,0,,0,2,12
3,2013,2013-12-15,14,22.180,IND,,HOU,W 25-3,*,6,2,23,11.50,0,33.3%,3.83,1,0,0.00,0,0,0
4,2013,2013-12-22,15,22.187,IND,@,KAN,W 23-7,*,6,4,42,10.50,0,66.7%,7.00,0,0,,0,0,0
5,2013,2013-12-29,16,22.194,IND,,JAX,W 30-10,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
