ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,21.271,PHI,@,CLE,W 17-16,,0,0,1.0,2,0
2,2012,2012-09-16,2,21.278,PHI,,BAL,W 24-23,,0,0,0.0,5,0
3,2012,2012-09-23,3,21.285,PHI,@,ARI,L 6-27,,0,0,0.0,0,1
4,2012,2012-09-30,4,21.292,PHI,,NYG,W 19-17,,0,0,0.0,2,0
5,2012,2012-10-07,5,21.299,PHI,@,PIT,L 14-16,,0,0,0.0,1,0
6,2012,2012-10-14,6,21.306,PHI,,DET,L 23-26,,0,0,0.0,0,0
7,2012,2012-10-28,7,21.320,PHI,,ATL,L 17-30,*,0,0,0.0,5,0
8,2012,2012-11-05,8,21.328,PHI,@,NOR,L 13-28,*,0,0,0.0,1,2
9,2012,2012-11-11,9,21.334,PHI,,DAL,L 23-38,*,0,0,1.0,1,0
10,2012,2012-11-18,10,21.341,PHI,@,WAS,L 6-31,*,0,0,1.0,7,1
11,2012,2012-11-26,11,21.349,PHI,,CAR,L 22-30,*,0,0,0.0,1,0
12,2012,2012-12-02,12,21.355,PHI,@,DAL,L 33-38,*,,,,,
13,2012,2012-12-09,13,21.362,PHI,@,TAM,W 23-21,*,0,0,1.0,4,0
14,2012,2012-12-13,14,22.000,PHI,,CIN,L 13-34,*,0,0,1.5,3,1
15,2012,2012-12-23,15,22.010,PHI,,WAS,L 20-27,*,0,0,0.0,0,2
16,2013,2013-09-09,1,22.270,PHI,@,WAS,W 33-27,*,0,0,1.0,3,0
17,2013,2013-09-15,2,22.276,PHI,,SDG,L 30-33,*,0,0,0.0,1,1
18,2013,2013-09-19,3,22.280,PHI,,KAN,L 16-26,*,0,0,1.0,4,0
19,2013,2013-09-29,4,22.290,PHI,@,DEN,L 20-52,*,0,0,0.0,0,1
20,2013,2013-10-06,5,22.297,PHI,@,NYG,W 36-21,*,0,0,0.0,2,0
21,2013,2013-10-13,6,22.304,PHI,@,TAM,W 31-20,*,0,0,0.0,1,2
22,2013,2013-10-20,7,22.311,PHI,,DAL,L 3-17,*,0,0,0.0,1,0
23,2013,2013-10-27,8,22.318,PHI,,NYG,L 7-15,*,0,0,1.0,3,1
24,2013,2013-11-03,9,22.325,PHI,@,OAK,W 49-20,*,0,0,0.0,1,0
25,2013,2013-11-10,10,22.332,PHI,@,GNB,W 27-13,*,0,0,0.0,1,1
26,2013,2013-11-17,11,22.339,PHI,,WAS,W 24-16,*,0,0,0.0,4,1
27,2013,2013-12-01,12,22.353,PHI,,ARI,W 24-21,*,0,0,0.0,0,0
28,2013,2013-12-08,13,22.360,PHI,,DET,W 34-20,*,0,0,0.0,2,1
29,2013,2013-12-15,14,23.002,PHI,@,MIN,L 30-48,*,0,0,0.0,4,4
30,2013,2013-12-22,15,23.009,PHI,,CHI,W 54-11,*,0,0,0.0,1,0
31,2013,2013-12-29,16,23.016,PHI,@,DAL,W 24-22,*,0,0,0.0,1,0
32,2014,2014-09-07,1,23.268,PHI,,JAX,W 34-17,*,0,6,0.0,5,0
33,2014,2014-09-15,2,23.276,PHI,@,IND,W 30-27,*,0,0,0.0,4,0
34,2014,2014-09-21,3,23.282,PHI,,WAS,W 37-34,*,0,0,0.0,1,1
35,2014,2014-09-28,4,23.289,PHI,@,SFO,L 21-26,*,0,0,0.0,3,1
36,2014,2014-10-05,5,23.296,PHI,,STL,W 34-28,*,0,0,0.0,1,0
37,2014,2014-10-12,6,23.303,PHI,,NYG,W 27-0,*,0,0,0.0,4,1
38,2014,2014-10-26,7,23.317,PHI,@,ARI,L 20-24,*,0,0,0.0,1,0
39,2014,2014-11-02,8,23.324,PHI,@,HOU,W 31-21,*,0,0,0.0,2,0
40,2014,2014-11-10,9,23.332,PHI,,CAR,W 45-21,*,0,0,1.0,1,3
41,2014,2014-11-16,10,23.338,PHI,@,GNB,L 20-53,*,0,0,0.0,3,1
42,2014,2014-11-23,11,23.345,PHI,,TEN,W 43-24,*,0,0,1.0,1,0
43,2014,2014-11-27,12,23.349,PHI,@,DAL,W 33-10,*,0,0,1.0,4,0
44,2014,2014-12-07,13,23.359,PHI,,SEA,L 14-24,*,0,0,0.0,8,3
45,2014,2014-12-14,14,24.001,PHI,,DAL,L 27-38,*,0,0,0.0,2,1
46,2014,2014-12-20,15,24.007,PHI,@,WAS,L 24-27,*,0,0,1.0,3,0
47,2014,2014-12-28,16,24.015,PHI,@,NYG,W 34-26,*,0,0,0.0,5,2
48,2015,2015-09-14,1,24.275,PHI,@,ATL,L 24-26,*,0,0,1.0,1,1
49,2015,2015-09-20,2,24.281,PHI,,DAL,L 10-20,*,0,0,0.0,1,1
50,2015,2015-09-27,3,24.288,PHI,@,NYJ,W 24-17,*,0,0,0.0,0,3
51,2015,2015-10-04,4,24.295,PHI,@,WAS,L 20-23,*,0,0,0.0,4,1
52,2015,2015-10-11,5,24.302,PHI,,NOR,W 39-17,*,0,0,3.0,6,0
53,2015,2015-10-19,6,24.310,PHI,,NYG,W 27-7,*,0,0,1.0,4,0
54,2015,2015-10-25,7,24.316,PHI,@,CAR,L 16-27,*,0,0,0.0,2,0
55,2015,2015-11-08,8,24.330,PHI,@,DAL,W 33-27,*,0,0,0.0,1,1
56,2015,2015-11-15,9,24.337,PHI,,MIA,L 19-20,*,0,0,0.5,2,3
57,2015,2015-11-22,10,24.344,PHI,,TAM,L 17-45,*,0,0,0.0,4,3
58,2015,2015-11-26,11,24.348,PHI,@,DET,L 14-45,*,0,0,0.0,1,0
59,2015,2015-12-06,12,24.358,PHI,@,NWE,W 35-28,*,0,0,0.0,1,2
60,2015,2015-12-13,13,25.000,PHI,,BUF,W 23-20,*,0,0,1.0,7,1
61,2015,2015-12-20,14,25.007,PHI,,ARI,L 17-40,*,0,0,1.0,5,1
62,2015,2015-12-26,15,25.013,PHI,,WAS,L 24-38,*,0,0,2.0,5,2
63,2015,2016-01-03,16,25.021,PHI,@,NYG,W 35-30,*,0,0,0.0,6,2
64,2016,2016-09-11,1,25.273,PHI,,CLE,W 29-10,*,0,0,1.0,4,0
65,2016,2016-09-19,2,25.281,PHI,@,CHI,W 29-14,*,0,0,0.0,2,0
66,2016,2016-09-25,3,25.287,PHI,,PIT,W 34-3,*,0,0,2.0,3,2
67,2016,2016-10-09,4,25.301,PHI,@,DET,L 23-24,*,0,0,1.0,2,0
68,2016,2016-10-16,5,25.308,PHI,@,WAS,L 20-27,*,0,0,0.0,0,0
69,2016,2016-10-23,6,25.315,PHI,,MIN,W 21-10,*,0,0,0.0,2,0
70,2016,2016-10-30,7,25.322,PHI,@,DAL,L 23-29,*,0,0,0.0,2,2
71,2016,2016-11-06,8,25.329,PHI,@,NYG,L 23-28,*,0,0,0.0,2,3
72,2016,2016-11-13,9,25.336,PHI,,ATL,W 24-15,*,0,0,0.0,0,0
73,2016,2016-11-20,10,25.343,PHI,@,SEA,L 15-26,*,0,0,0.0,2,2
74,2016,2016-11-28,11,25.351,PHI,,GNB,L 13-27,*,0,0,0.0,0,1
75,2016,2016-12-04,12,25.357,PHI,@,CIN,L 14-32,*,0,0,0.0,0,2
76,2016,2016-12-11,13,25.364,PHI,,WAS,L 22-27,*,0,0,1.5,3,1
77,2016,2016-12-18,14,26.005,PHI,@,BAL,L 26-27,*,0,0,1.0,1,1
78,2016,2016-12-22,15,26.009,PHI,,NYG,W 24-19,*,0,0,0.0,1,2
79,2016,2017-01-01,16,26.019,PHI,,DAL,W 27-13,*,0,0,0.0,3,0
80,2017,2017-09-10,1,26.271,PHI,@,WAS,W 30-17,*,1,6,1.0,1,0
81,2017,2017-09-17,2,26.278,PHI,@,KAN,L 20-27,*,0,0,1.0,2,0
82,2017,2017-09-24,3,26.285,PHI,,NYG,W 27-24,*,0,0,0.0,1,0
83,2017,2017-10-12,6,26.303,PHI,@,CAR,W 28-23,*,0,0,0.5,0,2
84,2017,2017-10-23,7,26.314,PHI,,WAS,W 34-24,*,0,0,1.0,1,0
85,2017,2017-10-29,8,26.320,PHI,,SFO,W 33-10,*,0,0,1.0,1,1
86,2017,2017-11-05,9,26.327,PHI,,DEN,W 51-23,*,0,0,0.0,2,0
87,2017,2017-11-19,10,26.341,PHI,@,DAL,W 37-9,*,0,0,0.0,1,2
88,2017,2017-11-26,11,26.348,PHI,,CHI,W 31-3,*,0,0,1.0,1,0
89,2017,2017-12-03,12,26.355,PHI,@,SEA,L 10-24,*,0,0,0.0,0,2
90,2017,2017-12-10,13,26.362,PHI,@,LAR,W 43-35,*,0,0,0.0,2,2
91,2017,2017-12-17,14,27.004,PHI,@,NYG,W 34-29,*,0,0,0.0,1,1
92,2017,2017-12-25,15,27.012,PHI,,OAK,W 19-10,*,0,0,0.0,2,1
93,2017,2017-12-31,16,27.018,PHI,,DAL,L 0-6,*,0,0,0.0,0,0
