ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
36,2005,2005-09-11,1,27.005,SEA,@,JAX,L 14-26,,,,,,
37,2005,2005-09-18,2,27.012,SEA,,ATL,W 21-18,,,,,,
38,2005,2005-09-25,3,27.019,SEA,,ARI,W 37-12,,,,,,
39,2005,2005-10-02,4,27.026,SEA,@,WAS,L 17-20,,,,,,
40,2005,2005-10-09,5,27.033,SEA,@,STL,W 37-31,,,,,,
41,2005,2005-10-16,6,27.040,SEA,,HOU,W 42-10,,,,,,
42,2005,2005-10-23,7,27.047,SEA,,DAL,W 13-10,,,,,,
43,2005,2005-11-06,8,27.061,SEA,@,ARI,W 33-19,,,,,,
44,2005,2005-11-13,9,27.068,SEA,,STL,W 31-16,,,,,,
45,2005,2005-11-20,10,27.075,SEA,@,SFO,W 27-25,,,,,,
46,2005,2005-11-27,11,27.082,SEA,,NYG,W 24-21,,,,,,
47,2005,2005-12-05,12,27.090,SEA,@,PHI,W 42-0,*,0,0,,0,1.0
48,2005,2005-12-11,13,27.096,SEA,,SFO,W 41-3,,,,,,
49,2005,2005-12-18,14,27.103,SEA,@,TEN,W 28-24,,1,0,0.00,0,0.0
50,2005,2005-12-24,15,27.109,SEA,,IND,W 28-13,,,,,,
51,2006,2006-09-10,1,28.004,SEA,@,DET,W 9-6,,,,,,
52,2006,2006-09-17,2,28.011,SEA,,ARI,W 21-10,,,,,,
53,2006,2006-09-24,3,28.018,SEA,,NYG,W 42-30,,,,,,
54,2006,2006-10-29,7,28.053,SEA,@,KAN,L 28-35,,,,,,
55,2006,2006-11-06,8,28.061,SEA,,OAK,W 16-0,,,,,,
56,2006,2006-11-12,9,28.067,SEA,,STL,W 24-22,,,,,,
57,2006,2006-11-19,10,28.074,SEA,@,SFO,L 14-20,,,,,,
58,2006,2006-11-27,11,28.082,SEA,,GNB,W 34-24,,,,,,
59,2006,2006-12-03,12,28.088,SEA,@,DEN,W 23-20,,,,,,
60,2006,2006-12-10,13,28.095,SEA,@,ARI,L 21-27,,,,,,
61,2006,2006-12-14,14,28.099,SEA,,SFO,L 14-24,,,,,,
62,2006,2006-12-24,15,28.109,SEA,,SDG,L 17-20,,,,,,
63,2006,2006-12-31,16,28.116,SEA,@,TAM,W 23-7,,,,,,
64,2007,2007-09-10,1,29.004,ARI,@,SFO,L 17-20,,,,,,
65,2007,2007-09-16,2,29.010,ARI,,SEA,W 23-20,,,,,,
66,2007,2007-09-23,3,29.017,ARI,@,BAL,L 23-26,,,,,,
67,2007,2007-09-30,4,29.024,ARI,,PIT,W 21-14,,,,,,
68,2007,2007-10-21,7,29.045,ARI,@,WAS,L 19-21,,,,,,
69,2007,2007-11-11,9,29.066,ARI,,DET,W 31-21,,,,,,
70,2007,2007-11-18,10,29.073,ARI,@,CIN,W 35-27,*,,,,,
71,2007,2007-11-25,11,29.080,ARI,,SFO,L 31-37,*,0,0,,0,1.0
72,2007,2007-12-02,12,29.087,ARI,,CLE,W 27-21,*,,,,,
73,2007,2007-12-09,13,29.094,ARI,@,SEA,L 21-42,*,,,,,
74,2007,2007-12-16,14,29.101,ARI,@,NOR,L 24-31,*,,,,,
75,2007,2007-12-23,15,29.108,ARI,,ATL,W 30-27,*,,,,,
76,2007,2007-12-30,16,29.115,ARI,,STL,W 48-19,*,0,0,,0,1.0
