ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2014,2014-09-28,4,22.350,JAX,@,SDG,L 14-33,,1,1,2,2.00,1,100.0%,2.00,1,6,0.0,0,0
2,2014,2014-10-05,5,22.357,JAX,,PIT,L 9-17,*,,,,,,0.0%,,,,,,
3,2014,2014-10-12,6,22.364,JAX,@,TEN,L 14-16,,,,,,,0.0%,,,,,,
4,2014,2014-10-19,7,23.006,JAX,,CLE,W 24-6,,0,,,,,0.0%,,,,,,
5,2014,2014-10-26,8,23.013,JAX,,MIA,L 13-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
6,2014,2014-11-02,9,23.020,JAX,@,CIN,L 23-33,*,,,,,,0.0%,,,,,,
7,2014,2014-11-09,10,23.027,JAX,,DAL,L 17-31,*,1,1,14,14.00,0,100.0%,14.00,0,0,0.0,0,0
8,2014,2014-11-23,11,23.041,JAX,@,IND,L 3-23,*,0,,,,,0.0%,,,,,,
9,2014,2014-11-30,12,23.048,JAX,,NYG,W 25-24,,0,0,0,,0,0.0%,,0,0,0.0,1,0
10,2014,2014-12-07,13,23.055,JAX,,HOU,L 13-27,,0,,,,,0.0%,,,,,,
11,2014,2014-12-14,14,23.062,JAX,@,BAL,L 12-20,,,,,,,0.0%,,,,,,
12,2014,2014-12-18,15,23.066,JAX,,TEN,W 21-13,,,,,,,0.0%,,,,,,
13,2014,2014-12-28,16,23.076,JAX,@,HOU,L 17-23,,,,,,,0.0%,,,,,,
14,2015,2015-09-13,1,23.335,JAX,,CAR,L 9-20,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
15,2015,2015-09-20,2,23.342,JAX,,MIA,W 23-20,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
16,2015,2015-09-27,3,23.349,JAX,@,NWE,L 17-51,,0,0,0,,0,0.0%,,0,0,0.0,0,0
17,2015,2015-10-04,4,23.356,JAX,@,IND,L 13-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
18,2015,2015-10-11,5,23.363,JAX,@,TAM,L 31-38,,0,0,0,,0,0.0%,,0,0,0.0,0,0
19,2015,2015-10-18,6,24.005,JAX,,HOU,L 20-31,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
20,2015,2015-10-25,7,24.012,JAX,,BUF,W 34-31,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
21,2015,2015-11-08,8,24.026,JAX,@,NYJ,L 23-28,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
22,2015,2015-11-15,9,24.033,JAX,@,BAL,W 22-20,,0,0,0,,0,0.0%,,0,0,0.0,0,0
23,2015,2015-11-29,11,24.047,JAX,,SDG,L 25-31,,0,0,0,,0,0.0%,,0,0,0.0,0,0
24,2015,2015-12-06,12,24.054,JAX,@,TEN,L 39-42,,0,0,0,,0,0.0%,,0,0,0.0,0,0
