ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-07,1,22.090,BAL,,CIN,L 16-23,,,,,,,
2,2014,2014-09-11,2,22.094,BAL,,PIT,W 26-6,,,,,,,
3,2014,2014-09-21,3,22.104,BAL,@,CLE,W 23-21,,,,,,,
4,2014,2014-09-28,4,22.111,BAL,,CAR,W 38-10,,,,,,,
5,2014,2014-10-05,5,22.118,BAL,@,IND,L 13-20,,,,,,,
6,2014,2014-10-12,6,22.125,BAL,@,TAM,W 48-17,,,,,,,
7,2014,2014-10-19,7,22.132,BAL,,ATL,W 29-7,,0.0,1,0,0,0,0
8,2014,2014-10-26,8,22.139,BAL,@,CIN,L 24-27,,,,,,,
9,2014,2014-11-09,10,22.153,BAL,,TEN,W 21-7,,,,,,,
10,2014,2014-11-24,11,22.168,BAL,@,NOR,W 34-27,,0.0,1,0,0,0,0
11,2014,2014-11-30,12,22.174,BAL,,SDG,L 33-34,,,,,,,
12,2014,2014-12-07,13,22.181,BAL,@,MIA,W 28-13,,0.0,0,1,0,0,0
13,2014,2014-12-14,14,22.188,BAL,,JAX,W 20-12,,0.0,2,1,0,0,0
14,2014,2014-12-21,15,22.195,BAL,@,HOU,L 13-25,,0.0,2,0,0,0,0
15,2014,2014-12-28,16,22.202,BAL,,CLE,W 20-10,,,,,,,
16,2015,2015-09-13,1,23.096,BAL,@,DEN,L 13-19,,0.0,0,0,0,0,0
17,2015,2015-09-20,2,23.103,BAL,@,OAK,L 33-37,,0.0,0,0,0,0,0
18,2015,2015-09-27,3,23.110,BAL,,CIN,L 24-28,,0.0,0,0,0,0,0
19,2015,2015-10-01,4,23.114,BAL,@,PIT,W 23-20,,0.0,0,0,0,0,0
20,2015,2015-10-11,5,23.124,BAL,,CLE,L 30-33,,0.0,0,0,0,0,0
21,2015,2015-10-18,6,23.131,BAL,@,SFO,L 20-25,,0.0,0,0,0,0,0
22,2015,2015-10-26,7,23.139,BAL,@,ARI,L 18-26,,1.0,3,0,0,0,0
23,2015,2015-11-01,8,23.145,BAL,,SDG,W 29-26,,0.0,1,0,0,0,0
24,2015,2015-11-15,9,23.159,BAL,,JAX,L 20-22,,0.0,0,0,0,0,0
25,2015,2015-11-22,10,23.166,BAL,,STL,W 16-13,,0.0,0,0,0,0,0
26,2015,2015-11-30,11,23.174,BAL,@,CLE,W 33-27,,0.0,2,0,0,0,0
27,2015,2015-12-06,12,23.180,BAL,@,MIA,L 13-15,,0.0,3,0,0,0,0
28,2015,2015-12-13,13,23.187,BAL,,SEA,L 6-35,,0.0,2,2,0,0,0
29,2015,2015-12-20,14,23.194,BAL,,KAN,L 14-34,,0.0,1,1,0,0,0
30,2015,2015-12-27,15,23.201,BAL,,PIT,W 20-17,,0.0,1,0,0,0,0
31,2015,2016-01-03,16,23.208,BAL,@,CIN,L 16-24,,0.0,1,0,0,0,0
32,2016,2016-09-11,1,24.094,BAL,,BUF,W 13-7,*,0.0,5,1,0,0,0
33,2016,2016-09-18,2,24.101,BAL,@,CLE,W 25-20,*,0.0,6,3,0,0,0
34,2016,2016-09-25,3,24.108,BAL,@,JAX,W 19-17,*,0.0,6,2,1,8,0
35,2016,2016-10-02,4,24.115,BAL,,OAK,L 27-28,*,0.0,6,3,0,0,0
36,2016,2016-10-09,5,24.122,BAL,,WAS,L 10-16,*,0.0,4,1,0,0,0
37,2016,2016-10-16,6,24.129,BAL,@,NYG,L 23-27,*,0.0,9,4,0,0,0
38,2016,2016-10-23,7,24.136,BAL,@,NYJ,L 16-24,*,0.0,6,5,0,0,0
39,2016,2016-11-06,8,24.150,BAL,,PIT,W 21-14,*,0.0,8,2,0,0,0
40,2016,2016-11-10,9,24.154,BAL,,CLE,W 28-7,*,0.0,3,1,0,0,0
41,2016,2016-11-20,10,24.164,BAL,@,DAL,L 17-27,*,0.0,8,3,0,0,0
42,2016,2016-11-27,11,24.171,BAL,,CIN,W 19-14,*,0.0,6,5,0,0,0
43,2016,2016-12-04,12,24.178,BAL,,MIA,W 38-6,*,0.0,10,3,0,0,0
44,2016,2016-12-12,13,24.186,BAL,@,NWE,L 23-30,*,0.0,6,4,0,0,0
45,2016,2016-12-18,14,24.192,BAL,,PHI,W 27-26,*,0.0,0,2,1,1,0
46,2016,2016-12-25,15,24.199,BAL,@,PIT,L 27-31,*,0.0,6,2,1,14,0
