ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-03,1,23.257,TAM,@,PHI,W 21-6,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
2,1995,1995-09-10,2,23.264,TAM,@,CLE,L 6-22,,0,0,,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
3,1995,1995-09-17,3,23.271,TAM,,CHI,L 6-25,,1,1,1.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
4,1995,1995-09-24,4,23.278,TAM,,WAS,W 14-6,,1,5,5.00,0,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
5,1995,1995-10-01,5,23.285,TAM,@,CAR,W 20-13,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1995,1995-10-08,6,23.292,TAM,,CIN,W 19-16,,2,14,7.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
7,1995,1995-10-15,7,23.299,TAM,,MIN,W 20-17,,0,0,,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
8,1995,1995-10-22,8,23.306,TAM,,ATL,L 21-24,,0,0,,0,0,0,0,,0,0.0%,,1,6,6.00,0,0,0
9,1995,1995-10-29,9,23.313,TAM,@,HOU,L 7-19,,1,21,21.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,1995,1995-11-12,10,23.327,TAM,@,DET,L 24-27,,4,39,9.75,2,2,0,0,,0,0.0%,0.00,0,0,,0,2,12
11,1995,1995-11-19,11,23.334,TAM,,JAX,W 17-16,,2,26,13.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,1995,1995-11-26,12,23.341,TAM,@,GNB,L 13-35,,4,20,5.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
13,1995,1995-12-03,13,23.348,TAM,@,MIN,L 17-31,,2,-6,-3.00,1,0,0,0,,0,0.0%,,3,64,21.33,0,1,6
14,1995,1995-12-10,14,23.355,TAM,,GNB,W 13-10,,2,-2,-1.00,1,1,1,-2,-2.00,0,100.0%,-2.00,2,38,19.00,0,1,6
