ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-10-02,4,23.224,CAR,@,CHI,L 29-34,,,,,,,0.0%,,,,,,,,,,,,,,
2,2011,2011-10-09,5,23.231,CAR,,NOR,L 27-30,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,0,0,0.0,0,0
3,2011,2011-10-16,6,23.238,CAR,@,ATL,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,4,88,22.00,0,0,0,0.0,0,0
4,2011,2011-10-23,7,23.245,CAR,,WAS,W 33-20,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
5,2011,2011-10-30,8,23.252,CAR,,MIN,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,3,61,20.33,0,0,0,0.0,0,0
6,2011,2011-11-13,9,23.266,CAR,,TEN,L 3-30,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2011,2011-11-20,10,23.273,CAR,@,DET,L 35-49,,0,0,0,,0,0.0%,,0,0,,0,3,140,46.67,1,0,6,0.0,0,0
8,2011,2011-11-27,11,23.280,CAR,@,IND,W 27-19,,0,0,0,,0,0.0%,,0,0,,0,2,100,50.00,0,0,0,0.0,0,1
9,2011,2011-12-11,13,23.294,CAR,,ATL,L 23-31,,0,0,0,,0,0.0%,,0,0,,0,4,75,18.75,0,0,0,0.0,0,0
10,2011,2011-12-18,14,23.301,CAR,@,HOU,W 28-13,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0,0.0,0,0
11,2011,2011-12-24,15,23.307,CAR,,TAM,W 48-16,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,0.0,0,0
12,2011,2012-01-01,16,23.315,CAR,@,NOR,L 17-45,,0,0,0,,0,0.0%,,0,0,,0,2,37,18.50,0,0,0,0.0,0,0
13,2012,2012-09-09,1,24.202,CAR,@,TAM,L 10-16,,1,0,0,,0,0.0%,0.00,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
14,2012,2012-09-16,2,24.209,CAR,,NOR,W 35-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2012,2012-09-20,3,24.213,CAR,,NYG,L 7-36,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2012,2012-09-30,4,24.223,CAR,@,ATL,L 28-30,,1,1,36,36.00,1,100.0%,36.00,0,0,,0,2,55,27.50,0,1,6,0.0,0,0
17,2012,2012-10-07,5,24.230,CAR,,SEA,L 12-16,,0,0,0,,0,0.0%,,0,12,,0,3,64,21.33,0,0,0,0.0,0,0
18,2012,2012-10-21,6,24.244,CAR,,DAL,L 14-19,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,0,0,0.0,0,0
19,2012,2012-10-28,7,24.251,CAR,@,CHI,L 22-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2012,2012-11-04,8,24.258,CAR,@,WAS,W 21-13,,1,0,0,,0,0.0%,0.00,0,0,,0,2,49,24.50,0,0,0,0.0,0,0
