ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1961,1961-09-24,2,22.313,STL,@,CLE,L 17-20,0,0,,0,2,19,9.50,0,0,0,,0,0,0
2,1961,1961-10-01,3,22.320,STL,@,PHI,W 30-27,3,30,10.00,0,8,28,3.50,1,0,0,,0,1,6
3,1961,1961-10-08,4,22.327,STL,,NYG,L 9-24,0,0,,0,2,-3,-1.50,0,0,0,,0,0,0
4,1961,1961-10-15,5,22.334,STL,,PHI,L 7-20,1,14,14.00,0,0,0,,0,0,0,,0,0,0
5,1961,1961-10-22,6,22.341,STL,@,WAS,W 24-0,3,70,23.33,1,0,0,,0,0,0,,0,1,6
6,1961,1961-10-29,7,22.348,STL,,CLE,L 10-21,4,46,11.50,0,1,0,0.00,0,0,0,,0,0,0
7,1961,1961-11-05,8,22.355,STL,@,DAL,W 31-17,4,54,13.50,1,0,0,,0,0,0,,0,1,6
8,1961,1961-11-12,9,22.362,STL,,DET,L 14-45,2,49,24.50,0,1,-5,-5.00,0,0,0,,0,0,0
9,1961,1961-11-19,10,23.004,STL,@,BAL,L 0-16,2,31,15.50,0,0,0,,0,0,0,,0,0,0
10,1961,1961-12-03,12,23.018,STL,,WAS,W 38-24,1,9,9.00,0,0,0,,0,0,0,,0,0,0
11,1961,1961-12-10,13,23.025,STL,,DAL,W 31-13,1,78,78.00,0,0,0,,0,0,0,,0,0,0
12,1961,1961-12-17,14,23.032,STL,,PIT,W 20-0,1,18,18.00,0,0,0,,0,0,0,,0,0,0
13,1962,1962-09-16,1,23.305,STL,@,PHI,W 27-21,1,16,16.00,0,0,0,,0,0,0,,0,0,0
14,1962,1962-09-23,2,23.312,STL,@,GNB,L 0-17,4,48,12.00,0,0,0,,0,0,0,,0,0,0
15,1962,1962-09-30,3,23.319,STL,@,WAS,L 14-24,4,63,15.75,0,0,0,,0,0,0,,0,0,0
16,1962,1962-10-07,4,23.326,STL,,NYG,L 14-31,2,7,3.50,0,0,0,,0,0,0,,0,0,0
17,1962,1962-10-14,5,23.333,STL,,WAS,T 17-17,3,33,11.00,0,0,0,,0,0,0,,0,0,0
18,1962,1962-10-21,6,23.340,STL,,CLE,L 7-34,0,0,,0,0,0,,0,1,6,6.00,0,0,0
19,1962,1962-10-28,7,23.347,STL,@,DAL,W 28-24,2,27,13.50,0,0,0,,0,0,0,,0,0,0
20,1962,1962-11-04,8,23.354,STL,@,NYG,L 28-31,3,21,7.00,1,0,0,,0,0,0,,0,1,6
21,1962,1962-11-11,9,23.361,STL,,PIT,L 17-26,2,18,9.00,0,0,0,,0,0,0,,0,0,0
22,1962,1962-11-18,10,24.003,STL,@,CLE,L 14-38,1,16,16.00,0,0,0,,0,0,0,,0,0,0
23,1962,1962-11-25,11,24.010,STL,,SFO,L 17-24,2,19,9.50,0,0,0,,0,0,0,,0,0,0
24,1962,1962-12-02,12,24.017,STL,@,PIT,L 7-19,2,22,11.00,0,0,0,,0,0,0,,0,0,0
25,1962,1962-12-09,13,24.024,STL,,DAL,W 52-20,3,80,26.67,2,0,0,,0,0,0,,0,2,12
26,1962,1962-12-16,14,24.031,STL,,PHI,W 45-35,8,175,21.88,0,0,0,,0,0,0,,0,0,0
27,1963,1963-09-14,1,24.303,STL,@,DAL,W 34-7,1,16,16.00,0,0,0,,0,0,0,,0,0,0
28,1963,1963-09-22,2,24.311,STL,@,PHI,W 28-24,1,9,9.00,0,0,0,,0,0,0,,0,0,0
29,1963,1963-11-03,8,24.353,STL,,NYG,L 21-38,1,5,5.00,0,0,0,,0,0,0,,0,0,0
30,1963,1963-11-10,9,24.360,STL,,WAS,W 24-20,2,17,8.50,0,0,0,,0,0,0,,0,0,0
31,1964,1964-09-20,2,25.310,STL,@,CLE,T 33-33,1,10,10.00,0,0,0,,0,0,0,,0,0,0
32,1964,1964-09-27,3,25.317,STL,@,SFO,W 23-13,4,33,8.25,0,0,0,,0,0,0,,0,0,0
33,1964,1964-10-04,4,25.324,STL,@,WAS,W 23-17,1,12,12.00,0,0,0,,0,0,0,,0,0,0
34,1964,1964-10-12,5,25.332,STL,@,BAL,L 27-47,1,5,5.00,0,0,0,,0,0,0,,0,0,0
35,1966,1966-10-16,6,27.335,ATL,,SFO,L 7-44,2,27,13.50,1,0,0,,0,0,0,,0,1,6
36,1966,1966-10-23,7,27.342,ATL,@,GNB,L 3-56,1,16,16.00,0,0,0,,0,0,0,,0,0,0
37,1966,1966-11-20,10,28.005,ATL,@,NYG,W 27-16,2,47,23.50,0,0,0,,0,0,0,,0,0,0
38,1966,1966-11-27,11,28.012,ATL,@,CHI,L 6-23,1,5,5.00,0,0,0,,0,0,0,,0,0,0
39,1966,1966-12-11,13,28.026,ATL,,STL,W 16-10,1,15,15.00,0,0,0,,0,0,0,,0,0,0
40,1966,1966-12-18,14,28.033,ATL,,PIT,L 33-57,3,85,28.33,2,0,0,,0,0,0,,0,2,12
41,1967,1967-09-17,1,28.306,ATL,@,BAL,L 31-38,2,27,13.50,1,0,0,,0,0,0,,0,1,6
42,1967,1967-09-24,2,28.313,ATL,@,SFO,L 7-38,2,29,14.50,0,0,0,,0,0,0,,0,0,0
43,1967,1967-10-01,3,28.320,ATL,@,GNB,L 0-23,1,6,6.00,0,0,0,,0,0,0,,0,0,0
44,1967,1967-10-15,5,28.334,ATL,,WAS,T 20-20,1,13,13.00,0,0,0,,0,0,0,,0,0,0
45,1967,1967-10-22,6,28.341,ATL,@,DET,L 3-24,2,24,12.00,0,0,0,,0,0,0,,0,0,0
