ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
16,1983,1983-12-18,16,23.104,CHI,,GNB,W 23-21,,2,50,25.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
17,1984,1984-09-02,1,23.363,CHI,,TAM,W 34-14,,2,40,20.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
18,1984,1984-09-09,2,24.004,CHI,,DEN,W 27-0,,1,61,61.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
19,1984,1984-09-16,3,24.011,CHI,@,GNB,W 9-7,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
20,1984,1984-09-23,4,24.018,CHI,@,SEA,L 9-38,,6,73,12.17,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
21,1984,1984-09-30,5,24.025,CHI,,DAL,L 14-23,,2,7,3.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
22,1984,1984-10-07,6,24.032,CHI,,NOR,W 20-7,,2,33,16.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
23,1984,1984-10-14,7,24.039,CHI,@,STL,L 21-38,,3,84,28.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
24,1984,1984-10-21,8,24.046,CHI,@,TAM,W 44-9,,2,27,13.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
25,1984,1984-10-28,9,24.053,CHI,,MIN,W 16-7,,3,36,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
26,1984,1984-11-04,10,24.060,CHI,,RAI,W 17-6,,1,50,50.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
27,1984,1984-11-11,11,24.067,CHI,@,RAM,L 13-29,,1,18,18.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
28,1984,1984-11-18,12,24.074,CHI,,DET,W 16-14,,1,12,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
29,1984,1984-11-25,13,24.081,CHI,@,MIN,W 34-3,,3,53,17.67,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
30,1984,1984-12-03,14,24.089,CHI,@,SDG,L 7-20,,5,31,6.20,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
31,1984,1984-12-09,15,24.095,CHI,,GNB,L 14-20,,0,0,,0,,,0,0,,0,1,12,12.00,0,0,0,,0,0,0
32,1984,1984-12-16,16,24.102,CHI,@,DET,W 30-13,,1,55,55.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
33,1985,1985-09-08,1,25.003,CHI,,TAM,W 38-28,,4,60,15.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
34,1985,1985-09-15,2,25.010,CHI,,NWE,W 20-7,,1,43,43.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
35,1985,1985-09-19,3,25.014,CHI,@,MIN,W 33-24,,6,146,24.33,1,,,0,0,,0,3,77,25.67,0,0,0,,0,1,6
36,1985,1985-09-29,4,25.024,CHI,,WAS,W 45-10,,0,0,,0,,,0,0,,0,2,115,57.50,1,0,0,,0,1,6
37,1985,1985-10-06,5,25.031,CHI,@,TAM,W 27-19,,2,56,28.00,0,,,1,-3,-3.00,0,2,62,31.00,0,0,0,,0,0,0
38,1985,1985-10-13,6,25.038,CHI,@,SFO,W 26-10,,3,50,16.67,0,,,1,5,5.00,0,2,42,21.00,0,0,0,,0,0,0
39,1985,1985-10-21,7,25.046,CHI,,GNB,W 23-7,,2,18,9.00,0,,,0,0,,0,2,38,19.00,0,0,0,,0,0,0
40,1985,1985-10-27,8,25.052,CHI,,MIN,W 27-9,,1,7,7.00,0,,,1,5,5.00,0,2,50,25.00,0,0,0,,0,0,0
41,1985,1985-11-03,9,25.059,CHI,@,GNB,W 16-10,,0,0,,0,,,1,0,0.00,0,1,39,39.00,0,0,0,,0,0,0
42,1985,1985-11-10,10,25.066,CHI,,DET,W 24-3,,0,0,,0,,,1,11,11.00,0,0,0,,0,0,0,,0,0,0
43,1985,1985-11-17,11,25.073,CHI,@,DAL,W 44-0,,2,24,12.00,0,,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
44,1985,1985-11-24,12,25.080,CHI,,ATL,W 36-0,,2,70,35.00,0,,,0,0,,0,2,40,20.00,0,0,0,,0,0,0
45,1985,1985-12-02,13,25.088,CHI,@,MIA,L 24-38,,2,79,39.50,0,,,0,0,,0,2,42,21.00,0,0,0,,0,0,0
46,1985,1985-12-08,14,25.094,CHI,,IND,W 17-10,,3,36,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
47,1985,1985-12-14,15,25.100,CHI,@,NYJ,W 19-6,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
48,1985,1985-12-22,16,25.108,CHI,@,DET,W 37-17,,2,69,34.50,0,,,0,0,,0,3,52,17.33,0,0,0,,0,0,0
49,1986,1986-09-07,1,26.002,CHI,,CLE,W 41-31,,3,59,19.67,0,,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
50,1986,1986-09-14,2,26.009,CHI,,PHI,W 13-10,,2,31,15.50,0,,,2,48,24.00,0,0,0,,0,0,0,,0,0,0
51,1986,1986-09-22,3,26.017,CHI,@,GNB,W 25-12,,3,21,7.00,0,,,1,4,4.00,0,0,0,,0,0,0,,0,0,0
52,1986,1986-09-28,4,26.023,CHI,@,CIN,W 44-7,,7,174,24.86,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
53,1986,1986-10-05,5,26.030,CHI,,MIN,W 23-0,,1,9,9.00,0,,,1,3,3.00,0,0,0,,0,0,0,,0,0,0
54,1986,1986-10-12,6,26.037,CHI,@,HOU,W 20-7,,2,27,13.50,0,,,2,28,14.00,0,0,0,,0,0,0,,0,0,0
55,1986,1986-10-19,7,26.044,CHI,@,MIN,L 7-23,,1,50,50.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
56,1986,1986-10-26,8,26.051,CHI,,DET,W 13-7,,3,29,9.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
57,1986,1986-11-03,9,26.059,CHI,,RAM,L 17-20,,1,20,20.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
58,1986,1986-11-09,10,26.065,CHI,@,TAM,W 23-3,,4,116,29.00,1,,,1,-15,-15.00,0,0,0,,0,0,0,,0,1,6
59,1986,1986-11-16,11,26.072,CHI,@,ATL,W 13-10,,2,76,38.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
60,1986,1986-11-23,12,26.079,CHI,,GNB,W 12-10,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
61,1986,1986-11-30,13,26.086,CHI,,PIT,W 13-10,,3,38,12.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
62,1986,1986-12-07,14,26.093,CHI,,TAM,W 48-14,,2,60,30.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
63,1986,1986-12-15,15,26.101,CHI,@,DET,W 16-13,,5,53,10.60,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
64,1986,1986-12-21,16,26.107,CHI,@,DAL,W 24-10,,1,33,33.00,1,,,1,11,11.00,0,0,0,,0,0,0,,0,1,6
65,1987,1987-09-14,1,27.009,CHI,,NYG,W 34-19,,3,75,25.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
66,1987,1987-09-20,2,27.015,CHI,,TAM,W 20-3,,1,46,46.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
67,1987,1987-10-25,6,27.050,CHI,@,TAM,W 27-26,,4,67,16.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
68,1987,1987-11-01,7,27.057,CHI,,KAN,W 31-28,,4,98,24.50,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
69,1987,1987-11-08,8,27.064,CHI,@,GNB,W 26-24,,2,35,17.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
70,1987,1987-11-16,9,27.072,CHI,@,DEN,L 29-31,,5,133,26.60,2,,,1,9,9.00,0,0,0,,0,0,0,,0,2,12
71,1987,1987-11-22,10,27.078,CHI,,DET,W 30-10,,4,55,13.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
72,1987,1987-11-29,11,27.085,CHI,,GNB,W 23-10,,2,39,19.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
73,1987,1987-12-06,12,27.092,CHI,@,MIN,W 30-24,,3,70,23.33,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
74,1987,1987-12-14,13,27.100,CHI,@,SFO,L 0-41,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
75,1987,1987-12-20,14,27.106,CHI,,SEA,L 21-34,,2,20,10.00,0,,,1,7,7.00,0,0,0,,0,0,0,,0,0,0
76,1987,1987-12-27,15,27.113,CHI,@,RAI,W 6-3,,3,37,12.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
77,1988,1988-09-04,1,27.365,RAI,,SDG,W 24-13,,1,15,15.00,0,,,1,4,4.00,0,0,0,,0,0,0,,0,0,0
78,1988,1988-09-11,2,28.006,RAI,@,HOU,L 35-38,,2,61,30.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
79,1988,1988-09-18,3,28.013,RAI,,RAM,L 17-22,,1,20,20.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
80,1988,1988-09-26,4,28.021,RAI,@,DEN,W 30-27,,4,56,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
81,1988,1988-10-02,5,28.027,RAI,,CIN,L 21-45,,4,102,25.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
82,1988,1988-10-09,6,28.034,RAI,,MIA,L 14-24,,,,,,,,,,,,,,,,,,,,,
83,1988,1988-10-16,7,28.041,RAI,@,KAN,W 27-17,,,,,,,,,,,,,,,,,,,,,
84,1988,1988-10-30,9,28.055,RAI,,KAN,W 17-10,,,,,,,,,,,,,,,,,,,,,
85,1988,1988-11-06,10,28.062,RAI,@,SDG,W 13-3,,,,,,,,,,,,,,,,,,,,,
86,1988,1988-11-13,11,28.069,RAI,@,SFO,W 9-3,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
87,1988,1988-11-20,12,28.076,RAI,,ATL,L 6-12,,,,,,,,,,,,,,,,,,,,,
88,1988,1988-11-28,13,28.084,RAI,@,SEA,L 27-35,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
89,1988,1988-12-04,14,28.090,RAI,,DEN,W 21-20,,,,,,,,,,,,,,,,,,,,,
90,1988,1988-12-11,15,28.097,RAI,@,BUF,L 21-37,,,,,,,,,,,,,,,,,,,,,
91,1988,1988-12-18,16,28.104,RAI,,SEA,L 37-43,,2,108,54.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
92,1989,1989-09-10,1,29.005,RAI,,SDG,W 40-14,,4,131,32.75,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
93,1989,1989-09-17,2,29.012,RAI,@,KAN,L 19-24,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
94,1989,1989-09-24,3,29.019,RAI,@,DEN,L 21-31,,,,,,,,,,,,,,,,,,,,,
95,1989,1989-10-01,4,29.026,RAI,,SEA,L 20-24,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
96,1989,1989-10-09,5,29.034,RAI,@,NYJ,W 14-7,,3,47,15.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
97,1989,1989-10-15,6,29.040,RAI,,KAN,W 20-14,,,,,,,,,,,,,,,,,,,,,
98,1989,1989-10-22,7,29.047,RAI,@,PHI,L 7-10,,1,24,24.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
99,1989,1989-10-29,8,29.054,RAI,,WAS,W 37-24,,3,63,21.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
100,1989,1989-11-05,9,29.061,RAI,,CIN,W 28-7,,2,147,73.50,1,,,0,0,,0,1,16,16.00,0,0,0,,0,1,6
101,1989,1989-11-12,10,29.068,RAI,@,SDG,L 12-14,,5,88,17.60,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
102,1989,1989-11-19,11,29.075,RAI,@,HOU,L 7-23,,2,48,24.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
103,1989,1989-11-26,12,29.082,RAI,,NWE,W 24-21,,,,,,,,,,,,,,,,,,,,,
104,1989,1989-12-03,13,29.089,RAI,,DEN,W 16-13,,,,,,,,,,,,,,,,,,,,,
105,1989,1989-12-10,14,29.096,RAI,,PHO,W 16-14,,2,56,28.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
106,1989,1989-12-17,15,29.103,RAI,@,SEA,L 17-23,,2,54,27.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
107,1989,1989-12-24,16,29.110,RAI,@,NYG,L 17-34,,2,17,8.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
108,1990,1990-09-09,1,30.004,RAI,,DEN,W 14-9,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
109,1990,1990-09-16,2,30.011,RAI,@,SEA,W 17-13,,3,80,26.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
110,1990,1990-09-23,3,30.018,RAI,,PIT,W 20-3,,,,,,,,,,,,,,,,,,,,,
111,1990,1990-09-30,4,30.025,RAI,,CHI,W 24-10,,4,103,25.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
112,1990,1990-10-07,5,30.032,RAI,@,BUF,L 24-38,,6,90,15.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
113,1990,1990-10-14,6,30.039,RAI,,SEA,W 24-17,,5,73,14.60,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
114,1990,1990-10-21,7,30.046,RAI,@,SDG,W 24-9,,4,66,16.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
115,1990,1990-11-04,8,30.060,RAI,@,KAN,L 7-9,,3,55,18.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
116,1990,1990-11-11,9,30.067,RAI,,GNB,L 16-29,,1,22,22.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
117,1990,1990-11-19,10,30.075,RAI,@,MIA,W 13-10,,3,58,19.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
118,1990,1990-11-25,11,30.081,RAI,,KAN,L 24-27,,2,42,21.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
119,1990,1990-12-02,12,30.088,RAI,@,DEN,W 23-20,,9,99,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
120,1990,1990-12-10,13,30.096,RAI,@,DET,W 38-31,,3,101,33.67,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
121,1990,1990-12-16,14,30.102,RAI,,CIN,W 24-7,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
122,1990,1990-12-22,15,30.108,RAI,@,MIN,W 28-24,,2,117,58.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
123,1990,1990-12-30,16,30.116,RAI,,SDG,W 17-12,,1,30,30.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
124,1991,1991-09-01,1,30.361,RAI,@,HOU,L 17-47,,2,73,36.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
125,1991,1991-09-08,2,31.003,RAI,,DEN,W 16-13,,3,69,23.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
126,1991,1991-09-15,3,31.010,RAI,,IND,W 16-0,,1,26,26.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
127,1991,1991-09-22,4,31.017,RAI,@,ATL,L 17-21,,,,,,,,,,,,,,,,,,,,,
128,1991,1991-09-29,5,31.024,RAI,,SFO,W 12-6,,3,38,12.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
129,1991,1991-10-06,6,31.031,RAI,,SDG,L 13-21,,1,24,24.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
130,1991,1991-10-13,7,31.038,RAI,@,SEA,W 23-20,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
131,1991,1991-10-20,8,31.045,RAI,,RAM,W 20-17,,3,41,13.67,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
132,1991,1991-10-28,9,31.053,RAI,@,KAN,L 21-24,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
133,1991,1991-11-10,10,31.066,RAI,@,DEN,W 17-16,,,,,,,,,,,,,,,,,,,,,
134,1991,1991-11-17,11,31.073,RAI,,SEA,W 31-7,,2,18,9.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
135,1991,1991-11-24,12,31.080,RAI,@,CIN,W 38-14,,,,,,,,,,,,,,,,,,,,,
136,1991,1991-12-01,13,31.087,RAI,@,SDG,W 9-7,,1,20,20.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
137,1991,1991-12-08,14,31.094,RAI,,BUF,L 27-30,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
138,1991,1991-12-16,15,31.102,RAI,@,NOR,L 0-27,,1,21,21.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
139,1991,1991-12-22,16,31.108,RAI,,KAN,L 21-27,,,,,,,,,,,,,,,,,,,,,
140,1992,1992-09-06,1,32.001,RAI,@,DEN,L 13-17,7,2,72,36.00,0,28.6%,10.29,0,0,,0,0,0,,0,0,0,,0,0,0
141,1992,1992-09-13,2,32.008,RAI,@,CIN,L 21-24,7,3,39,13.00,0,42.9%,5.57,0,0,,0,0,0,,0,0,0,,0,0,0
142,1992,1992-09-20,3,32.015,RAI,,CLE,L 16-28,8,3,45,15.00,1,37.5%,5.63,0,0,,0,0,0,,0,0,0,,0,1,6
143,1992,1992-09-28,4,32.023,RAI,@,KAN,L 7-27,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,,0,0,0,,0,0,0
144,1992,1992-10-04,5,32.029,RAI,,NYG,W 13-10,8,3,63,21.00,0,37.5%,7.88,0,0,,0,0,0,,0,0,0,,0,0,0
145,1992,1992-10-11,6,32.036,RAI,,BUF,W 20-3,5,2,47,23.50,0,40.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,0
146,1992,1992-10-18,7,32.043,RAI,@,SEA,W 19-0,6,2,13,6.50,1,33.3%,2.17,0,0,,0,0,0,,0,0,0,,0,1,6
147,1992,1992-10-25,8,32.050,RAI,,DAL,L 13-28,7,1,31,31.00,1,14.3%,4.43,0,0,,0,0,0,,0,0,0,,0,1,6
148,1992,1992-11-08,9,32.064,RAI,@,PHI,L 10-31,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,0,0,0
149,1992,1992-11-15,10,32.071,RAI,,SEA,W 20-3,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,0,0,,0,0,0
150,1992,1992-11-22,11,32.078,RAI,,DEN,W 24-0,1,0,0,,0,0.0%,0.00,1,6,6.00,0,0,0,,0,0,0,,0,0,0
151,1992,1992-11-29,12,32.085,RAI,@,SDG,L 3-27,3,1,29,29.00,0,33.3%,9.67,0,0,,0,0,0,,0,0,0,,0,0,0
152,1992,1992-12-06,13,32.092,RAI,,KAN,W 28-7,4,1,17,17.00,1,25.0%,4.25,0,0,,0,0,0,,0,0,0,,0,1,6
153,1992,1992-12-14,14,32.100,RAI,@,MIA,L 7-20,7,2,24,12.00,0,28.6%,3.43,0,0,,0,0,0,,0,0,0,,0,0,0
154,1992,1992-12-20,15,32.106,RAI,,SDG,L 14-36,,,,,,0.0%,,,,,,,,,,,,,,,
155,1992,1992-12-26,16,32.112,RAI,@,WAS,W 21-20,2,1,50,50.00,0,50.0%,25.00,0,0,,0,0,0,,0,0,0,,0,0,0
156,1993,1993-09-05,1,33.000,RAI,,MIN,W 24-7,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,0
157,1993,1993-09-12,2,33.007,RAI,@,SEA,W 17-13,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0
158,1993,1993-09-19,3,33.014,RAI,,CLE,L 16-19,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
159,1993,1993-10-03,4,33.028,RAI,@,KAN,L 9-24,,,,,,0.0%,,,,,,,,,,,,,,,
160,1993,1993-10-10,5,33.035,RAI,,NYJ,W 24-20,,,,,,0.0%,,,,,,,,,,,,,,,
161,1993,1993-10-18,6,33.043,RAI,@,DEN,W 23-20,,,,,,0.0%,,,,,,,,,,,,,,,
162,1993,1993-11-07,8,33.063,RAI,@,CHI,W 16-14,,,,,,0.0%,,,,,,,,,,,,,,,
163,1993,1993-11-14,9,33.070,RAI,,KAN,L 20-31,,,,,,0.0%,,,,,,,,,,,,,,,
164,1993,1993-11-21,10,33.077,RAI,@,SDG,W 12-7,,,,,,0.0%,,,,,,,,,,,,,,,
165,1993,1993-11-28,11,33.084,RAI,@,CIN,L 10-16,,0,0,,0,0.0%,,0,0,,0,1,60,60.00,0,0,0,,0,0,0
166,1993,1993-12-05,12,33.091,RAI,@,BUF,W 25-24,,,,,,0.0%,,,,,,,,,,,,,,,
167,1993,1993-12-12,13,33.098,RAI,,SEA,W 27-23,,,,,,0.0%,,,,,,,,,,,,,,,
168,1993,1993-12-19,14,33.105,RAI,,TAM,W 27-20,,,,,,0.0%,,,,,,,,,,,,,,,
169,1993,1993-12-26,15,33.112,RAI,@,GNB,L 0-28,,0,0,,0,0.0%,,0,0,,0,1,38,38.00,0,0,0,,0,0,0
170,1993,1994-01-02,16,33.119,RAI,,DEN,W 33-30,,0,0,,0,0.0%,,0,0,,0,5,89,17.80,0,0,0,,0,0,0
