ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1996,1996-09-01,1,23.203,CIN,@,STL,L 16-26,
2,1996,1996-09-08,2,23.210,CIN,@,SDG,L 14-27,
3,1996,1996-09-15,3,23.217,CIN,,NOR,W 30-15,
4,1996,1996-09-29,4,23.231,CIN,,DEN,L 10-14,
5,1996,1996-10-06,5,23.238,CIN,,HOU,L 27-30,
6,1996,1996-10-13,6,23.245,CIN,@,PIT,L 10-20,
7,1996,1996-10-20,7,23.252,CIN,@,SFO,L 21-28,
8,1996,1996-10-27,8,23.259,CIN,,JAX,W 28-21,
9,1996,1996-11-03,9,23.266,SDG,@,IND,W 26-19,
10,1996,1996-11-10,10,23.273,CIN,,PIT,W 34-24,
11,1996,1996-11-17,11,23.280,CIN,@,BUF,L 17-31,
12,1996,1996-11-24,12,23.287,CIN,,ATL,W 41-31,
13,1996,1996-12-01,13,23.294,CIN,@,JAX,L 27-30,
14,1996,1996-12-15,15,23.308,CIN,@,HOU,W 21-13,
15,1996,1996-12-22,16,23.315,CIN,,IND,W 31-24,
16,1997,1997-08-31,1,24.201,CIN,,ARI,W 24-21,
17,1997,1997-09-07,2,24.208,NWE,@,IND,W 31-6,
18,1997,1997-09-21,3,24.222,CIN,@,DEN,L 20-38,
19,1997,1997-10-12,6,24.243,CIN,@,TEN,L 7-30,
20,1997,1997-10-19,7,24.250,CIN,,PIT,L 10-26,
21,1997,1997-10-26,8,24.257,CIN,@,NYG,L 27-29,
22,1997,1997-11-02,9,24.264,CIN,,SDG,W 38-31,
23,1997,1997-11-09,10,24.271,CIN,@,IND,W 28-13,
24,1997,1997-11-16,11,24.278,CIN,@,PIT,L 3-20,1.0
25,1997,1997-11-23,12,24.285,CIN,,JAX,W 31-26,
26,1997,1997-11-30,13,24.292,CIN,@,PHI,L 42-44,
27,1998,1998-09-06,1,25.207,CIN,,TEN,L 14-23,
28,1998,1998-09-13,2,25.214,CIN,@,DET,W 34-28,
29,1998,1998-09-20,3,25.221,CIN,,GNB,L 6-13,0.5
