ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-09-03,1,24.360,NWE,,TAM,L 16-21,*
2,2000,2000-09-11,2,25.002,NWE,@,NYJ,L 19-20,*
3,2000,2000-12-16,15,25.098,WAS,@,PIT,L 3-24,
4,2002,2002-12-01,12,27.083,CAR,@,CLE,W 13-6,
5,2002,2002-12-08,13,27.090,CAR,,CIN,W 52-31,
6,2002,2002-12-15,14,27.097,CAR,@,PIT,L 14-30,
7,2002,2002-12-22,15,27.104,CAR,,CHI,W 24-14,
8,2002,2002-12-29,16,27.111,CAR,@,NOR,W 10-6,
9,2005,2005-10-02,4,30.023,JAX,,DEN,L 7-20,
10,2005,2005-10-09,5,30.030,JAX,,CIN,W 23-20,
11,2005,2005-10-16,6,30.037,JAX,@,PIT,W 23-17,
12,2005,2005-10-30,7,30.051,JAX,@,STL,L 21-24,
13,2005,2005-11-06,8,30.058,JAX,,HOU,W 21-14,
14,2005,2005-11-13,9,30.065,JAX,,BAL,W 30-3,
15,2005,2005-11-20,10,30.072,JAX,@,TEN,W 31-28,
16,2005,2005-11-27,11,30.079,JAX,@,ARI,W 24-17,
17,2005,2005-12-04,12,30.086,JAX,@,CLE,W 20-14,
18,2005,2005-12-11,13,30.093,JAX,,IND,L 18-26,
19,2005,2005-12-18,14,30.100,JAX,,SFO,W 10-9,
20,2005,2005-12-24,15,30.106,JAX,@,HOU,W 38-20,
21,2005,2006-01-01,16,30.114,JAX,,TEN,W 40-13,*
