ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1962,1962-09-08,1,22.144,DTX,,BOS,W 42-28,6,72,12.00,0,0,0
2,1962,1962-09-23,2,22.159,DTX,@,OAK,W 26-16,1,26,26.00,0,0,0
3,1962,1962-09-30,3,22.166,DTX,,BUF,W 41-21,1,39,39.00,0,0,0
4,1962,1962-10-21,6,22.187,DTX,,NYT,W 20-17,2,28,14.00,0,0,0
5,1962,1962-10-28,7,22.194,DTX,@,HOU,W 31-7,3,32,10.67,0,0,0
6,1962,1962-11-04,8,22.201,DTX,,HOU,L 6-14,2,13,6.50,0,0,0
7,1962,1962-12-02,12,22.229,DTX,@,BUF,L 14-23,6,46,7.67,0,0,0
8,1962,1962-12-09,13,22.236,DTX,,DEN,W 17-10,1,17,17.00,0,0,0
9,1962,1962-12-16,14,22.243,DTX,,SDG,W 26-17,1,4,4.00,0,0,0
10,1963,1963-09-08,1,23.144,BUF,@,SDG,L 10-14,5,60,12.00,0,0,0
11,1963,1963-09-15,2,23.151,BUF,@,OAK,L 17-35,7,108,15.43,0,0,0
12,1963,1963-09-22,3,23.158,BUF,,KAN,T 27-27,5,87,17.40,1,1,6
13,1963,1963-09-28,4,23.164,BUF,,HOU,L 20-31,4,31,7.75,0,0,0
14,1963,1963-10-05,5,23.171,BUF,,OAK,W 12-0,12,152,12.67,1,1,6
15,1963,1963-10-13,6,23.179,BUF,@,KAN,W 35-26,3,37,12.33,0,0,0
16,1963,1963-10-20,7,23.186,BUF,@,HOU,L 14-28,7,77,11.00,1,1,6
17,1963,1963-10-26,8,23.192,BUF,,BOS,W 28-21,5,97,19.40,0,0,0
18,1963,1963-11-09,10,23.206,BUF,,DEN,W 27-17,4,38,9.50,0,0,0
19,1963,1963-11-17,11,23.214,BUF,,SDG,L 13-23,4,52,13.00,0,0,0
20,1963,1963-12-01,12,23.228,BUF,@,BOS,L 7-17,8,70,8.75,0,0,0
21,1963,1963-12-08,13,23.235,BUF,,NYJ,W 45-14,3,33,11.00,0,0,0
22,1963,1963-12-14,14,23.241,BUF,@,NYJ,W 19-10,2,18,9.00,0,0,0
23,1964,1964-10-10,5,24.176,OAK,@,NYJ,L 13-35,1,13,13.00,0,0,0
24,1964,1964-11-08,9,24.205,OAK,@,KAN,L 7-42,1,16,16.00,0,0,0
25,1967,1967-09-17,2,27.153,OAK,,BOS,W 35-7,1,9,9.00,1,1,6
26,1967,1967-10-01,3,27.167,OAK,,KAN,W 23-21,4,46,11.50,0,0,0
27,1967,1967-10-07,4,27.173,OAK,@,NYJ,L 14-27,4,39,9.75,1,1,6
28,1967,1967-10-15,5,27.181,OAK,@,BUF,W 24-20,2,36,18.00,0,0,0
29,1967,1967-10-22,6,27.188,OAK,@,BOS,W 48-14,5,56,11.20,1,1,6
30,1967,1967-10-29,7,27.195,OAK,,SDG,W 51-10,2,48,24.00,0,0,0
31,1967,1967-11-05,8,27.202,OAK,@,DEN,W 21-17,4,36,9.00,2,2,12
32,1967,1967-11-19,9,27.216,OAK,,MIA,W 31-17,4,85,21.25,0,0,0
33,1967,1967-11-23,10,27.220,OAK,@,KAN,W 44-22,3,35,11.67,0,0,0
34,1967,1967-12-03,11,27.230,OAK,@,SDG,W 41-21,5,96,19.20,1,1,6
35,1967,1967-12-10,12,27.237,OAK,@,HOU,W 19-7,4,51,12.75,0,0,0
36,1968,1968-09-21,2,28.157,OAK,@,MIA,W 47-21,3,69,23.00,1,1,6
37,1968,1968-09-29,3,28.165,OAK,@,HOU,W 24-15,1,17,17.00,0,0,0
38,1968,1968-10-06,4,28.172,OAK,,BOS,W 41-10,2,25,12.50,0,0,0
39,1968,1968-10-13,5,28.179,OAK,,SDG,L 14-23,2,49,24.50,0,0,0
40,1968,1968-11-24,11,28.221,OAK,@,CIN,W 34-0,1,16,16.00,0,0,0
