ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-09-20,1,22.210,PIT,,HOU,L 7-19,3,28,9.33,0,0,0,,0,0,0
2,1970,1970-09-27,2,22.217,PIT,@,DEN,L 13-16,5,63,12.60,0,1,-8,-8.00,0,0,0
3,1970,1970-10-03,3,22.223,PIT,@,CLE,L 7-15,1,18,18.00,0,0,0,,0,0,0
4,1970,1970-10-11,4,22.231,PIT,,BUF,W 23-10,2,14,7.00,0,0,0,,0,0,0
5,1970,1970-10-18,5,22.238,PIT,@,HOU,W 7-3,4,48,12.00,0,0,0,,0,0,0
6,1970,1970-10-25,6,22.245,PIT,@,OAK,L 14-31,5,43,8.60,1,0,0,,0,1,6
7,1970,1970-11-02,7,22.253,PIT,,CIN,W 21-10,2,99,49.50,2,0,0,,0,2,12
8,1970,1970-11-08,8,22.259,PIT,,NYJ,W 21-17,,,,,,,,,,
9,1970,1970-11-15,9,22.266,PIT,,KAN,L 14-31,,,,,,,,,,
10,1970,1970-12-13,13,22.294,PIT,@,ATL,L 16-27,2,19,9.50,0,0,0,,0,0,0
11,1970,1970-12-20,14,22.301,PIT,@,PHI,L 20-30,,,,,,,,,,
12,1971,1971-10-24,6,23.244,PIT,,HOU,W 23-16,,,,,,,,,,
13,1971,1971-10-31,7,23.251,PIT,@,BAL,L 21-34,,,,,,,,,,
14,1971,1971-11-07,8,23.258,PIT,,CLE,W 26-9,,,,,,,,,,
15,1971,1971-11-14,9,23.265,PIT,@,MIA,L 21-24,,,,,,,,,,
16,1971,1971-11-21,10,23.272,PIT,,NYG,W 17-13,,,,,,,,,,
17,1971,1971-11-28,11,23.279,PIT,,DEN,L 10-22,,,,,,,,,,
18,1971,1971-12-05,12,23.286,PIT,@,HOU,L 3-29,,,,,,,,,,
