ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-22,2,22.071,OAK,,KAN,W 27-7,5,14,2.80,0,0,0,,0,1,24,24.00,0,0,0
2,1974,1974-09-29,3,22.078,OAK,@,PIT,W 17-0,,,,,,,,,,,,,,
3,1974,1974-10-06,4,22.085,OAK,@,CLE,W 40-24,3,30,10.00,0,0,0,,0,0,0,,0,0,0
4,1974,1974-10-13,5,22.092,OAK,@,SDG,W 14-10,2,3,1.50,0,0,0,,0,0,0,,0,0,0
5,1974,1974-10-20,6,22.099,OAK,,CIN,W 30-27,0,0,,0,0,0,,0,4,96,24.00,0,0,0
6,1974,1974-10-27,7,22.106,OAK,@,SFO,W 35-24,4,9,2.25,0,0,0,,0,1,18,18.00,0,0,0
7,1974,1974-11-03,8,22.113,OAK,@,DEN,W 28-17,0,0,,0,0,0,,0,3,61,20.33,0,0,0
8,1974,1974-11-10,9,22.120,OAK,,DET,W 35-13,8,82,10.25,1,0,0,,0,2,42,21.00,0,1,6
9,1974,1974-11-17,10,22.127,OAK,,SDG,W 17-10,5,37,7.40,0,0,0,,0,1,24,24.00,0,0,0
10,1974,1974-11-24,11,22.134,OAK,,DEN,L 17-20,6,32,5.33,0,1,4,4.00,0,2,94,47.00,0,0,0
11,1974,1974-12-01,12,22.141,OAK,,NWE,W 41-26,5,22,4.40,1,0,0,,0,1,18,18.00,0,1,6
12,1974,1974-12-08,13,22.148,OAK,@,KAN,W 7-6,11,33,3.00,0,0,0,,0,1,31,31.00,0,0,0
13,1974,1974-12-14,14,22.154,OAK,,DAL,W 27-23,2,6,3.00,0,0,0,,0,2,58,29.00,0,0,0
14,1975,1975-09-22,1,23.071,OAK,@,MIA,W 31-21,8,7,0.88,0,1,15,15.00,0,3,159,53.00,1,1,6
15,1975,1975-09-28,2,23.077,OAK,@,BAL,W 31-20,7,32,4.57,1,1,4,4.00,0,0,0,,0,1,6
16,1975,1975-11-09,8,23.119,OAK,,NOR,W 48-10,5,34,6.80,0,0,0,,0,1,16,16.00,0,0,0
17,1975,1975-11-16,9,23.126,OAK,,CLE,W 38-17,1,4,4.00,0,1,2,2.00,0,3,96,32.00,0,0,0
18,1975,1975-11-23,10,23.133,OAK,@,WAS,W 26-23,0,0,,0,1,-6,-6.00,0,2,54,27.00,0,0,0
19,1975,1975-11-30,11,23.140,OAK,,ATL,W 37-34,2,9,4.50,0,2,12,6.00,0,3,65,21.67,0,0,0
20,1975,1975-12-08,12,23.148,OAK,,DEN,W 17-10,15,42,2.80,1,0,0,,0,1,7,7.00,0,1,6
21,1975,1975-12-14,13,23.154,OAK,,HOU,L 26-27,13,34,2.62,1,0,0,,0,1,36,36.00,0,1,6
22,1975,1975-12-21,14,23.161,OAK,,KAN,W 28-20,5,11,2.20,0,0,0,,0,3,85,28.33,0,0,0
23,1977,1977-12-18,14,25.158,NYG,,CHI,L 9-12,,,,,,,,,,,,,,
24,1978,1978-10-29,9,26.108,OAK,,SDG,L 23-27,,,,,,,,,,,,,,
25,1978,1978-11-05,10,26.115,OAK,@,KAN,W 20-10,0,0,,0,0,0,,0,3,69,23.00,0,0,0
26,1978,1978-11-13,11,26.123,OAK,@,CIN,W 34-21,0,0,,0,0,0,,0,2,47,23.50,0,0,0
27,1978,1978-11-19,12,26.129,OAK,,DET,W 29-17,3,20,6.67,0,1,1,1.00,0,1,18,18.00,0,0,0
28,1978,1978-11-26,13,26.136,OAK,,SEA,L 16-17,4,24,6.00,0,0,0,,0,3,65,21.67,0,0,0
29,1978,1978-12-03,14,26.143,OAK,,DEN,L 6-21,0,0,,0,0,0,,0,1,15,15.00,0,0,0
30,1978,1978-12-10,15,26.150,OAK,@,MIA,L 6-23,0,0,,0,0,0,,0,1,38,38.00,0,0,0
