ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
24,1967,1967-12-03,11,24.283,OAK,@,SDG,W 41-21,6,69,11.50,1,1,6
25,1967,1967-12-10,12,24.290,OAK,@,HOU,W 19-7,5,56,11.20,0,0,0
26,1967,1967-12-17,13,24.297,OAK,,NYJ,W 38-29,5,110,22.00,0,0,0
27,1967,1967-12-24,14,24.304,OAK,,BUF,W 28-21,4,85,21.25,0,0,0
28,1968,1968-09-15,1,25.205,OAK,@,BUF,W 48-6,4,47,11.75,0,0,0
29,1968,1968-09-21,2,25.211,OAK,@,MIA,W 47-21,3,74,24.67,0,0,0
30,1968,1968-09-29,3,25.219,OAK,@,HOU,W 24-15,3,31,10.33,0,0,0
31,1968,1968-10-06,4,25.226,OAK,,BOS,W 41-10,6,107,17.83,0,0,0
32,1968,1968-10-13,5,25.233,OAK,,SDG,L 14-23,1,58,58.00,0,0,0
33,1968,1968-10-20,6,25.240,OAK,@,KAN,L 10-24,2,35,17.50,0,0,0
34,1968,1968-10-27,7,25.247,OAK,,CIN,W 31-10,2,25,12.50,2,2,12
35,1968,1968-11-03,8,25.254,OAK,,KAN,W 38-21,8,144,18.00,0,0,0
36,1968,1968-11-10,9,25.261,OAK,@,DEN,W 43-7,4,70,17.50,2,2,12
37,1968,1968-11-17,10,25.268,OAK,,NYJ,W 43-32,7,120,17.14,1,1,6
38,1968,1968-11-24,11,25.275,OAK,@,CIN,W 34-0,8,137,17.13,0,0,0
39,1968,1968-11-28,12,25.279,OAK,,BUF,W 13-10,3,41,13.67,0,0,0
40,1968,1968-12-08,13,25.289,OAK,,DEN,W 33-27,5,87,17.40,0,0,0
41,1968,1968-12-15,14,25.296,OAK,@,SDG,W 34-27,5,61,12.20,1,1,6
42,1969,1969-09-14,1,26.203,OAK,,HOU,W 21-17,2,26,13.00,0,0,0
43,1969,1969-09-20,2,26.209,OAK,,MIA,W 20-17,9,132,14.67,1,1,6
44,1969,1969-09-28,3,26.217,OAK,@,BOS,W 38-23,2,22,11.00,1,1,6
45,1969,1969-10-04,4,26.223,OAK,@,MIA,T 20-20,9,119,13.22,1,1,6
46,1969,1969-10-12,5,26.231,OAK,@,DEN,W 24-14,7,92,13.14,1,1,6
47,1969,1969-10-19,6,26.238,OAK,,BUF,W 50-21,2,39,19.50,2,2,12
48,1969,1969-10-26,7,26.245,OAK,@,SDG,W 24-12,3,46,15.33,0,0,0
49,1969,1969-11-02,8,26.252,OAK,@,CIN,L 17-31,3,37,12.33,1,1,6
50,1969,1969-11-09,9,26.259,OAK,,DEN,W 41-10,4,110,27.50,3,3,18
51,1969,1969-11-16,10,26.266,OAK,,SDG,W 21-16,3,47,15.67,1,1,6
52,1969,1969-11-23,11,26.273,OAK,@,KAN,W 27-24,1,10,10.00,0,0,0
53,1969,1969-11-30,12,26.280,OAK,@,NYJ,W 27-14,4,96,24.00,0,0,0
54,1969,1969-12-07,13,26.287,OAK,,CIN,W 37-17,2,20,10.00,1,1,6
55,1969,1969-12-13,14,26.293,OAK,,KAN,W 10-6,3,41,13.67,0,0,0
56,1970,1970-09-20,1,27.209,OAK,@,CIN,L 21-31,6,113,18.83,2,2,12
57,1970,1970-09-27,2,27.216,OAK,@,SDG,T 27-27,2,35,17.50,1,1,6
58,1970,1970-10-03,3,27.222,OAK,@,MIA,L 13-20,3,36,12.00,0,0,0
59,1970,1970-10-11,4,27.230,OAK,,DEN,W 35-23,5,96,19.20,0,0,0
60,1970,1970-10-19,5,27.238,OAK,,WAS,W 34-20,,,,,,
61,1970,1970-10-25,6,27.244,OAK,,PIT,W 31-14,1,10,10.00,0,0,0
62,1970,1970-11-01,7,27.251,OAK,@,KAN,T 17-17,2,33,16.50,0,0,0
63,1970,1970-11-08,8,27.258,OAK,,CLE,W 23-20,1,17,17.00,0,0,0
64,1970,1970-11-15,9,27.265,OAK,@,DEN,W 24-19,3,52,17.33,1,1,6
65,1970,1970-11-22,10,27.272,OAK,,SDG,W 20-17,6,115,19.17,0,0,0
66,1970,1970-11-26,11,27.276,OAK,@,DET,L 14-28,7,109,15.57,2,2,12
67,1970,1970-12-06,12,27.286,OAK,@,NYJ,W 14-13,4,40,10.00,0,0,0
68,1970,1970-12-12,13,27.292,OAK,,KAN,W 20-6,3,80,26.67,1,1,6
69,1970,1970-12-20,14,27.300,OAK,,SFO,L 7-38,2,32,16.00,0,0,0
70,1971,1971-09-19,1,28.208,OAK,@,NWE,L 6-20,3,34,11.33,0,0,0
71,1971,1971-09-26,2,28.215,OAK,@,SDG,W 34-0,5,93,18.60,2,2,12
72,1971,1971-10-04,3,28.223,OAK,@,CLE,W 34-20,2,60,30.00,0,0,0
73,1971,1971-10-10,4,28.229,OAK,@,DEN,W 27-16,3,28,9.33,0,0,0
74,1971,1971-10-17,5,28.236,OAK,,PHI,W 34-10,8,148,18.50,1,1,6
75,1971,1971-10-24,6,28.243,OAK,,CIN,W 31-27,1,16,16.00,0,0,0
76,1971,1971-10-31,7,28.250,OAK,,KAN,T 20-20,7,128,18.29,1,1,6
77,1971,1971-11-07,8,28.257,OAK,@,NOR,T 21-21,3,74,24.67,2,2,12
78,1971,1971-11-14,9,28.264,OAK,,HOU,W 41-21,1,11,11.00,0,0,0
79,1971,1971-11-21,10,28.271,OAK,,SDG,W 34-33,7,80,11.43,0,0,0
80,1971,1971-11-28,11,28.278,OAK,,BAL,L 14-37,7,87,12.43,2,2,12
81,1971,1971-12-05,12,28.285,OAK,@,ATL,L 13-24,6,86,14.33,1,1,6
82,1971,1971-12-12,13,28.292,OAK,@,KAN,L 14-16,6,52,8.67,0,0,0
83,1971,1971-12-19,14,28.299,OAK,,DEN,W 21-13,2,32,16.00,0,0,0
84,1972,1972-09-17,1,29.207,OAK,@,PIT,L 28-34,3,39,13.00,0,0,0
85,1972,1972-09-24,2,29.214,OAK,@,GNB,W 20-14,4,35,8.75,0,0,0
86,1972,1972-10-01,3,29.221,OAK,,SDG,T 17-17,5,75,15.00,0,0,0
87,1972,1972-10-09,4,29.229,OAK,@,HOU,W 34-0,6,94,15.67,1,1,6
88,1972,1972-10-15,5,29.235,OAK,,BUF,W 28-16,,,,,,
89,1972,1972-10-22,6,29.242,OAK,,DEN,L 23-30,5,74,14.80,0,0,0
90,1972,1972-10-29,7,29.249,OAK,,RAM,W 45-17,2,43,21.50,1,1,6
91,1972,1972-11-05,8,29.256,OAK,@,KAN,L 14-27,10,114,11.40,0,0,0
92,1972,1972-11-12,9,29.263,OAK,@,CIN,W 20-14,3,36,12.00,0,0,0
93,1972,1972-11-19,10,29.270,OAK,@,DEN,W 37-20,4,57,14.25,2,2,12
94,1972,1972-11-26,11,29.277,OAK,,KAN,W 26-3,3,33,11.00,1,1,6
95,1972,1972-12-03,12,29.284,OAK,@,SDG,W 21-19,3,63,21.00,1,1,6
96,1972,1972-12-11,13,29.292,OAK,,NYJ,W 24-16,5,96,19.20,1,1,6
97,1972,1972-12-17,14,29.298,OAK,,CHI,W 28-21,5,43,8.60,0,0,0
98,1973,1973-09-16,1,30.205,OAK,@,MIN,L 16-24,2,24,12.00,0,0,0
99,1973,1973-09-23,2,30.212,OAK,,MIA,W 12-7,3,36,12.00,0,0,0
100,1973,1973-09-30,3,30.219,OAK,@,KAN,L 3-16,2,17,8.50,0,0,0
101,1973,1973-10-07,4,30.226,OAK,@,STL,W 17-10,,,,,,
102,1973,1973-10-14,5,30.233,OAK,@,SDG,W 27-17,3,31,10.33,0,0,0
103,1973,1973-10-22,6,30.241,OAK,@,DEN,T 23-23,8,116,14.50,0,0,0
104,1973,1973-10-28,7,30.247,OAK,@,BAL,W 34-21,6,96,16.00,0,0,0
105,1973,1973-11-04,8,30.254,OAK,,NYG,W 42-0,4,52,13.00,0,0,0
106,1973,1973-11-11,9,30.261,OAK,,PIT,L 9-17,4,105,26.25,1,1,6
107,1973,1973-11-18,10,30.268,OAK,,CLE,L 3-7,3,27,9.00,0,0,0
108,1973,1973-11-25,11,30.275,OAK,,SDG,W 31-3,1,16,16.00,1,1,6
109,1973,1973-12-02,12,30.282,OAK,@,HOU,W 17-6,3,44,14.67,1,1,6
110,1973,1973-12-08,13,30.288,OAK,,KAN,W 37-7,3,38,12.67,1,1,6
111,1973,1973-12-16,14,30.296,OAK,,DEN,W 21-17,6,58,9.67,0,0,0
112,1974,1974-09-16,1,31.205,OAK,@,BUF,L 20-21,3,34,11.33,0,0,0
113,1974,1974-09-22,2,31.211,OAK,,KAN,W 27-7,3,66,22.00,0,0,0
114,1974,1974-09-29,3,31.218,OAK,@,PIT,W 17-0,1,13,13.00,0,0,0
115,1974,1974-10-06,4,31.225,OAK,@,CLE,W 40-24,4,46,11.50,1,1,6
116,1974,1974-10-13,5,31.232,OAK,@,SDG,W 14-10,,,,,,
117,1974,1974-10-20,6,31.239,OAK,,CIN,W 30-27,3,37,12.33,0,0,0
118,1974,1974-10-27,7,31.246,OAK,@,SFO,W 35-24,1,13,13.00,0,0,0
119,1974,1974-11-03,8,31.253,OAK,@,DEN,W 28-17,4,58,14.50,2,2,12
120,1974,1974-11-10,9,31.260,OAK,,DET,W 35-13,4,48,12.00,0,0,0
121,1974,1974-11-17,10,31.267,OAK,,SDG,W 17-10,3,34,11.33,0,0,0
122,1974,1974-11-24,11,31.274,OAK,,DEN,L 17-20,8,121,15.13,2,2,12
123,1974,1974-12-01,12,31.281,OAK,,NWE,W 41-26,4,63,15.75,1,1,6
124,1974,1974-12-08,13,31.288,OAK,@,KAN,W 7-6,,,,,,
125,1974,1974-12-14,14,31.294,OAK,,DAL,W 27-23,4,60,15.00,1,1,6
126,1975,1975-09-22,1,32.211,OAK,@,MIA,W 31-21,1,5,5.00,0,0,0
127,1975,1975-09-28,2,32.217,OAK,@,BAL,W 31-20,2,35,17.50,0,0,0
128,1975,1975-10-19,5,32.238,OAK,@,CIN,L 10-14,1,15,15.00,0,0,0
129,1975,1975-10-26,6,32.245,OAK,,SDG,W 25-0,4,43,10.75,0,0,0
130,1975,1975-11-02,7,32.252,OAK,@,DEN,W 42-17,3,54,18.00,1,1,6
131,1975,1975-11-09,8,32.259,OAK,,NOR,W 48-10,6,86,14.33,0,0,0
132,1975,1975-11-16,9,32.266,OAK,,CLE,W 38-17,6,73,12.17,1,1,6
133,1975,1975-11-23,10,32.273,OAK,@,WAS,W 26-23,9,113,12.56,0,0,0
134,1975,1975-11-30,11,32.280,OAK,,ATL,W 37-34,3,29,9.67,0,0,0
135,1975,1975-12-08,12,32.288,OAK,,DEN,W 17-10,5,77,15.40,0,0,0
136,1975,1975-12-14,13,32.294,OAK,,HOU,L 26-27,3,57,19.00,0,0,0
137,1976,1976-09-12,1,33.202,OAK,,PIT,W 31-28,4,67,16.75,1,1,6
138,1976,1976-09-20,2,33.210,OAK,@,KAN,W 24-21,4,38,9.50,0,0,0
139,1976,1976-10-03,4,33.223,OAK,@,NWE,L 17-48,1,15,15.00,1,1,6
140,1976,1976-10-10,5,33.230,OAK,@,SDG,W 27-17,4,47,11.75,0,0,0
141,1976,1976-10-17,6,33.237,OAK,@,DEN,W 17-10,5,48,9.60,0,0,0
142,1976,1976-10-24,7,33.244,OAK,,GNB,W 18-14,3,35,11.67,1,1,6
143,1976,1976-10-31,8,33.251,OAK,,DEN,W 19-6,4,69,17.25,1,1,6
144,1976,1976-11-07,9,33.258,OAK,@,CHI,W 28-27,2,18,9.00,0,0,0
145,1976,1976-11-14,10,33.265,OAK,,KAN,W 21-10,2,44,22.00,1,1,6
146,1976,1976-11-21,11,33.272,OAK,@,PHI,W 26-7,5,54,10.80,1,1,6
147,1976,1976-11-28,12,33.279,OAK,,TAM,W 49-16,4,61,15.25,0,0,0
148,1976,1976-12-06,13,33.287,OAK,,CIN,W 35-20,3,28,9.33,1,1,6
149,1976,1976-12-12,14,33.293,OAK,,SDG,W 24-0,2,27,13.50,0,0,0
150,1977,1977-09-18,1,34.207,OAK,,SDG,W 24-0,3,32,10.67,0,0,0
151,1977,1977-09-25,2,34.214,OAK,@,PIT,W 16-7,1,22,22.00,0,0,0
152,1977,1977-10-03,3,34.222,OAK,@,KAN,W 37-28,1,21,21.00,1,1,6
153,1977,1977-10-09,4,34.228,OAK,@,CLE,W 26-10,1,12,12.00,0,0,0
154,1977,1977-10-16,5,34.235,OAK,,DEN,L 7-30,3,33,11.00,0,0,0
155,1977,1977-10-23,6,34.242,OAK,@,NYJ,W 28-27,2,16,8.00,1,1,6
156,1977,1977-10-30,7,34.249,OAK,@,DEN,W 24-14,2,20,10.00,0,0,0
157,1977,1977-11-06,8,34.256,OAK,,SEA,W 44-7,3,27,9.00,1,1,6
158,1977,1977-11-13,9,34.263,OAK,,HOU,W 34-29,4,41,10.25,1,1,6
159,1977,1977-11-20,10,34.270,OAK,@,SDG,L 7-12,2,29,14.50,0,0,0
160,1977,1977-11-28,11,34.278,OAK,,BUF,W 34-13,2,68,34.00,1,1,6
161,1977,1977-12-04,12,34.284,OAK,@,RAM,L 14-20,4,47,11.75,0,0,0
162,1977,1977-12-11,13,34.291,OAK,,MIN,W 35-13,2,23,11.50,0,0,0
163,1977,1977-12-18,14,34.298,OAK,,KAN,W 21-20,3,55,18.33,0,0,0
164,1978,1978-09-03,1,35.192,OAK,@,DEN,L 6-14,1,18,18.00,0,0,0
165,1978,1978-09-10,2,35.199,OAK,@,SDG,W 21-20,1,13,13.00,0,0,0
166,1978,1978-09-17,3,35.206,OAK,@,GNB,W 28-3,1,7,7.00,0,0,0
167,1978,1978-09-24,4,35.213,OAK,,NWE,L 14-21,,,,,,
168,1978,1978-10-01,5,35.220,OAK,@,CHI,W 25-19,2,25,12.50,0,0,0
169,1978,1978-10-08,6,35.227,OAK,,HOU,W 21-17,1,13,13.00,0,0,0
170,1978,1978-10-15,7,35.234,OAK,,KAN,W 28-6,1,49,49.00,0,0,0
171,1978,1978-10-22,8,35.241,OAK,@,SEA,L 7-27,3,36,12.00,0,0,0
172,1978,1978-10-29,9,35.248,OAK,,SDG,L 23-27,1,9,9.00,0,0,0
173,1978,1978-11-05,10,35.255,OAK,@,KAN,W 20-10,1,18,18.00,0,0,0
174,1978,1978-11-13,11,35.263,OAK,@,CIN,W 34-21,,,,,,
175,1978,1978-11-19,12,35.269,OAK,,DET,W 29-17,,,,,,
176,1978,1978-11-26,13,35.276,OAK,,SEA,L 16-17,1,9,9.00,0,0,0
177,1978,1978-12-03,14,35.283,OAK,,DEN,L 6-21,1,19,19.00,0,0,0
178,1978,1978-12-10,15,35.290,OAK,@,MIA,L 6-23,3,35,11.67,1,1,6
179,1978,1978-12-17,16,35.297,OAK,,MIN,W 27-20,3,34,11.33,1,1,6
