ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1971,1971-11-07,8,26.120,DAL,@,STL,W 16-13,,,,3,4,75.0,0,9
2,1971,1971-11-14,9,26.127,DAL,,PHI,W 20-7,2,2,100.0,2,4,50.0,0,8
3,1972,1972-09-17,1,27.069,DAL,,PHI,W 28-6,4,4,100.0,,1,0.0,0,4
4,1972,1972-09-24,2,27.076,DAL,@,NYG,W 23-14,2,2,100.0,3,3,100.0,0,11
5,1972,1972-10-01,3,27.083,DAL,@,GNB,L 13-16,1,1,100.0,2,2,100.0,0,7
6,1972,1972-10-08,4,27.090,DAL,,PIT,W 17-13,2,2,100.0,1,4,25.0,0,5
7,1972,1972-10-15,5,27.097,DAL,@,BAL,W 21-0,3,3,100.0,,3,0.0,0,3
8,1972,1972-10-22,6,27.104,DAL,@,WAS,L 20-24,2,2,100.0,2,3,66.7,0,8
9,1972,1972-10-30,7,27.112,DAL,,DET,W 28-24,4,4,100.0,,1,0.0,0,4
10,1972,1972-11-05,8,27.118,DAL,@,SDG,W 34-28,4,4,100.0,2,3,66.7,0,10
11,1972,1972-11-12,9,27.125,DAL,,STL,W 33-24,3,3,100.0,4,5,80.0,0,15
12,1972,1972-11-19,10,27.132,DAL,@,PHI,W 28-7,3,3,100.0,1,2,50.0,0,6
13,1972,1972-11-23,11,27.136,DAL,,SFO,L 10-31,1,1,100.0,1,1,100.0,0,4
14,1972,1972-12-03,12,27.146,DAL,@,STL,W 27-6,3,3,100.0,2,4,50.0,0,9
15,1972,1972-12-09,13,27.152,DAL,,WAS,W 34-24,4,4,100.0,2,3,66.7,0,10
16,1972,1972-12-17,14,27.160,DAL,,NYG,L 3-23,,,,1,1,100.0,0,3
17,1973,1973-09-16,1,28.068,DAL,@,CHI,W 20-17,2,2,100.0,2,3,66.7,0,8
18,1973,1973-09-24,2,28.076,DAL,,NOR,W 40-3,5,5,100.0,1,1,100.0,0,8
19,1973,1973-09-30,3,28.082,DAL,,STL,W 45-10,6,6,100.0,1,1,100.0,0,9
20,1973,1973-10-08,4,28.090,DAL,@,WAS,L 7-14,1,1,100.0,,2,0.0,0,1
21,1973,1973-10-14,5,28.096,DAL,@,RAM,L 31-37,4,4,100.0,1,1,100.0,0,7
22,1973,1973-10-21,6,28.103,DAL,,NYG,W 45-28,5,5,100.0,1,1,100.0,0,8
23,1973,1973-11-04,8,28.117,DAL,,CIN,W 38-10,5,5,100.0,1,2,50.0,0,8
24,1973,1973-11-11,9,28.124,DAL,@,NYG,W 23-10,2,2,100.0,3,3,100.0,0,11
25,1973,1973-11-18,10,28.131,DAL,,PHI,W 31-10,4,4,100.0,1,1,100.0,0,7
26,1973,1973-11-22,11,28.135,DAL,,MIA,L 7-14,1,1,100.0,,2,0.0,0,1
27,1973,1973-12-02,12,28.145,DAL,@,DEN,W 22-10,2,2,100.0,2,4,50.0,0,8
28,1973,1973-12-09,13,28.152,DAL,,WAS,W 27-7,3,3,100.0,2,3,66.7,0,9
29,1973,1973-12-16,14,28.159,DAL,@,STL,W 30-3,3,3,100.0,3,4,75.0,0,12
30,1975,1975-09-21,1,30.073,DAL,,RAM,W 18-7,,1,0.0,4,6,66.7,0,12
31,1975,1975-09-28,2,30.080,DAL,,STL,W 37-31,4,4,100.0,1,3,33.3,0,7
32,1975,1975-10-06,3,30.088,DAL,@,DET,W 36-10,3,4,75.0,3,3,100.0,0,12
33,1975,1975-10-12,4,30.094,DAL,@,NYG,W 13-7,1,1,100.0,2,3,66.7,0,7
34,1975,1975-10-19,5,30.101,DAL,,GNB,L 17-19,2,2,100.0,1,2,50.0,0,5
35,1975,1975-10-26,6,30.108,DAL,@,PHI,W 20-17,2,2,100.0,2,4,50.0,0,8
36,1975,1975-11-02,7,30.115,DAL,@,WAS,L 24-30,3,3,100.0,1,3,33.3,0,6
37,1975,1975-11-10,8,30.123,DAL,,KAN,L 31-34,4,4,100.0,1,2,50.0,0,7
38,1975,1975-11-16,9,30.129,DAL,@,NWE,W 34-31,4,4,100.0,2,2,100.0,0,10
39,1975,1975-11-23,10,30.136,DAL,,PHI,W 27-17,3,3,100.0,2,3,66.7,0,9
40,1975,1975-11-30,11,30.143,DAL,,NYG,W 14-3,2,2,100.0,,1,0.0,0,2
41,1975,1975-12-07,12,30.150,DAL,@,STL,L 17-31,2,2,100.0,1,1,100.0,0,5
42,1975,1975-12-13,13,30.156,DAL,,WAS,W 31-10,4,4,100.0,1,1,100.0,0,7
43,1975,1975-12-21,14,30.164,DAL,@,NYJ,W 31-21,4,4,100.0,1,1,100.0,0,7
44,1976,1976-09-12,1,31.064,SDG,@,KAN,W 30-16,3,4,75.0,1,2,50.0,0,6
45,1976,1976-09-19,2,31.071,SDG,@,TAM,W 23-0,2,2,100.0,3,6,50.0,0,11
46,1976,1976-09-26,3,31.078,SDG,,STL,W 43-24,4,6,66.7,1,2,50.0,0,7
47,1976,1976-10-03,4,31.085,SDG,@,DEN,L 0-26,,,,,1,0.0,0,0
48,1976,1976-10-10,5,31.092,SDG,,OAK,L 17-27,2,2,100.0,1,1,100.0,0,5
49,1977,1977-09-25,2,32.077,HOU,@,GNB,W 16-10,1,2,50.0,1,2,50.0,0,4
50,1977,1977-10-02,3,32.084,HOU,@,MIA,L 7-27,1,1,100.0,,,,0,1
