ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-09-07,1,22.058,KAN,,SDG,W 27-14,
2,2003,2003-09-28,4,22.079,KAN,@,BAL,W 17-10,
3,2003,2003-10-05,5,22.086,KAN,,DEN,W 24-23,
4,2003,2003-10-12,6,22.093,KAN,@,GNB,W 40-34,
5,2003,2003-10-20,7,22.101,KAN,@,OAK,W 17-10,
6,2003,2003-10-26,8,22.107,KAN,,BUF,W 38-5,
7,2003,2003-11-09,9,22.121,KAN,,CLE,W 41-20,
8,2003,2003-11-16,10,22.128,KAN,@,CIN,L 19-24,
9,2003,2003-11-23,11,22.135,KAN,,OAK,W 27-24,
10,2003,2003-11-30,12,22.142,KAN,@,SDG,W 28-24,
11,2003,2003-12-07,13,22.149,KAN,@,DEN,L 27-45,
12,2003,2003-12-14,14,22.156,KAN,,DET,W 45-17,
13,2003,2003-12-20,15,22.162,KAN,@,MIN,L 20-45,
14,2003,2003-12-28,16,22.170,KAN,,CHI,W 31-3,
15,2004,2004-09-12,1,23.063,KAN,@,DEN,L 24-34,
16,2004,2004-09-19,2,23.070,KAN,,CAR,L 17-28,
17,2004,2004-09-26,3,23.077,KAN,,HOU,L 21-24,
18,2004,2004-10-04,4,23.085,KAN,@,BAL,W 27-24,
19,2004,2004-10-31,7,23.112,KAN,,IND,W 45-35,
20,2004,2004-11-07,8,23.119,KAN,@,TAM,L 31-34,
21,2004,2004-11-14,9,23.126,KAN,@,NOR,L 20-27,*
22,2004,2004-11-22,10,23.134,KAN,,NWE,L 19-27,
23,2004,2004-11-28,11,23.140,KAN,,SDG,L 31-34,
24,2004,2004-12-05,12,23.147,KAN,@,OAK,W 34-27,
25,2004,2004-12-13,13,23.155,KAN,@,TEN,W 49-38,
26,2004,2004-12-19,14,23.161,KAN,,DEN,W 45-17,
