ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1989,1989-09-17,2,22.264,NWE,,MIA,L 10-24,,,
2,1989,1989-09-24,3,22.271,NWE,,SEA,L 3-24,,,
3,1989,1989-10-01,4,22.278,NWE,@,BUF,L 10-31,,,
4,1989,1989-10-08,5,22.285,NWE,,HOU,W 23-13,1,1,0
5,1989,1989-10-15,6,22.292,NWE,@,ATL,L 15-16,,,
6,1989,1989-10-22,7,22.299,NWE,@,SFO,L 20-37,,,
7,1989,1989-10-29,8,22.306,NWE,@,IND,W 23-20,,,
8,1989,1989-11-05,9,22.313,NWE,,NYJ,L 26-27,,,
9,1990,1990-09-09,1,23.256,NWE,,MIA,L 24-27,,,
10,1990,1990-09-16,2,23.263,NWE,@,IND,W 16-14,,,
11,1990,1990-09-23,3,23.270,NWE,@,CIN,L 7-41,,,
12,1990,1990-09-30,4,23.277,NWE,,NYJ,L 13-37,,,
13,1990,1990-10-07,5,23.284,NWE,,SEA,L 20-33,,,
14,1990,1990-10-18,6,23.295,NWE,@,MIA,L 10-17,,,
15,1990,1990-10-28,7,23.305,NWE,,BUF,L 10-27,,,
