ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2014,2014-12-07,13,25.062,SEA,@,PHI,W 24-14,,0,0,0,,0,0.0%,,0,0,0.0,1,0
2,2014,2014-12-14,14,25.069,SEA,,SFO,W 17-7,,,,,,,0.0%,,,,,,
3,2014,2014-12-28,16,25.083,SEA,,STL,W 20-6,,,,,,,0.0%,,,,,,
4,2015,2015-09-13,1,25.342,SEA,@,STL,L 31-34,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
5,2015,2015-09-20,2,25.349,SEA,@,GNB,L 17-27,,2,1,13,13.00,0,50.0%,6.50,0,0,0.0,0,0
6,2015,2015-09-27,3,25.356,SEA,,CHI,W 26-0,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
7,2015,2015-10-05,4,25.364,SEA,,DET,W 13-10,,1,1,21,21.00,0,100.0%,21.00,0,0,0.0,0,0
8,2015,2015-10-11,5,26.005,SEA,@,CIN,L 24-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
9,2015,2015-10-18,6,26.012,SEA,,CAR,L 23-27,,1,1,12,12.00,0,100.0%,12.00,0,0,0.0,0,0
10,2015,2015-10-22,7,26.016,SEA,@,SFO,W 20-3,,0,0,0,,0,0.0%,,0,0,0.0,0,0
11,2015,2015-11-01,8,26.026,SEA,@,DAL,W 13-12,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
12,2015,2015-11-15,9,26.040,SEA,,ARI,L 32-39,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
13,2015,2015-12-13,13,26.068,BAL,,SEA,L 6-35,,2,1,21,21.00,0,50.0%,10.50,0,0,0.0,0,0
14,2015,2015-12-20,14,26.075,BAL,,KAN,L 14-34,,4,1,6,6.00,0,25.0%,1.50,0,0,0.0,0,0
15,2015,2015-12-27,15,26.082,BAL,,PIT,W 20-17,,5,3,19,6.33,1,60.0%,3.80,1,6,0.0,0,0
16,2015,2016-01-03,16,26.089,BAL,@,CIN,L 16-24,,5,4,51,12.75,0,80.0%,10.20,0,0,0.0,0,0
17,2017,2017-09-10,1,27.339,BAL,@,CIN,W 20-0,,0,0,0,,0,0.0%,,0,0,0.0,0,0
18,2017,2017-09-17,2,27.346,BAL,,CLE,W 24-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
19,2017,2017-09-24,3,27.353,BAL,@,JAX,L 7-44,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
20,2017,2017-10-01,4,27.360,BAL,,PIT,L 9-26,,2,1,12,12.00,0,50.0%,6.00,0,0,0.0,0,0
21,2017,2017-10-08,5,28.002,BAL,@,OAK,W 30-17,,0,0,0,,0,0.0%,,0,0,0.0,0,0
22,2017,2017-10-15,6,28.009,BAL,,CHI,L 24-27,,3,1,5,5.00,0,33.3%,1.67,0,0,0.0,0,0
