ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,25.066,NYJ,,TAM,W 16-13,,,
2,1991,1991-09-08,2,25.073,NYJ,@,SEA,L 13-20,,,
3,1991,1991-09-15,3,25.080,NYJ,,BUF,L 20-23,,,
4,1991,1991-09-23,4,25.088,NYJ,@,CHI,L 13-19,,,
5,1991,1991-09-29,5,25.094,NYJ,,MIA,W 41-23,,,
6,1991,1991-10-06,6,25.101,NYJ,@,CLE,W 17-14,,,
7,1991,1991-10-13,7,25.108,NYJ,,HOU,L 20-23,,,
8,1991,1991-10-20,8,25.115,NYJ,@,IND,W 17-6,,,
9,1991,1991-11-03,9,25.129,NYJ,,GNB,W 19-16,,,
10,1991,1991-11-10,10,25.136,NYJ,,IND,L 27-28,,,
11,1991,1991-11-17,11,25.143,NYJ,@,NWE,W 28-21,,,
12,1991,1991-11-24,12,25.150,NYJ,,SDG,W 24-3,,,
13,1991,1991-12-01,13,25.157,NYJ,@,BUF,L 13-24,,,
14,1991,1991-12-08,14,25.164,NYJ,@,DET,L 20-34,,,
15,1991,1991-12-15,15,25.171,NYJ,,NWE,L 3-6,1,0,0
16,1991,1991-12-22,16,25.178,NYJ,@,MIA,W 23-20,,,
17,1992,1992-09-20,3,26.085,NYJ,,SFO,L 14-31,,,
18,1992,1992-09-27,4,26.092,NYJ,@,RAM,L 10-18,,,
19,1992,1992-10-04,5,26.099,NYJ,,NWE,W 30-21,,,
20,1992,1992-10-11,6,26.106,NYJ,@,IND,L 3-6,,,
21,1992,1992-10-26,7,26.121,NYJ,,BUF,L 20-24,,,
22,1992,1992-11-01,8,26.127,NYJ,,MIA,W 26-14,,,
23,1992,1992-11-08,9,26.134,NYJ,@,DEN,L 16-27,,,
24,1992,1992-11-15,10,26.141,NYJ,,CIN,W 17-14,,,
25,1992,1992-11-22,11,26.148,NYJ,@,NWE,L 3-24,,,
26,1992,1992-11-29,12,26.155,NYJ,,KAN,L 7-23,,,
27,1992,1992-12-06,13,26.162,NYJ,@,BUF,W 24-17,,,
28,1992,1992-12-13,14,26.169,NYJ,,IND,L 6-10,,,
29,1992,1992-12-20,15,26.176,NYJ,@,MIA,L 17-19,,,
30,1992,1992-12-26,16,26.182,NYJ,,NOR,L 0-20,1,16,0
31,1993,1993-11-21,10,27.147,CIN,@,NYJ,L 12-17,,,
32,1993,1993-11-28,11,27.154,CIN,,RAI,W 16-10,,,
33,1993,1993-12-05,12,27.161,CIN,@,SFO,L 8-21,,,
34,1993,1993-12-12,13,27.168,CIN,@,NWE,L 2-7,,,
35,1993,1993-12-19,14,27.175,CIN,,RAM,W 15-3,,,
36,1993,1993-12-26,15,27.182,CIN,,ATL,W 21-17,,,
37,1993,1994-01-02,16,27.189,CIN,@,NOR,L 13-20,,,
