ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1988,1988-09-04,1,23.193,TAM,,PHI,L 14-41,
2,1988,1988-09-11,2,23.200,TAM,@,GNB,W 13-10,
3,1988,1988-09-18,3,23.207,TAM,,PHO,L 24-30,
4,1988,1988-09-25,4,23.214,TAM,@,NOR,L 9-13,
5,1988,1988-10-02,5,23.221,TAM,,GNB,W 27-24,
6,1988,1988-10-09,6,23.228,TAM,@,MIN,L 13-14,
7,1988,1988-10-16,7,23.235,TAM,@,IND,L 31-35,
8,1988,1988-10-23,8,23.242,TAM,,MIN,L 20-49,
9,1988,1988-10-30,9,23.249,TAM,,MIA,L 14-17,
10,1988,1988-11-06,10,23.256,TAM,@,CHI,L 10-28,
11,1988,1988-11-13,11,23.263,TAM,@,DET,W 23-20,
12,1988,1988-11-20,12,23.270,TAM,,CHI,L 15-27,
13,1988,1988-11-27,13,23.277,TAM,@,ATL,L 10-17,
14,1988,1988-12-04,14,23.284,TAM,,BUF,W 10-5,
15,1988,1988-12-11,15,23.291,TAM,@,NWE,L 7-10,
16,1988,1988-12-18,16,23.298,TAM,,DET,W 21-10,
17,1989,1989-09-10,1,24.198,TAM,@,GNB,W 23-21,
18,1989,1989-09-17,2,24.205,TAM,,SFO,L 16-20,
19,1989,1989-09-24,3,24.212,TAM,,NOR,W 20-10,
20,1989,1989-10-01,4,24.219,TAM,@,MIN,L 3-17,
21,1989,1989-10-08,5,24.226,TAM,,CHI,W 42-35,
22,1989,1989-10-15,6,24.233,TAM,,DET,L 16-17,
23,1989,1989-10-22,7,24.240,TAM,@,WAS,L 28-32,
24,1989,1989-10-29,8,24.247,TAM,@,CIN,L 23-56,
25,1989,1989-11-05,9,24.254,TAM,,CLE,L 31-42,
26,1989,1989-11-12,10,24.261,TAM,,MIN,L 10-24,
27,1989,1989-11-19,11,24.268,TAM,@,CHI,W 32-31,
28,1989,1989-11-26,12,24.275,TAM,@,PHO,W 14-13,
29,1989,1989-12-03,13,24.282,TAM,,GNB,L 16-17,
30,1989,1989-12-10,14,24.289,TAM,@,HOU,L 17-20,
