ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1957,1957-10-20,4,27.121,CLE,@,PHI,L 7-17,0,4,,0
2,1961,1961-10-08,4,31.109,CLE,,WAS,W 31-7,0,4,,0
