ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1961,1961-10-29,7,24.246,HOU,@,BUF,W 28-16,0,0,,0,0,0,,0,0,0,1,11,0
2,1961,1961-11-12,9,24.260,HOU,,BOS,W 27-15,0,0,,0,0,0,,0,0,0,2,17,0
3,1961,1961-11-26,11,24.274,HOU,,DEN,W 45-14,0,0,,0,0,0,,0,0,0,1,0,0
4,1962,1962-09-09,1,25.196,HOU,@,BUF,W 28-23,0,0,,0,3,12,4.00,0,0,0,0,0,0
5,1962,1962-09-16,2,25.203,HOU,@,BOS,L 21-34,0,0,,0,1,5,5.00,0,0,0,0,0,0
6,1962,1962-09-23,3,25.210,HOU,@,SDG,W 42-17,0,0,,0,1,11,11.00,0,0,0,0,0,0
7,1962,1962-10-07,4,25.224,HOU,,BUF,W 17-14,0,0,,0,2,22,11.00,0,0,0,0,0,0
8,1962,1962-10-21,6,25.238,HOU,@,DEN,L 10-20,1,22,22.00,0,0,0,,0,0,0,0,0,0
9,1962,1962-10-28,7,25.245,HOU,,DTX,L 7-31,0,0,,0,0,0,,0,0,0,1,3,0
10,1962,1962-11-04,8,25.252,HOU,@,DTX,W 14-6,0,0,,0,1,3,3.00,0,0,0,0,0,0
11,1962,1962-12-09,13,25.287,HOU,,OAK,W 32-17,0,0,,0,4,26,6.50,0,0,0,0,0,0
12,1962,1962-12-15,14,25.293,HOU,@,NYT,W 44-10,0,0,,0,0,0,,0,0,0,2,50,0
13,1963,1963-09-07,1,26.194,HOU,,OAK,L 13-24,2,70,35.00,0,1,13,13.00,0,0,0,1,4,0
14,1963,1963-09-14,2,26.201,HOU,,DEN,W 20-14,1,20,20.00,0,0,0,,0,1,6,1,18,1
15,1963,1963-09-22,3,26.209,HOU,@,NYJ,L 17-24,3,59,19.67,0,2,13,6.50,0,0,0,1,0,0
16,1963,1963-09-28,4,26.215,HOU,@,BUF,W 31-20,0,0,,0,0,0,,0,0,0,1,37,0
17,1963,1963-10-06,5,26.223,HOU,@,KAN,L 7-28,1,17,17.00,0,3,21,7.00,0,0,0,0,0,0
18,1963,1963-10-13,6,26.230,HOU,@,DEN,W 33-24,1,32,32.00,0,1,22,22.00,0,0,0,1,45,0
19,1963,1963-10-20,7,26.237,HOU,,BUF,W 28-14,0,0,,0,1,3,3.00,0,0,0,2,0,0
20,1963,1963-10-27,8,26.244,HOU,,KAN,W 28-7,0,0,,0,2,28,14.00,0,0,0,0,0,0
21,1963,1963-11-01,9,26.249,HOU,@,BOS,L 3-45,4,94,23.50,0,0,0,,0,0,0,1,22,0
22,1963,1963-11-10,10,26.258,HOU,,NYJ,W 31-27,0,0,,0,2,24,12.00,0,0,0,1,40,0
23,1963,1963-12-01,11,26.279,HOU,@,SDG,L 0-27,2,33,16.50,0,2,6,3.00,0,0,0,0,0,0
24,1963,1963-12-08,12,26.286,HOU,,BOS,L 28-46,1,23,23.00,0,1,8,8.00,0,0,0,1,0,0
25,1963,1963-12-15,13,26.293,HOU,,SDG,L 14-20,3,74,24.67,0,3,22,7.33,0,0,0,1,0,0
26,1963,1963-12-22,14,26.300,HOU,@,OAK,L 49-52,2,29,14.50,0,1,11,11.00,0,0,0,1,14,0
27,1964,1964-09-19,2,27.207,HOU,,OAK,W 42-28,0,0,,0,3,7,2.33,0,0,0,0,0,0
28,1964,1964-09-27,3,27.215,HOU,@,DEN,W 38-17,0,0,,0,0,0,,0,0,0,1,7,0
29,1964,1964-10-17,6,27.235,HOU,@,NYJ,L 21-24,0,0,,0,1,12,12.00,0,0,0,1,10,0
30,1964,1964-10-25,7,27.243,HOU,,SDG,L 17-20,0,0,,0,1,8,8.00,0,0,0,0,0,0
31,1964,1964-11-29,12,27.278,HOU,,BOS,L 17-34,0,0,,0,1,5,5.00,0,0,0,1,27,0
32,1964,1964-12-13,13,27.292,HOU,,NYJ,W 33-17,0,0,,0,0,0,,0,0,0,1,4,0
33,1964,1964-12-20,14,27.299,HOU,,DEN,W 34-15,1,27,27.00,0,0,0,,0,0,0,1,6,0
34,1965,1965-09-12,1,28.199,HOU,,NYJ,W 27-21,1,24,24.00,0,3,19,6.33,0,0,0,0,0,0
35,1965,1965-09-19,2,28.206,HOU,,BOS,W 31-10,0,0,,0,2,6,3.00,0,0,0,0,0,0
36,1965,1965-09-26,3,28.213,HOU,@,OAK,L 17-21,3,60,20.00,0,1,13,13.00,0,0,0,0,0,0
37,1965,1965-10-17,5,28.234,HOU,@,DEN,L 17-28,0,0,,0,1,6,6.00,0,0,0,0,0,0
38,1965,1965-10-24,6,28.241,HOU,,KAN,W 38-36,0,0,,0,0,0,,0,0,0,2,18,0
39,1966,1966-09-10,2,29.197,HOU,,OAK,W 31-0,0,0,,0,0,0,,0,0,0,2,41,0
40,1966,1966-10-02,5,29.219,HOU,@,DEN,L 38-40,0,0,,0,0,0,,0,0,0,1,6,0
41,1966,1966-11-06,9,29.254,HOU,@,OAK,L 23-38,0,0,,0,0,0,,0,0,0,1,10,0
