ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,23.319,SDG,@,CIN,W 10-9,1,3,3.00,0,0,0,,0
2,1987,1987-10-11,4,23.326,SDG,@,TAM,W 17-13,0,0,,0,0,0,,0
3,1987,1987-10-18,5,23.333,SDG,@,RAI,W 23-17,0,0,,0,1,2,2.00,0
