ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-20,2,22.258,CLE,,TEN,W 28-14,,0,0,,0,0.0,0,0,0,0,0
2,2015,2015-09-27,3,22.265,CLE,,OAK,L 20-27,,0,0,,0,0.0,1,0,0,0,0
3,2015,2015-10-04,4,22.272,CLE,@,SDG,L 27-30,,0,0,,0,0.0,0,1,0,0,0
4,2015,2015-10-11,5,22.279,CLE,@,BAL,W 33-30,*,0,0,,0,0.0,4,1,0,0,0
5,2015,2015-10-18,6,22.286,CLE,,DEN,L 23-26,*,0,0,,0,0.0,2,1,0,0,0
6,2015,2015-10-25,7,22.293,CLE,@,STL,L 6-24,*,0,0,,0,0.0,0,2,0,0,0
7,2015,2015-11-01,8,22.300,CLE,,ARI,L 20-34,*,0,0,,0,0.0,3,2,0,0,0
8,2015,2015-11-05,9,22.304,CLE,@,CIN,L 10-31,*,0,0,,0,0.0,2,1,0,0,0
9,2015,2015-11-15,10,22.314,CLE,@,PIT,L 9-30,*,0,0,,0,0.0,3,1,0,0,0
10,2015,2015-11-30,11,22.329,CLE,,BAL,L 27-33,*,0,0,,0,0.0,1,1,0,0,0
11,2015,2015-12-06,12,22.335,CLE,,CIN,L 3-37,*,0,0,,0,0.0,2,0,0,0,0
12,2015,2015-12-13,13,22.342,CLE,,SFO,W 24-10,,0,0,,0,2.0,2,0,0,0,0
13,2015,2015-12-20,14,22.349,CLE,@,SEA,L 13-30,*,0,0,,0,0.0,0,1,0,0,0
14,2015,2015-12-27,15,22.356,CLE,@,KAN,L 13-17,*,0,0,,0,1.0,2,0,1,46,0
15,2015,2016-01-03,16,22.363,CLE,,PIT,L 12-28,*,0,0,,0,0.0,2,1,0,0,0
16,2016,2016-09-11,1,23.250,CLE,@,PHI,L 10-29,,0,0,,0,0.0,0,0,0,0,0
17,2016,2016-09-18,2,23.257,CLE,,BAL,L 20-25,,0,0,,0,0.0,1,2,0,0,0
18,2016,2016-09-25,3,23.264,CLE,@,MIA,L 24-30,*,0,0,,0,0.0,1,0,0,0,0
19,2017,2017-09-10,1,24.248,CLE,,PIT,L 18-21,,0,0,,0,0.0,0,0,0,0,0
20,2017,2017-09-17,2,24.255,CLE,@,BAL,L 10-24,,0,0,,0,0.0,2,0,0,0,0
21,2017,2017-09-24,3,24.262,CLE,@,IND,L 28-31,,0,0,,0,1.0,1,2,0,0,0
22,2017,2017-10-01,4,24.269,CLE,,CIN,L 7-31,,0,0,,0,0.0,2,1,0,0,0
23,2017,2017-10-08,5,24.276,CLE,,NYJ,L 14-17,,0,0,,0,0.0,1,1,0,0,0
24,2017,2017-10-15,6,24.283,CLE,@,HOU,L 17-33,,0,0,,0,0.0,0,1,0,0,0
25,2017,2017-10-22,7,24.290,CLE,,TEN,L 9-12,,0,0,,0,0.0,0,1,0,0,0
26,2017,2017-10-29,8,24.297,CLE,,MIN,L 16-33,*,0,0,,0,0.0,0,0,0,0,0
27,2017,2017-11-12,9,24.311,CLE,@,DET,L 24-38,,0,0,,0,0.0,0,0,0,0,0
28,2017,2017-11-19,10,24.318,CLE,,JAX,L 7-19,,1,9,9.00,0,0.0,3,0,0,0,0
29,2017,2017-11-26,11,24.325,CLE,@,CIN,L 16-30,,0,0,,0,0.0,0,2,0,0,0
30,2017,2017-12-03,12,24.332,CLE,@,LAC,L 10-19,,0,0,,0,0.0,3,0,0,0,0
31,2017,2017-12-10,13,24.339,CLE,,GNB,L 21-27,,0,0,,0,1.0,1,2,0,0,0
32,2017,2017-12-17,14,24.346,CLE,,BAL,L 10-27,,0,0,,0,0.0,0,1,0,0,0
33,2017,2017-12-24,15,24.353,CLE,@,CHI,L 3-20,,1,8,8.00,0,0.0,1,0,0,0,0
34,2017,2017-12-31,16,24.360,CLE,@,PIT,L 24-28,,0,0,,0,0.0,0,0,0,0,0
35,2018,2018-09-16,2,25.254,BUF,,LAC,L 20-31,,0,0,,0,0.0,0,0,0,0,0
36,2018,2018-09-23,3,25.261,BUF,@,MIN,W 27-6,,0,0,,0,0.0,0,0,0,0,0
