ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1987,1987-09-13,1,23.230,SEA,@,DEN,L 17-40
2,1987,1987-09-20,2,23.237,SEA,,KAN,W 43-14
3,1987,1987-11-09,8,23.287,SEA,@,NYJ,L 14-30
4,1987,1987-11-15,9,23.293,SEA,,GNB,W 24-13
5,1987,1987-11-22,10,23.300,SEA,,SDG,W 34-3
6,1987,1987-11-30,11,23.308,SEA,,RAI,L 14-37
7,1987,1987-12-20,14,23.328,SEA,@,CHI,W 34-21
8,1987,1987-12-27,15,23.335,SEA,@,KAN,L 20-41
9,1988,1988-09-04,1,24.222,SEA,@,DEN,W 21-14
10,1988,1988-09-11,2,24.229,SEA,,KAN,W 31-10
11,1988,1988-09-18,3,24.236,SEA,@,SDG,L 6-17
12,1988,1988-09-25,4,24.243,SEA,,SFO,L 7-38
13,1988,1988-10-02,5,24.250,SEA,@,ATL,W 31-20
14,1988,1988-10-09,6,24.257,SEA,@,CLE,W 16-10
15,1988,1988-10-16,7,24.264,SEA,,NOR,L 19-20
16,1988,1988-10-23,8,24.271,SEA,@,RAM,L 10-31
17,1988,1988-10-30,9,24.278,SEA,,SDG,W 17-14
18,1988,1988-11-06,10,24.285,SEA,,BUF,L 3-13
19,1988,1988-11-13,11,24.292,SEA,,HOU,W 27-24
20,1988,1988-11-20,12,24.299,SEA,@,KAN,L 24-27
21,1988,1988-11-28,13,24.307,SEA,,RAI,W 35-27
22,1988,1988-12-04,14,24.313,SEA,@,NWE,L 7-13
23,1988,1988-12-11,15,24.320,SEA,,DEN,W 42-14
24,1988,1988-12-18,16,24.327,SEA,@,RAI,W 43-37
25,1989,1989-09-10,1,25.227,SEA,@,PHI,L 7-31
26,1989,1989-09-17,2,25.234,SEA,,PHO,L 24-34
27,1989,1989-09-24,3,25.241,SEA,@,NWE,W 24-3
28,1989,1989-10-01,4,25.248,SEA,@,RAI,W 24-20
29,1989,1989-10-08,5,25.255,SEA,,KAN,L 16-20
30,1989,1989-11-05,9,25.283,SEA,@,KAN,L 10-20
31,1989,1989-11-12,10,25.290,SEA,,CLE,L 7-17
32,1989,1989-11-19,11,25.297,SEA,@,NYG,L 3-15
33,1989,1989-11-26,12,25.304,SEA,@,DEN,L 14-41
34,1989,1989-12-04,13,25.312,SEA,,BUF,W 17-16
35,1989,1989-12-10,14,25.318,SEA,@,CIN,W 24-17
36,1989,1989-12-17,15,25.325,SEA,,RAI,W 23-17
37,1989,1989-12-23,16,25.331,SEA,,WAS,L 0-29
