ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1976,1976-11-07,9,22.129,MIN,,DET,W 31-23,,,,
2,1976,1976-11-21,11,22.143,MIN,@,GNB,W 17-10,,,,
3,1976,1976-12-05,13,22.157,MIN,,GNB,W 20-9,,,,
4,1976,1976-12-11,14,22.163,MIN,@,MIA,W 29-7,3,18,6.00,0
