ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1968,1968-09-15,1,24.166,CHI,,WAS,L 28-38,0,0,,0,0,0,,0,2,34,17.00,0,2,8,4.00,0,0,0
2,1968,1968-09-22,2,24.173,CHI,@,DET,L 0-42,0,0,,0,0,0,,0,3,44,14.67,0,0,0,,0,0,0
3,1968,1968-09-29,3,24.180,CHI,@,MIN,W 27-17,3,26,8.67,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
4,1968,1968-10-06,4,24.187,CHI,@,BAL,L 7-28,3,13,4.33,0,0,0,,0,2,50,25.00,0,1,0,0.00,0,0,0
5,1968,1968-10-13,5,24.194,CHI,,DET,L 10-28,1,80,80.00,1,0,0,,0,1,16,16.00,0,1,5,5.00,0,1,6
6,1968,1968-10-20,6,24.201,CHI,@,PHI,W 29-16,3,23,7.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
7,1968,1968-10-27,7,24.208,CHI,,MIN,W 26-24,1,9,9.00,0,0,0,,0,1,29,29.00,0,0,0,,0,0,0
8,1968,1968-11-03,8,24.215,CHI,@,GNB,W 13-10,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1968,1968-11-10,9,24.222,CHI,,SFO,W 27-19,1,29,29.00,0,1,2,2.00,0,2,43,21.50,0,0,0,,0,0,0
10,1968,1968-11-17,10,24.229,CHI,,ATL,L 13-16,0,0,,0,0,0,,0,1,16,16.00,0,1,-4,-4.00,0,0,0
11,1968,1968-11-24,11,24.236,CHI,,DAL,L 3-34,1,16,16.00,0,0,0,,0,4,80,20.00,0,1,-5,-5.00,0,0,0
12,1968,1968-12-01,12,24.243,CHI,@,NOR,W 23-17,0,0,,0,0,0,,0,2,27,13.50,0,0,0,,0,0,0
13,1968,1968-12-08,13,24.250,CHI,@,RAM,W 17-16,0,0,,0,0,0,,0,1,16,16.00,0,2,18,9.00,0,0,0
14,1968,1968-12-15,14,24.257,CHI,,GNB,L 27-28,0,0,,0,0,0,,0,1,8,8.00,0,1,-3,-3.00,0,0,0
15,1969,1969-10-26,6,25.207,CHI,,RAM,L 7-9,0,0,,0,0,0,,0,1,26,26.00,0,0,0,,0,0,0
16,1969,1969-11-02,7,25.214,CHI,@,MIN,L 14-31,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
17,1969,1969-11-09,8,25.221,CHI,,PIT,W 38-7,0,0,,0,0,0,,0,2,54,27.00,0,0,0,,0,0,0
18,1969,1969-11-23,10,25.235,CHI,,BAL,L 21-24,0,0,,0,0,0,,0,1,45,45.00,0,0,0,,0,0,0
19,1969,1969-11-30,11,25.242,CHI,,CLE,L 24-28,0,0,,0,0,0,,0,1,24,24.00,0,2,5,2.50,0,0,0
20,1969,1969-12-06,12,25.248,CHI,@,SFO,L 21-42,0,0,,0,0,0,,0,3,111,37.00,0,2,15,7.50,0,0,0
21,1969,1969-12-14,13,25.256,CHI,,GNB,L 3-21,1,19,19.00,0,0,0,,0,1,34,34.00,0,0,0,,0,0,0
22,1969,1969-12-21,14,25.263,CHI,,DET,L 3-20,0,0,,0,0,0,,0,1,32,32.00,0,3,12,4.00,0,0,0
23,1970,1970-09-19,1,26.170,CHI,@,NYG,W 24-16,1,34,34.00,0,0,0,,0,3,156,52.00,1,0,0,,0,1,6
24,1970,1970-09-27,2,26.178,CHI,,PHI,W 20-16,0,0,,0,0,0,,0,1,96,96.00,1,1,0,0.00,0,1,6
25,1970,1970-10-05,3,26.186,CHI,@,DET,L 14-28,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
26,1970,1970-10-11,4,26.192,CHI,,MIN,L 0-24,0,0,,0,0,0,,0,3,24,8.00,0,0,0,,0,0,0
27,1970,1970-10-18,5,26.199,CHI,,SDG,L 7-20,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
28,1970,1970-10-25,6,26.206,CHI,,DET,L 10-16,0,0,,0,0,0,,0,3,83,27.67,0,0,0,,0,0,0
29,1970,1970-11-01,7,26.213,CHI,@,ATL,W 23-14,0,0,,0,0,0,,0,2,121,60.50,1,0,0,,0,1,6
30,1970,1970-11-08,8,26.220,CHI,,SFO,L 16-37,0,0,,0,0,0,,0,2,19,9.50,0,0,0,,0,0,0
31,1970,1970-11-15,9,26.227,CHI,@,GNB,L 19-20,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
32,1970,1970-11-22,10,26.234,CHI,,BUF,W 31-13,0,0,,0,1,-3,-3.00,0,1,20,20.00,0,0,0,,0,0,0
33,1970,1970-11-29,11,26.241,CHI,@,BAL,L 20-21,0,0,,0,0,0,,0,2,44,22.00,0,0,0,,0,0,0
34,1970,1970-12-05,12,26.247,CHI,@,MIN,L 13-16,0,0,,0,0,0,,0,1,88,88.00,1,0,0,,0,1,6
35,1970,1970-12-13,13,26.255,CHI,,GNB,W 35-17,0,0,,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
36,1970,1970-12-20,14,26.262,CHI,@,NOR,W 24-3,1,19,19.00,0,2,0,0.00,0,0,0,,0,0,0,,0,0,0
37,1971,1971-09-19,1,27.170,CHI,,PIT,W 17-15,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
38,1971,1971-09-26,2,27.177,CHI,@,MIN,W 20-17,0,0,,0,0,0,,0,1,29,29.00,0,2,19,9.50,0,0,0
39,1971,1971-10-03,3,27.184,CHI,@,RAM,L 3-17,0,0,,0,0,0,,0,2,32,16.00,0,2,26,13.00,0,0,0
40,1971,1971-10-10,4,27.191,CHI,,NOR,W 35-14,0,0,,0,0,0,,0,1,13,13.00,0,1,4,4.00,0,0,0
41,1971,1971-10-17,5,27.198,CHI,@,SFO,L 0-13,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
42,1971,1971-10-24,6,27.205,CHI,@,DET,W 28-23,0,0,,0,0,0,,0,5,120,24.00,0,1,5,5.00,0,0,0
43,1971,1971-10-31,7,27.212,CHI,,DAL,W 23-19,0,0,,0,0,0,,0,1,29,29.00,0,0,0,,0,0,0
44,1971,1971-11-07,8,27.219,CHI,,GNB,L 14-17,1,13,13.00,0,0,0,,0,2,43,21.50,0,0,0,,0,0,0
45,1971,1971-11-14,9,27.226,CHI,,WAS,W 16-15,0,0,,0,0,0,,0,3,43,14.33,0,0,0,,0,0,0
46,1971,1971-11-21,10,27.233,CHI,,DET,L 3-28,0,0,,0,0,0,,0,2,30,15.00,0,0,0,,0,0,0
47,1971,1971-11-29,11,27.241,CHI,@,MIA,L 3-34,0,0,,0,0,0,,0,2,35,17.50,0,1,6,6.00,0,0,0
48,1971,1971-12-05,12,27.247,CHI,@,DEN,L 3-6,0,0,,0,0,0,,0,2,54,27.00,0,1,-3,-3.00,0,0,0
49,1971,1971-12-12,13,27.254,CHI,@,GNB,L 10-31,0,0,,0,0,0,,0,4,68,17.00,0,0,0,,0,0,0
50,1971,1971-12-19,14,27.261,CHI,,MIN,L 10-27,0,0,,0,0,0,,0,4,93,23.25,0,1,6,6.00,0,0,0
51,1972,1972-09-17,1,28.168,CHI,,ATL,L 21-37,0,0,,0,0,0,,0,3,60,20.00,0,0,0,,0,0,0
52,1972,1972-09-24,2,28.175,CHI,,RAM,T 13-13,,,,,,,,,,,,,,,,,,
53,1972,1972-10-01,3,28.182,CHI,,DET,L 24-38,0,0,,0,0,0,,0,2,63,31.50,0,0,0,,0,0,0
54,1972,1972-10-08,4,28.189,CHI,@,GNB,L 17-20,0,0,,0,1,-1,-1.00,0,1,17,17.00,0,0,0,,0,0,0
55,1972,1972-10-15,5,28.196,CHI,@,CLE,W 17-0,,,,,,,,,,,,,,,,,,
56,1972,1972-10-23,6,28.204,CHI,,MIN,W 13-10,2,35,17.50,0,0,0,,0,1,4,4.00,0,0,0,,0,0,0
57,1972,1972-10-29,7,28.210,CHI,@,STL,W 27-10,1,36,36.00,0,0,0,,0,1,37,37.00,0,0,0,,0,0,0
58,1972,1972-11-05,8,28.217,CHI,@,DET,L 0-14,,,,,,,,,,,,,,,,,,
59,1972,1972-11-12,9,28.224,CHI,,GNB,L 17-23,0,0,,0,1,11,11.00,0,2,44,22.00,0,0,0,,0,0,0
60,1972,1972-11-19,10,28.231,CHI,,SFO,L 21-34,0,0,,0,1,-10,-10.00,0,0,0,,0,0,0,,0,0,0
61,1972,1972-11-26,11,28.238,CHI,,CIN,L 3-13,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
62,1972,1972-12-03,12,28.245,CHI,@,MIN,L 10-23,0,0,,0,0,0,,0,3,90,30.00,0,0,0,,0,0,0
63,1972,1972-12-10,13,28.252,CHI,@,PHI,W 21-12,0,0,,0,0,0,,0,2,61,30.50,0,0,0,,0,0,0
64,1972,1972-12-17,14,28.259,CHI,@,OAK,L 21-28,,,,,,,,,0,11,,0,,,,,,
65,1973,1973-09-16,1,29.167,CHI,,DAL,L 17-20,0,0,,0,0,0,,0,3,55,18.33,0,0,0,,0,0,0
66,1973,1973-09-23,2,29.174,CHI,,MIN,L 13-22,0,0,,0,0,0,,0,2,23,11.50,0,0,0,,0,0,0
67,1973,1973-09-30,3,29.181,CHI,@,DEN,W 33-14,0,0,,0,0,0,,0,3,49,16.33,0,0,0,,0,0,0
68,1973,1973-10-07,4,29.188,CHI,@,NOR,L 16-21,,,,,,,,,,,,,,,,,,
69,1973,1973-10-14,5,29.195,CHI,@,ATL,L 6-46,,,,,,,,,,,,,,,,,,
