ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2006,2006-09-10,1,24.217,BUF,@,NWE,L 17-19,*,0,0,0,,0,0.0%,
2,2006,2006-09-17,2,24.224,BUF,@,MIA,W 16-6,,,0,0,,0,0.0%,
3,2006,2006-09-24,3,24.231,BUF,,NYJ,L 20-28,,0,0,0,,0,0.0%,
4,2006,2006-10-01,4,24.238,BUF,,MIN,W 17-12,,1,1,1,1.00,0,100.0%,1.00
5,2006,2006-10-08,5,24.245,BUF,@,CHI,L 7-40,,,0,0,,0,0.0%,
6,2006,2006-10-15,6,24.252,BUF,@,DET,L 17-20,*,,0,0,,0,0.0%,
7,2006,2006-10-22,7,24.259,BUF,,NWE,L 6-28,*,0,0,0,,0,0.0%,
8,2006,2006-11-05,8,24.273,BUF,,GNB,W 24-10,*,,0,0,,0,0.0%,
9,2006,2006-11-12,9,24.280,BUF,@,IND,L 16-17,,0,0,0,,0,0.0%,
10,2006,2006-11-19,10,24.287,BUF,@,HOU,W 24-21,,,0,0,,0,0.0%,
11,2006,2006-11-26,11,24.294,BUF,,JAX,W 27-24,,,,,,,0.0%,
12,2006,2006-12-03,12,24.301,BUF,,SDG,L 21-24,,,0,0,,0,0.0%,
13,2006,2006-12-10,13,24.308,BUF,@,NYJ,W 31-13,,,0,0,,0,0.0%,
14,2006,2006-12-17,14,24.315,BUF,,MIA,W 21-0,,,0,0,,0,0.0%,
15,2006,2006-12-24,15,24.322,BUF,,TEN,L 29-30,,,0,0,,0,0.0%,
16,2006,2006-12-31,16,24.329,BUF,@,BAL,L 7-19,,,0,0,,0,0.0%,
17,2007,2007-09-09,1,25.216,BUF,,DEN,L 14-15,*,1,1,3,3.00,0,100.0%,3.00
