ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
23,2010,2010-11-14,9,25.085,NYJ,@,CLE,W 26-20,,20,72,3.60,0,3,3,22,7.33,0,100.0%,7.33,0,0,0.0,0,0
24,2010,2010-11-21,10,25.092,NYJ,,HOU,W 30-27,,15,42,2.80,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
25,2010,2010-11-25,11,25.096,NYJ,,CIN,W 26-10,,18,70,3.89,0,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,1,0
26,2010,2010-12-06,12,25.107,NYJ,@,NWE,L 3-45,,13,64,4.92,0,1,1,3,3.00,0,100.0%,3.00,0,0,0.0,0,0
27,2010,2010-12-12,13,25.113,NYJ,,MIA,L 6-10,,8,17,2.13,0,4,3,29,9.67,0,75.0%,7.25,0,0,0.0,0,0
28,2010,2010-12-19,14,25.120,NYJ,@,PIT,W 22-17,,12,40,3.33,0,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
29,2010,2010-12-26,15,25.127,NYJ,@,CHI,L 34-38,,12,70,5.83,1,3,2,14,7.00,0,66.7%,4.67,1,6,0.0,0,0
30,2011,2011-09-11,1,26.021,NYJ,,DAL,W 27-24,*,10,26,2.60,0,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
31,2011,2011-09-18,2,26.028,NYJ,,JAX,W 32-3,*,16,49,3.06,1,2,2,6,3.00,0,100.0%,3.00,1,6,0.0,1,0
32,2011,2011-09-25,3,26.035,NYJ,@,OAK,L 24-34,*,15,59,3.93,0,7,7,47,6.71,0,100.0%,6.71,0,0,0.0,0,0
33,2011,2011-10-02,4,26.042,NYJ,@,BAL,L 17-34,*,10,23,2.30,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
34,2011,2011-10-09,5,26.049,NYJ,@,NWE,L 21-30,*,21,83,3.95,1,2,2,9,4.50,0,100.0%,4.50,1,6,0.0,0,0
35,2011,2011-10-17,6,26.057,NYJ,,MIA,W 24-6,*,21,74,3.52,0,2,1,3,3.00,0,50.0%,1.50,0,0,0.0,0,0
36,2011,2011-10-23,7,26.063,NYJ,,SDG,W 27-21,,20,112,5.60,0,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
37,2011,2011-11-06,8,26.077,NYJ,@,BUF,W 27-11,*,19,76,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
38,2011,2011-11-13,9,26.084,NYJ,,NWE,L 16-37,*,13,61,4.69,0,4,2,14,7.00,0,50.0%,3.50,0,0,0.0,0,0
39,2011,2011-11-17,10,26.088,NYJ,@,DEN,L 13-17,*,3,10,3.33,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
40,2011,2011-11-27,11,26.098,NYJ,,BUF,W 28-24,*,13,78,6.00,0,4,3,12,4.00,0,75.0%,3.00,0,0,0.0,0,0
41,2011,2011-12-04,12,26.105,NYJ,@,WAS,W 34-19,*,22,88,4.00,3,4,3,26,8.67,0,75.0%,6.50,3,18,0.0,0,0
42,2011,2011-12-11,13,26.112,NYJ,,KAN,W 37-10,*,24,129,5.38,1,3,3,58,19.33,0,100.0%,19.33,1,6,0.0,0,0
43,2011,2011-12-18,14,26.119,NYJ,@,PHI,L 19-45,*,18,73,4.06,0,4,1,0,0.00,0,25.0%,0.00,0,0,0.0,1,0
44,2011,2011-12-24,15,26.125,NYJ,,NYG,L 14-29,*,14,58,4.14,0,4,3,20,6.67,0,75.0%,5.00,0,0,0.0,0,0
45,2011,2012-01-01,16,26.133,NYJ,@,MIA,L 17-19,*,14,55,3.93,0,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
46,2012,2012-09-09,1,27.019,NYJ,,BUF,W 48-28,*,27,94,3.48,1,1,0,0,,0,0.0%,0.00,1,6,0.0,0,0
47,2012,2012-09-16,2,27.026,NYJ,@,PIT,L 10-27,*,11,23,2.09,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2012,2012-09-23,3,27.033,NYJ,@,MIA,W 23-20,*,19,40,2.11,0,2,2,9,4.50,0,100.0%,4.50,0,0,0.0,0,0
49,2012,2012-09-30,4,27.040,NYJ,,SFO,L 0-34,,11,34,3.09,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
50,2012,2012-10-08,5,27.048,NYJ,,HOU,L 17-23,*,8,26,3.25,0,2,1,19,19.00,0,50.0%,9.50,0,0,0.0,0,0
51,2012,2012-10-14,6,27.054,NYJ,,IND,W 35-9,*,32,161,5.03,3,0,0,0,,0,0.0%,,3,18,0.0,0,0
52,2012,2012-10-21,7,27.061,NYJ,@,NWE,L 26-29,*,16,54,3.38,1,9,6,34,5.67,0,66.7%,3.78,1,6,0.0,0,0
53,2012,2012-10-28,8,27.068,NYJ,,MIA,L 9-30,*,15,77,5.13,0,5,2,29,14.50,0,40.0%,5.80,0,0,0.0,0,0
54,2012,2012-11-11,9,27.082,NYJ,@,SEA,L 7-28,*,15,58,3.87,0,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
55,2012,2012-11-18,10,27.089,NYJ,@,STL,W 27-13,*,18,64,3.56,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
56,2012,2012-11-22,11,27.093,NYJ,,NWE,L 19-49,*,14,71,5.07,0,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
57,2012,2012-12-02,12,27.103,NYJ,,ARI,W 7-6,,24,104,4.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
58,2012,2012-12-09,13,27.110,NYJ,@,JAX,W 17-10,*,20,77,3.85,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
59,2012,2012-12-17,14,27.118,NYJ,@,TEN,L 10-14,*,13,68,5.23,0,3,2,1,0.50,0,66.7%,0.33,0,0,0.0,0,0
60,2012,2012-12-23,15,27.124,NYJ,,SDG,L 17-27,*,14,38,2.71,2,3,2,42,21.00,0,66.7%,14.00,2,12,0.0,0,0
61,2012,2012-12-30,16,27.131,NYJ,@,BUF,L 9-28,*,19,74,3.89,0,2,2,3,1.50,0,100.0%,1.50,0,0,0.0,0,0
62,2013,2013-09-08,1,28.018,TEN,@,PIT,W 16-9,,4,18,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
63,2013,2013-10-20,7,28.060,TEN,,SFO,L 17-31,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
64,2013,2013-11-03,8,28.074,TEN,@,STL,W 28-21,,9,38,4.22,1,1,1,28,28.00,0,100.0%,28.00,1,6,0.0,0,0
65,2013,2013-11-10,9,28.081,TEN,,JAX,L 27-29,,9,22,2.44,0,4,3,10,3.33,0,75.0%,2.50,0,0,0.0,0,0
66,2013,2013-11-14,10,28.085,TEN,,IND,L 27-30,,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
67,2013,2013-11-24,11,28.095,TEN,@,OAK,W 23-19,,4,15,3.75,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
68,2013,2013-12-01,12,28.102,TEN,@,IND,L 14-22,,10,39,3.90,0,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
69,2013,2013-12-08,13,28.109,TEN,@,DEN,L 28-51,,9,46,5.11,2,0,0,0,,0,0.0%,,2,12,0.0,0,0
70,2013,2013-12-15,14,28.116,TEN,,ARI,L 34-37,,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
71,2013,2013-12-22,15,28.123,TEN,@,JAX,W 20-16,,19,91,4.79,1,1,1,0,0.00,0,100.0%,0.00,1,6,0.0,0,0
72,2013,2013-12-29,16,28.130,TEN,,HOU,W 16-10,,6,10,1.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
73,2014,2014-09-07,1,29.017,TEN,@,KAN,W 26-10,,15,71,4.73,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
74,2014,2014-09-14,2,29.024,TEN,,DAL,L 10-26,*,5,40,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
75,2014,2014-09-21,3,29.031,TEN,@,CIN,L 7-33,*,10,33,3.30,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
76,2014,2014-09-28,4,29.038,TEN,@,IND,L 17-41,*,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
77,2014,2014-10-05,5,29.045,TEN,,CLE,L 28-29,*,11,36,3.27,0,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
78,2014,2014-10-26,8,29.066,TEN,,HOU,L 16-30,*,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
79,2014,2014-11-09,9,29.080,TEN,@,BAL,L 7-21,,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
80,2014,2014-11-17,10,29.088,TEN,,PIT,L 24-27,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
81,2014,2014-11-23,11,29.094,TEN,@,PHI,L 24-43,,6,15,2.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
82,2014,2014-11-30,12,29.101,TEN,@,HOU,L 21-45,,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
83,2014,2014-12-14,14,29.115,TEN,,NYJ,L 11-16,,16,50,3.13,0,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
84,2014,2014-12-18,15,29.119,TEN,@,JAX,L 13-21,,7,28,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
85,2014,2014-12-28,16,29.129,TEN,,IND,L 10-27,,11,94,8.55,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
