ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,25.175,KAN,@,NWE,L 17-21,,,,,,,,,,,,,,
2,1977,1977-09-25,2,25.182,KAN,,SDG,L 7-23,,,,,,,,,,,,,,
3,1977,1977-10-03,3,25.190,KAN,,OAK,L 28-37,,,,,,,,,,,,,,
4,1977,1977-10-09,4,25.196,KAN,@,DEN,L 7-23,3,12,4.00,0,2,21,10.50,0,0,0,,0,0,0
5,1977,1977-10-16,5,25.203,KAN,,BAL,L 6-17,,,,,,,,,,,,,,
6,1977,1977-10-23,6,25.210,KAN,@,SDG,W 21-16,,,,,,,,,,,,,,
7,1977,1977-10-30,7,25.217,KAN,@,CLE,L 7-44,,,,,,,,,,,,,,
8,1977,1977-11-06,8,25.224,KAN,,GNB,W 20-10,,,,,,,,,,,,,,
9,1977,1977-11-13,9,25.231,KAN,@,CHI,L 27-28,,,,,,,,,,,,,,
10,1977,1977-11-20,10,25.238,KAN,,DEN,L 7-14,,,,,,,,,,,,,,
11,1977,1977-11-27,11,25.245,KAN,@,HOU,L 20-34,,,,,,,,,,,,,,
12,1977,1977-12-04,12,25.252,KAN,,CIN,L 7-27,,,,,,,,,,,,,,
13,1977,1977-12-11,13,25.259,KAN,,SEA,L 31-34,,,,,,,,,,,,,,
14,1977,1977-12-18,14,25.266,KAN,@,OAK,L 20-21,,,,,,,,,,,,,,
15,1978,1978-09-03,1,26.160,KAN,@,CIN,W 24-23,4,17,4.25,1,1,2,2.00,0,0,0,,0,1,6
16,1978,1978-09-10,2,26.167,KAN,,HOU,L 17-20,,,,,,,,,,,,,,
17,1978,1978-09-17,3,26.174,KAN,@,NYG,L 10-26,0,0,,0,0,0,,0,1,25,25.00,0,0,0
18,1978,1978-09-24,4,26.181,KAN,,DEN,L 17-23,1,3,3.00,0,0,0,,0,1,18,18.00,0,0,0
19,1978,1978-10-01,5,26.188,KAN,@,BUF,L 13-28,2,7,3.50,0,0,0,,0,0,0,,0,0,0
20,1978,1978-10-08,6,26.195,KAN,,TAM,L 13-30,,,,,,,,,,,,,,
21,1978,1978-10-15,7,26.202,KAN,@,OAK,L 6-28,,,,,,,,,,,,,,
22,1978,1978-10-22,8,26.209,KAN,,CLE,W 17-3,18,74,4.11,2,0,0,,0,1,23,23.00,0,2,12
23,1978,1978-10-29,9,26.216,KAN,@,PIT,L 24-27,19,74,3.89,1,1,8,8.00,0,0,0,,0,1,6
24,1978,1978-11-05,10,26.223,KAN,,OAK,L 10-20,16,54,3.38,0,0,0,,0,0,0,,0,0,0
