ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1997,1997-08-31,1,23.252,WAS,@,CAR,W 24-10,
2,1997,1997-09-07,2,23.259,WAS,@,PIT,L 13-14,
3,1997,1997-09-14,3,23.266,WAS,,ARI,W 19-13,
4,1997,1997-09-28,4,23.280,WAS,,JAX,W 24-12,
5,1997,1997-10-05,5,23.287,WAS,@,PHI,L 10-24,
6,1997,1997-10-13,6,23.295,WAS,,DAL,W 21-16,
7,1997,1997-10-19,7,23.301,WAS,@,TEN,L 14-28,
8,1997,1997-10-26,8,23.308,SDG,,IND,W 35-19,
9,1997,1997-11-02,9,23.315,WAS,@,CHI,W 31-8,
10,1997,1997-11-09,10,23.322,WAS,,DET,W 30-7,
11,1997,1997-11-16,11,23.329,WAS,@,DAL,L 14-17,
12,1997,1997-11-23,12,23.336,WAS,,NYG,T 7-7,
13,1997,1997-11-30,13,23.343,WAS,,STL,L 20-23,
14,1997,1997-12-07,14,23.350,WAS,@,ARI,W 38-28,
15,1997,1997-12-13,15,23.356,WAS,@,NYG,L 10-30,
16,1997,1997-12-21,16,23.364,WAS,,PHI,W 35-32,
17,1998,1998-09-06,1,24.258,WAS,@,NYG,L 24-31,
18,1998,1998-09-14,2,24.266,WAS,,SFO,L 10-45,
19,1998,1998-09-20,3,24.272,WAS,@,SEA,L 14-24,
20,1998,1998-09-27,4,24.279,WAS,,DEN,L 16-38,
21,1998,1998-10-04,5,24.286,WAS,,DAL,L 10-31,
22,1998,1998-10-11,6,24.293,WAS,@,PHI,L 12-17,
23,1998,1998-10-18,7,24.300,WAS,@,MIN,L 7-41,
24,1998,1998-11-01,8,24.314,WAS,,NYG,W 21-14,
25,1998,1998-11-08,9,24.321,WAS,@,ARI,L 27-29,
26,1998,1998-11-15,10,24.328,WAS,,PHI,W 28-3,
27,1998,1998-11-22,11,24.335,WAS,,ARI,L 42-45,
28,1998,1998-11-29,12,24.342,WAS,@,OAK,W 29-19,
29,1998,1998-12-06,13,24.349,WAS,,SDG,W 24-20,
30,1998,1998-12-13,14,24.356,WAS,@,CAR,W 28-25,
31,1998,1998-12-19,15,24.362,WAS,,TAM,W 20-16,
32,1998,1998-12-27,16,25.005,WAS,@,DAL,L 7-23,
33,1999,1999-09-12,1,25.264,WAS,,DAL,L 35-41,
34,1999,1999-09-19,2,25.271,WAS,@,NYG,W 50-21,
35,1999,1999-09-26,3,25.278,WAS,@,NYJ,W 27-20,
