ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,24.202,DET,@,NOR,L 27-45,*,,,,,,0.0%,,,,,,
2,2009,2009-09-20,2,24.209,DET,,MIN,L 13-27,*,5,4,40,10.00,0,80.0%,8.00,0,0,0.0,0,1
3,2009,2009-09-27,3,24.216,DET,,WAS,W 19-14,*,4,2,27,13.50,0,50.0%,6.75,0,0,0.0,0,0
4,2009,2009-10-04,4,24.223,DET,@,CHI,L 24-48,*,10,4,64,16.00,0,40.0%,6.40,0,0,0.0,0,0
5,2009,2009-10-11,5,24.230,DET,,PIT,L 20-28,*,5,2,21,10.50,0,40.0%,4.20,0,0,0.0,0,0
6,2009,2009-10-18,6,24.237,DET,@,GNB,L 0-26,*,3,,,,,0.0%,,,,,,
7,2009,2009-11-01,7,24.251,DET,,STL,L 10-17,*,4,2,17,8.50,0,50.0%,4.25,0,0,0.0,0,0
8,2009,2009-11-08,8,24.258,DET,@,SEA,L 20-32,*,8,7,70,10.00,1,87.5%,8.75,1,6,0.0,0,0
9,2009,2009-11-15,9,24.265,DET,@,MIN,L 10-27,*,6,2,23,11.50,0,33.3%,3.83,0,0,0.0,0,0
10,2009,2009-11-22,10,24.272,DET,,CLE,W 38-37,*,8,6,72,12.00,1,75.0%,9.00,1,6,0.0,0,0
11,2009,2009-11-26,11,24.276,DET,,GNB,L 12-34,*,1,1,12,12.00,0,100.0%,12.00,0,0,0.0,0,0
12,2010,2010-09-12,1,25.201,DET,@,CHI,L 14-19,*,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,1,0
13,2010,2010-09-19,2,25.208,DET,,PHI,L 32-35,*,8,7,108,15.43,0,87.5%,13.50,0,0,0.0,0,0
14,2010,2010-09-26,3,25.215,DET,@,MIN,L 10-24,*,9,6,44,7.33,0,66.7%,4.89,0,0,0.0,0,0
15,2010,2010-10-03,4,25.222,DET,@,GNB,L 26-28,*,11,8,91,11.38,0,72.7%,8.27,0,0,0.0,0,0
16,2010,2010-10-10,5,25.229,DET,,STL,W 44-6,*,5,4,26,6.50,1,80.0%,5.20,1,6,0.0,0,0
17,2010,2010-10-17,6,25.236,DET,@,NYG,L 20-28,*,12,7,61,8.71,0,58.3%,5.08,0,0,0.0,0,0
18,2010,2010-10-31,7,25.250,DET,,WAS,W 37-25,*,5,2,8,4.00,1,40.0%,1.60,1,6,0.0,0,0
19,2010,2010-11-07,8,25.257,DET,,NYJ,L 20-23,*,5,3,18,6.00,1,60.0%,3.60,1,6,0.0,0,0
20,2010,2010-11-14,9,25.264,DET,@,BUF,L 12-14,*,8,4,50,12.50,0,50.0%,6.25,0,0,0.0,0,0
21,2010,2010-11-21,10,25.271,DET,@,DAL,L 19-35,*,9,8,75,9.38,0,88.9%,8.33,0,0,0.0,0,0
22,2010,2010-11-25,11,25.275,DET,,NWE,L 24-45,*,7,5,67,13.40,0,71.4%,9.57,0,0,0.0,0,0
23,2010,2010-12-05,12,25.285,DET,,CHI,L 20-24,*,9,5,36,7.20,0,55.6%,4.00,0,0,0.0,0,0
24,2010,2010-12-12,13,25.292,DET,,GNB,W 7-3,*,3,2,14,7.00,0,66.7%,4.67,0,0,0.0,0,0
25,2010,2010-12-19,14,25.299,DET,@,TAM,W 23-20,*,3,2,25,12.50,0,66.7%,8.33,0,0,0.0,0,0
