ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2002,2002-09-22,3,25.099,BUF,@,DEN,L 23-28,,0,,,,,0.0%,,,,,,
2,2002,2002-09-29,4,25.106,BUF,,CHI,W 33-27,,,,,,,0.0%,,,,,,
3,2002,2002-11-24,11,25.162,BUF,@,NYJ,L 13-31,,,,,,,0.0%,,,,,,
4,2002,2002-12-01,12,25.169,BUF,,MIA,W 38-21,,0,,,,,0.0%,,,,,,
5,2002,2002-12-08,13,25.176,BUF,@,NWE,L 17-27,,,,,,,0.0%,,,,,,
6,2002,2002-12-15,14,25.183,BUF,,SDG,W 20-13,,0,,,,,0.0%,,,,,,
7,2002,2002-12-22,15,25.190,BUF,@,GNB,L 0-10,,0,,,,,0.0%,,,,,,
8,2002,2002-12-29,16,25.197,BUF,,CIN,W 27-9,,0,,,,,0.0%,,,,,,
9,2003,2003-09-07,1,26.084,BUF,,NWE,W 31-0,*,0,,,,,0.0%,,,,,,
10,2003,2003-09-14,2,26.091,BUF,@,JAX,W 38-17,*,,0,0,,0,0.0%,,0,0,1.0,,
11,2003,2003-09-21,3,26.098,BUF,@,MIA,L 7-17,*,0,,,,,0.0%,,,,,,
12,2003,2003-09-28,4,26.105,BUF,,PHI,L 13-23,,0,,,,,0.0%,,,,,,
13,2003,2003-10-05,5,26.112,BUF,,CIN,W 22-16,*,0,,,,,0.0%,,,,,,
14,2003,2003-10-12,6,26.119,BUF,@,NYJ,L 3-30,*,0,,,,,0.0%,,,,,,
15,2003,2003-10-19,7,26.126,BUF,,WAS,W 24-7,*,0,,,,,0.0%,,,,,,
16,2003,2003-10-26,8,26.133,BUF,@,KAN,L 5-38,*,0,,,,,0.0%,,,,,,
17,2003,2003-11-09,9,26.147,BUF,@,DAL,L 6-10,*,0,,,,,0.0%,,,,,,
18,2003,2003-11-16,10,26.154,BUF,,HOU,L 10-12,*,0,,,,,0.0%,,,,,,
19,2003,2003-11-23,11,26.161,BUF,,IND,L 14-17,*,0,,,,,0.0%,,,,,,
20,2003,2003-11-30,12,26.168,BUF,@,NYG,W 24-7,,0,0,0,,0,0.0%,,0,0,0.5,,
21,2003,2003-12-07,13,26.175,BUF,,NYJ,W 17-6,*,0,,,,,0.0%,,,,,,
22,2003,2003-12-14,14,26.182,BUF,@,TEN,L 26-28,*,,,,,,0.0%,,,,,,
23,2003,2003-12-21,15,26.189,BUF,,MIA,L 3-20,*,0,0,0,,0,0.0%,,0,0,1.0,,
24,2003,2003-12-27,16,26.195,BUF,@,NWE,L 0-31,,0,0,0,,0,0.0%,,0,0,1.0,,
25,2004,2004-09-12,1,27.089,BUF,,JAX,L 10-13,*,,,,,,0.0%,,,,,,
26,2004,2004-09-19,2,27.096,BUF,@,OAK,L 10-13,,0,,,,,0.0%,,,,,,
27,2004,2004-10-03,3,27.110,BUF,,NWE,L 17-31,*,,,,,,0.0%,,,,,,
28,2004,2004-10-10,4,27.117,BUF,@,NYJ,L 14-16,,0,,,,,0.0%,,,,,,
29,2004,2004-10-17,5,27.124,BUF,,MIA,W 20-13,*,0,,,,,0.0%,,,,,,
30,2004,2004-10-24,6,27.131,BUF,@,BAL,L 6-20,,0,,,,,0.0%,,,,,,
31,2004,2004-10-31,7,27.138,BUF,,ARI,W 38-14,*,0,,,,,0.0%,,,,,,
