ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1968,1968-10-06,4,22.282,BOS,@,OAK,L 10-41,1,0,0.00,0,0,0,0
2,1968,1968-12-01,12,22.338,BOS,,CIN,W 33-14,0,0,,0,1,21,0
3,1969,1969-11-16,10,23.322,BOS,@,CIN,W 25-14,0,0,,0,1,37,0
4,1970,1970-09-20,1,24.265,BOS,,MIA,W 27-14,,,,,,,
5,1970,1970-09-27,2,24.272,BOS,,NYJ,L 21-31,,,,,,,
6,1970,1970-10-04,3,24.279,BOS,,BAL,L 6-14,,,,,,,
7,1970,1970-10-11,4,24.286,BOS,@,KAN,L 10-23,,,,,,,
8,1970,1970-10-18,5,24.293,BOS,,NYG,L 0-16,,,,,,,
9,1970,1970-10-25,6,24.300,BOS,@,BAL,L 3-27,,,,,,,
10,1970,1970-11-01,7,24.307,BOS,,BUF,L 10-45,,,,,,,
11,1970,1970-11-08,8,24.314,BOS,@,STL,L 0-31,,,,,,,
12,1970,1970-11-15,9,24.321,BOS,,SDG,L 14-16,,,,,,,
13,1970,1970-11-22,10,24.328,BOS,@,NYJ,L 3-17,,,,,,,
14,1970,1970-11-29,11,24.335,BOS,@,BUF,W 14-10,,,,,,,
15,1971,1971-09-19,1,25.264,NWE,,OAK,W 20-6,,,,,,,
16,1971,1971-09-26,2,25.271,NWE,,DET,L 7-34,,,,,,,
17,1971,1971-10-03,3,25.278,NWE,,BAL,L 3-23,,,,,,,
18,1971,1971-10-10,4,25.285,NWE,,NYJ,W 20-0,,,,,,,
19,1971,1971-10-17,5,25.292,NWE,@,MIA,L 3-41,,,,,,,
20,1971,1971-10-24,6,25.299,NWE,@,DAL,L 21-44,,,,,,,
21,1971,1971-10-31,7,25.306,NWE,@,SFO,L 10-27,,,,,,,
22,1971,1971-11-07,8,25.313,NWE,,HOU,W 28-20,0,0,,0,1,24,0
23,1971,1971-11-14,9,25.320,NWE,,BUF,W 38-33,,,,,,,
24,1971,1971-11-21,10,25.327,NWE,@,CLE,L 7-27,,,,,,,
25,1971,1971-11-28,11,25.334,NWE,@,BUF,L 20-27,,,,,,,
26,1971,1971-12-05,12,25.341,NWE,,MIA,W 34-13,,,,,,,
27,1971,1971-12-12,13,25.348,NWE,@,NYJ,L 6-13,,,,,,,
28,1971,1971-12-19,14,25.355,NWE,@,BAL,W 21-17,,,,,,,
29,1972,1972-09-17,1,26.263,NWE,,CIN,L 7-31,,,,,,,
30,1972,1972-09-24,2,26.270,NWE,,ATL,W 21-20,,,,,,,
31,1972,1972-10-01,3,26.277,NWE,,WAS,W 24-23,,,,,,,
32,1972,1972-10-08,4,26.284,NWE,@,BUF,L 14-38,,,,,,,
33,1972,1972-10-15,5,26.291,NWE,,NYJ,L 13-41,,,,,,,
34,1972,1972-10-22,6,26.298,NWE,@,PIT,L 3-33,,,,,,,
35,1972,1972-10-29,7,26.305,NWE,@,NYJ,L 10-34,,,,,,,
36,1972,1972-11-06,8,26.313,NWE,,BAL,L 17-24,,,,,,,
37,1972,1972-11-12,9,26.319,NWE,@,MIA,L 0-52,,,,,,,
38,1972,1972-11-19,10,26.326,NWE,,BUF,L 24-27,,,,,,,
39,1972,1972-11-26,11,26.333,NWE,@,BAL,L 0-31,,,,,,,
40,1972,1972-12-03,12,26.340,NWE,,MIA,L 21-37,,,,,,,
41,1972,1972-12-10,13,26.347,NWE,@,NOR,W 17-10,,,,,,,
42,1972,1972-12-17,14,26.354,NWE,@,DEN,L 21-45,,,,,,,
43,1973,1973-09-23,2,27.268,BUF,@,SDG,L 7-34,,,,,,,
44,1973,1973-09-30,3,27.275,BUF,,NYJ,W 9-7,,,,,,,
45,1973,1973-10-07,4,27.282,BUF,,PHI,W 27-26,,,,,,,
46,1973,1973-10-14,5,27.289,BUF,,BAL,W 31-13,,,,,,,
47,1973,1973-10-21,6,27.296,BUF,@,MIA,L 6-27,0,0,,0,1,0,0
48,1973,1973-10-29,7,27.304,BUF,,KAN,W 23-14,0,0,,0,1,31,0
49,1973,1973-11-04,8,27.310,BUF,@,NOR,L 0-13,,,,,,,
50,1973,1973-11-11,9,27.317,BUF,,CIN,L 13-16,,,,,,,
51,1973,1973-11-18,10,27.324,BUF,,MIA,L 0-17,,,,,,,
52,1973,1973-11-25,11,27.331,BUF,@,BAL,W 24-17,,,,,,,
53,1973,1973-12-02,12,27.338,BUF,@,ATL,W 17-6,,,,,,,
54,1973,1973-12-09,13,27.345,BUF,,NWE,W 37-13,0,0,,0,1,0,0
55,1973,1973-12-16,14,27.352,BUF,@,NYJ,W 34-14,,,,,,,
56,1974,1974-09-16,1,28.261,BUF,,OAK,W 21-20,,,,,,,
57,1974,1974-09-22,2,28.267,BUF,,MIA,L 16-24,,,,,,,
58,1974,1974-09-29,3,28.274,BUF,,NYJ,W 16-12,,,,,,,
59,1974,1974-10-06,4,28.281,BUF,@,GNB,W 27-7,,,,,,,
60,1974,1974-10-13,5,28.288,BUF,@,BAL,W 27-14,,,,,,,
61,1974,1974-10-20,6,28.295,BUF,,NWE,W 30-28,,,,,,,
62,1974,1974-10-27,7,28.302,BUF,,CHI,W 16-6,,,,,,,
63,1974,1974-11-03,8,28.309,BUF,@,NWE,W 29-28,,,,,,,
64,1974,1974-11-10,9,28.316,BUF,,HOU,L 9-21,0,0,,0,1,6,0
65,1974,1974-11-17,10,28.323,BUF,@,MIA,L 28-35,,,,,,,
66,1974,1974-11-24,11,28.330,BUF,@,CLE,W 15-10,,,,,,,
67,1974,1974-12-01,12,28.337,BUF,,BAL,W 6-0,,,,,,,
68,1974,1974-12-08,13,28.344,BUF,@,NYJ,L 10-20,,,,,,,
69,1974,1974-12-15,14,28.351,BUF,@,RAM,L 14-19,,,,,,,
70,1975,1975-09-21,1,29.266,BAL,@,CHI,W 35-7,,,,,,,
71,1975,1975-09-28,2,29.273,BAL,,OAK,L 20-31,,,,,,,
72,1975,1975-10-05,3,29.280,BAL,@,RAM,L 13-24,,,,,,,
73,1975,1975-10-12,4,29.287,BAL,,BUF,L 31-38,,,,,,,
74,1975,1975-10-19,5,29.294,BAL,@,NWE,L 10-21,,,,,,,
75,1975,1975-10-26,6,29.301,BAL,@,NYJ,W 45-28,,,,,,,
76,1975,1975-11-02,7,29.308,BAL,,CLE,W 21-7,,,,,,,
77,1975,1975-11-09,8,29.315,BAL,@,BUF,W 42-35,,,,,,,
78,1975,1975-11-16,9,29.322,BAL,,NYJ,W 52-19,,,,,,,
79,1975,1975-11-23,10,29.329,BAL,@,MIA,W 33-17,,,,,,,
80,1975,1975-11-30,11,29.336,BAL,,KAN,W 28-14,0,0,,0,1,6,0
81,1975,1975-12-07,12,29.343,BAL,@,NYG,W 21-0,0,0,,0,1,2,0
82,1975,1975-12-14,13,29.350,BAL,,MIA,W 10-7,,,,,,,
83,1975,1975-12-21,14,29.357,BAL,,NWE,W 34-21,,,,,,,
84,1976,1976-09-12,1,30.258,BAL,@,NWE,W 27-13,,,,,,,
