ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1971,1971-10-17,5,23.170,NYJ,,BUF,W 28-17,2,35,17.50,0,2,3,1.50,0
2,1971,1971-11-07,8,23.191,NYJ,,KAN,W 13-10,1,29,29.00,0,0,0,,0
3,1971,1971-11-14,9,23.198,NYJ,,BAL,L 13-14,3,56,18.67,0,0,0,,0
4,1971,1971-11-21,10,23.205,NYJ,@,BUF,W 20-7,0,0,,0,2,0,0.00,0
5,1971,1971-11-28,11,23.212,NYJ,,SFO,L 21-24,5,121,24.20,0,0,0,,0
6,1971,1971-12-04,12,23.218,NYJ,@,DAL,L 10-52,3,73,24.33,0,0,0,,0
7,1971,1971-12-12,13,23.226,NYJ,,NWE,W 13-6,,,,,,,,
8,1971,1971-12-19,14,23.233,NYJ,,CIN,W 35-21,1,15,15.00,0,0,0,,0
