ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1965,1965-12-12,13,26.245,BOS,@,DEN,W 28-20,1,2,0
2,1970,1970-09-20,1,31.162,BOS,,MIA,W 27-14,,,
3,1970,1970-09-27,2,31.169,BOS,,NYJ,L 21-31,,,
4,1970,1970-10-04,3,31.176,BOS,,BAL,L 6-14,,,
5,1970,1970-10-11,4,31.183,BOS,@,KAN,L 10-23,,,
6,1970,1970-10-18,5,31.190,BOS,,NYG,L 0-16,,,
7,1970,1970-10-25,6,31.197,BOS,@,BAL,L 3-27,,,
8,1970,1970-11-01,7,31.204,BOS,,BUF,L 10-45,,,
9,1970,1970-11-08,8,31.211,BOS,@,STL,L 0-31,,,
10,1970,1970-11-15,9,31.218,BOS,,SDG,L 14-16,,,
11,1970,1970-11-22,10,31.225,BOS,@,NYJ,L 3-17,,,
12,1970,1970-11-29,11,31.232,BOS,@,BUF,W 14-10,,,
13,1970,1970-12-06,12,31.239,BOS,@,MIA,L 20-37,,,
14,1970,1970-12-13,13,31.246,BOS,,MIN,L 14-35,,,
15,1970,1970-12-20,14,31.253,BOS,@,CIN,L 7-45,,,
16,1971,1971-09-19,1,32.161,NWE,,OAK,W 20-6,,,
17,1971,1971-09-26,2,32.168,NWE,,DET,L 7-34,,,
18,1971,1971-10-03,3,32.175,NWE,,BAL,L 3-23,,,
19,1972,1972-09-17,1,33.159,PHI,@,DAL,L 6-28,,,
20,1972,1972-09-24,2,33.166,PHI,,CLE,L 17-27,,,
21,1972,1972-10-02,3,33.174,PHI,,NYG,L 12-27,,,
22,1972,1972-10-08,4,33.180,PHI,@,WAS,L 0-14,,,
23,1972,1972-10-15,5,33.187,PHI,,RAM,L 3-34,,,
24,1972,1972-10-22,6,33.194,PHI,@,KAN,W 21-20,,,
25,1972,1972-10-29,7,33.201,PHI,@,NOR,L 3-21,,,
26,1972,1972-11-05,8,33.208,PHI,,STL,T 6-6,,,
27,1972,1972-11-12,9,33.215,PHI,@,HOU,W 18-17,,,
28,1972,1972-11-19,10,33.222,PHI,,DAL,L 7-28,,,
29,1972,1972-11-26,11,33.229,PHI,@,NYG,L 10-62,,,
30,1972,1972-12-03,12,33.236,PHI,,WAS,L 7-23,,,
31,1972,1972-12-10,13,33.243,PHI,,CHI,L 12-21,,,
32,1972,1972-12-17,14,33.250,PHI,@,STL,L 23-24,,,
