ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1983,1983-11-06,10,24.195,SDG,@,PIT,L 3-26,,3,5,60.00,41,0,1,46.7,0,0,8.20,-0.80,1,0,0.00,0,0,0
2,1984,1984-10-29,9,25.187,SDG,,SEA,L 0-24,,,,,,,,,,,,,,,,,,
3,1984,1984-12-16,16,25.235,SDG,,KAN,L 21-42,,,,,,,,,,,,,,,,,,
4,1985,1985-09-15,2,26.143,BUF,@,NYJ,L 3-42,,5,13,38.46,72,0,0,57.2,1,8,5.54,5.54,1,22,22.00,0,0,0
5,1985,1985-10-06,5,26.164,BUF,@,IND,L 17-49,,2,6,33.33,28,0,0,49.3,0,0,4.67,4.67,1,1,1.00,0,0,0
6,1985,1985-11-03,9,26.192,BUF,,CIN,L 17-23,,5,10,50.00,63,1,1,63.7,1,6,6.30,3.80,2,16,8.00,0,0,0
7,1985,1985-11-10,10,26.199,BUF,,HOU,W 20-0,*,11,22,50.00,121,0,0,66.7,7,52,5.50,5.50,5,57,11.40,1,1,6
8,1985,1985-11-17,11,26.206,BUF,@,CLE,L 7-17,*,15,30,50.00,177,0,2,40.6,1,15,5.90,2.90,1,1,1.00,0,0,0
9,1985,1985-11-24,12,26.213,BUF,,MIA,L 14-23,*,15,28,53.57,196,2,0,99.7,3,35,7.00,8.43,3,42,14.00,0,0,0
10,1985,1985-12-01,13,26.220,BUF,@,SDG,L 7-40,*,18,36,50.00,271,0,4,35.5,4,33,7.53,2.53,4,22,5.50,0,0,0
11,1985,1985-12-08,14,26.227,BUF,,NYJ,L 7-27,*,22,39,56.41,357,0,2,65.9,3,26,9.15,6.85,3,26,8.67,0,0,0
12,1985,1985-12-15,15,26.234,BUF,@,PIT,L 24-30,*,10,20,50.00,162,1,2,54.6,2,28,8.10,4.60,4,31,7.75,0,0,0
13,1985,1985-12-22,16,26.241,BUF,@,MIA,L 0-28,*,10,24,41.67,188,0,3,29.9,0,0,7.83,2.21,3,13,4.33,0,0,0
14,1986,1986-11-02,9,27.191,SDG,,KAN,L 23-24,,,,,,,,,,,,,0,0,,0,,
15,1986,1986-11-09,10,27.198,SDG,@,DEN,W 9-3,,0,0,,0,0,0,,,,,,1,-1,-1.00,0,0,0
16,1987,1987-10-04,3,28.162,SEA,,MIA,W 24-20,*,20,42,47.62,326,2,3,60.2,0,0,7.76,5.50,2,17,8.50,0,0,0
17,1987,1987-10-11,4,28.169,SEA,,CIN,L 10-17,*,15,32,46.88,167,1,2,47.3,5,41,5.22,3.03,1,3,3.00,0,0,0
18,1987,1987-10-18,5,28.176,SEA,@,DET,W 37-14,,1,2,50.00,8,0,0,60.4,1,8,4.00,4.00,2,-5,-2.50,0,0,0
