ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,23.137,NYJ,@,CLE,L 17-38,,,,,
2,1976,1976-09-26,3,23.151,NYJ,@,MIA,L 0-16,,,,,
3,1976,1976-10-03,4,23.158,NYJ,@,SFO,L 6-17,,,,,
4,1976,1976-10-10,5,23.165,NYJ,,BUF,W 17-14,,,,,
5,1976,1976-10-18,6,23.173,NYJ,@,NWE,L 7-41,0,0,1,12,0
6,1976,1976-10-24,7,23.179,NYJ,,BAL,L 0-20,,,,,
7,1976,1976-10-31,8,23.186,NYJ,@,BUF,W 19-14,,,,,
8,1976,1976-11-07,9,23.193,NYJ,,MIA,L 7-27,,,,,
9,1976,1976-11-14,10,23.200,NYJ,,TAM,W 34-0,,,,,
10,1976,1976-12-05,13,23.221,NYJ,,WAS,L 16-37,,,,,
11,1976,1976-12-12,14,23.228,NYJ,,CIN,L 3-42,,,,,
12,1977,1977-09-18,1,24.143,NYJ,@,HOU,L 0-20,,,,,
13,1977,1977-09-25,2,24.150,NYJ,,BAL,L 12-20,,,,,
14,1977,1977-10-09,4,24.164,NYJ,@,BUF,W 24-19,,,,,
15,1977,1977-10-16,5,24.171,NYJ,@,MIA,L 17-21,,,,,
16,1977,1977-11-06,8,24.192,NYJ,,MIA,L 10-14,,,,,
17,1977,1977-11-13,9,24.199,NYJ,,SEA,L 0-17,,,,,
18,1977,1977-12-04,12,24.220,NYJ,@,NOR,W 16-13,,,,,
19,1977,1977-12-11,13,24.227,NYJ,,BUF,L 10-14,,,,,
20,1977,1977-12-18,14,24.234,NYJ,@,PHI,L 0-27,,,,,
21,1978,1978-09-03,1,25.128,NYJ,,MIA,W 33-20,,,,,
22,1978,1978-09-10,2,25.135,NYJ,@,BUF,W 21-20,0,0,1,32,0
23,1978,1978-09-17,3,25.142,NYJ,,SEA,L 17-24,,,,,
24,1978,1978-09-24,4,25.149,NYJ,@,WAS,L 3-23,,,,,
25,1978,1978-10-01,5,25.156,NYJ,,PIT,L 17-28,,,,,
26,1978,1978-10-08,6,25.163,NYJ,,BUF,W 45-14,,,,,
27,1978,1978-10-15,7,25.170,NYJ,@,BAL,W 33-10,,,,,
28,1978,1978-10-22,8,25.177,NYJ,,STL,W 23-10,,,,,
29,1978,1978-10-29,9,25.184,NYJ,@,NWE,L 21-55,,,,,
30,1978,1978-11-05,10,25.191,NYJ,@,DEN,W 31-28,0,0,1,0,0
31,1978,1978-11-12,11,25.198,NYJ,@,PHI,L 9-17,,,,,
32,1978,1978-11-19,12,25.205,NYJ,,NWE,L 17-19,,,,,
33,1978,1978-11-26,13,25.212,NYJ,@,MIA,W 24-13,0,0,1,29,0
34,1978,1978-12-03,14,25.219,NYJ,,BAL,W 24-16,,,,,
35,1978,1978-12-10,15,25.226,NYJ,@,CLE,L 34-37,,,,,
36,1978,1978-12-17,16,25.233,NYJ,,DAL,L 7-30,,,,,
37,1979,1979-09-02,1,26.127,NYJ,,CLE,L 22-25,0,0,1,0,0
38,1979,1979-09-09,2,26.134,NYJ,@,NWE,L 3-56,,,,,
39,1979,1979-09-16,3,26.141,NYJ,,DET,W 31-10,,,,,
40,1979,1979-09-23,4,26.148,NYJ,@,BUF,L 31-46,,,,,
41,1979,1979-09-30,5,26.155,NYJ,,MIA,W 33-27,,,,,
42,1979,1979-10-07,6,26.162,NYJ,@,BAL,L 8-10,,,,,
43,1979,1979-10-15,7,26.170,NYJ,,MIN,W 14-7,1,6,1,32,1
44,1979,1979-10-21,8,26.176,NYJ,,OAK,W 28-19,0,0,1,9,0
45,1979,1979-10-28,9,26.183,NYJ,@,HOU,L 24-27,,,,,
46,1979,1979-11-04,10,26.190,NYJ,@,GNB,W 27-22,,,,,
47,1979,1979-11-11,11,26.197,NYJ,,BUF,L 12-14,,,,,
48,1979,1979-11-18,12,26.204,NYJ,@,CHI,L 13-23,,,,,
49,1979,1979-11-26,13,26.212,NYJ,@,SEA,L 7-30,,,,,
50,1979,1979-12-02,14,26.218,NYJ,,BAL,W 30-17,,,,,
51,1979,1979-12-09,15,26.225,NYJ,,NWE,W 27-26,,,,,
52,1979,1979-12-15,16,26.231,NYJ,@,MIA,W 27-24,,,,,
53,1980,1980-09-07,1,27.132,NYJ,,BAL,L 14-17,,,,,
54,1980,1980-09-14,2,27.139,NYJ,@,BUF,L 10-20,,,,,
55,1980,1980-09-21,3,27.146,NYJ,,SFO,L 27-37,,,,,
56,1980,1980-09-28,4,27.153,NYJ,@,BAL,L 21-35,,,,,
57,1980,1980-11-30,13,27.216,CIN,@,KAN,W 20-6,,,,,
58,1980,1980-12-07,14,27.223,CIN,,BAL,W 34-33,,,,,
59,1980,1980-12-14,15,27.230,CIN,@,CHI,W 17-14,,,,,
60,1980,1980-12-21,16,27.237,CIN,,CLE,L 24-27,,,,,
