ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-17,1,22.277,BAL,,WAS,L 14-38,*,3,8,37.50,38,0,0,53.1,0,0,4.75,4.75,0,0,,0
2,1950,1950-09-24,2,22.284,BAL,,CLE,L 0-31,,8,16,50.00,91,0,2,27.9,0,0,5.69,0.06,1,9,9.00,0
3,1950,1950-10-02,3,22.292,BAL,@,CRD,L 13-55,,4,10,40.00,52,0,1,17.5,0,0,5.20,0.70,0,0,,0
4,1950,1950-10-15,4,22.305,BAL,,PHI,L 14-24,*,4,20,20.00,160,2,1,72.9,0,0,8.00,7.75,1,-5,-5.00,0
5,1950,1950-10-22,5,22.312,BAL,@,RAM,L 27-70,*,5,17,29.41,177,3,3,70.5,0,0,10.41,6.00,4,11,2.75,1
6,1950,1950-10-29,6,22.319,BAL,@,SFO,L 14-17,*,4,13,30.77,31,0,1,8.2,0,0,2.38,-1.08,0,0,,0
7,1950,1950-11-19,9,22.340,BAL,,NYG,L 20-55,,1,2,50.00,35,0,1,56.2,0,0,17.50,-5.00,0,0,,0
8,1950,1950-11-26,10,22.347,BAL,@,WAS,L 28-38,,1,3,33.33,17,0,0,53.5,0,0,5.67,5.67,0,0,,0
9,1950,1950-12-03,11,22.354,BAL,,DET,L 21-45,,7,12,58.33,83,1,0,107.3,0,0,6.92,8.58,1,0,0.00,0
10,1950,1950-12-10,12,22.361,BAL,@,NYY,L 14-51,*,6,18,33.33,114,0,3,16.7,0,0,6.33,-1.17,0,0,,0
11,1951,1951-09-30,1,23.290,PHI,@,CRD,W 17-14,*,2,7,28.57,57,1,2,61.0,0,0,8.14,-1.86,1,6,6.00,0
12,1951,1951-10-06,2,23.296,PHI,,SFO,W 21-14,*,14,25,56.00,228,2,2,80.1,0,0,9.12,7.12,2,4,2.00,0
13,1951,1951-10-14,3,23.304,PHI,@,GNB,L 24-37,*,3,13,23.08,30,0,2,0.0,0,0,2.31,-4.62,2,6,3.00,0
14,1951,1951-10-21,4,23.311,PHI,@,NYG,L 24-26,*,7,13,53.85,125,1,3,73.1,0,0,9.62,0.77,1,1,1.00,0
15,1951,1951-10-28,5,23.318,PHI,,WAS,L 23-27,*,4,14,28.57,136,2,1,77.4,0,0,9.71,9.36,1,-1,-1.00,0
16,1951,1951-11-04,6,23.325,PHI,@,PIT,W 34-13,*,8,16,50.00,123,3,2,75.8,0,0,7.69,5.81,0,0,,0
17,1951,1951-11-11,7,23.332,PHI,@,CLE,L 17-20,*,8,26,30.77,85,0,2,9.3,0,0,3.27,-0.19,4,0,0.00,1
18,1951,1951-11-18,8,23.339,PHI,,DET,L 10-28,*,13,28,46.43,149,1,2,45.1,0,0,5.32,2.82,6,3,0.50,0
19,1951,1951-11-25,9,23.346,PHI,,PIT,L 13-17,*,11,27,40.74,145,1,4,31.2,0,0,5.37,-0.56,2,-1,-0.50,0
20,1951,1951-12-02,10,23.353,PHI,@,WAS,W 35-21,*,9,12,75.00,113,2,0,143.4,0,0,9.42,12.75,6,8,1.33,0
21,1951,1951-12-09,11,23.360,PHI,,NYG,L 7-23,*,5,15,33.33,50,0,3,4.2,0,0,3.33,-5.67,2,-4,-2.00,0
22,1951,1951-12-16,12,24.002,PHI,,CLE,L 9-24,*,8,22,36.36,88,1,0,64.2,0,0,4.00,4.91,1,-10,-10.00,0
23,1952,1952-09-28,1,24.289,PHI,@,PIT,W 31-25,*,12,21,57.14,253,3,0,139.5,0,0,12.05,14.90,1,9,9.00,0
24,1952,1952-10-04,2,24.295,PHI,,NYG,L 7-31,*,5,11,45.45,88,0,0,73.3,0,0,8.00,8.00,4,25,6.25,0
25,1952,1952-10-12,3,24.303,PHI,,PIT,W 26-21,*,6,18,33.33,78,0,1,24.8,0,0,4.33,1.83,0,0,,0
26,1952,1952-10-19,4,24.310,PHI,,CLE,L 7-49,,1,6,16.67,9,0,1,0.0,0,0,1.50,-6.00,1,1,1.00,0
27,1952,1952-11-02,6,24.324,PHI,@,GNB,L 10-12,,2,5,40.00,21,0,0,52.9,0,0,4.20,4.20,0,0,,0
28,1952,1952-11-23,9,24.345,PHI,@,CLE,W 28-20,,0,0,,0,0,,,,,,,1,-7,-7.00,0
29,1952,1952-11-30,10,24.352,PHI,@,CRD,L 22-28,,3,6,50.00,30,1,1,64.6,0,0,5.00,0.83,0,0,,0
30,1952,1952-12-07,11,24.359,PHI,,DTX,W 38-21,,7,14,50.00,82,0,2,28.6,0,0,5.86,-0.57,0,0,,0
31,1952,1952-12-14,12,25.000,PHI,@,WAS,L 21-27,,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,0,0,,0
32,1953,1953-09-27,1,25.287,PHI,@,SFO,L 21-31,*,13,23,56.52,152,1,1,73.1,0,0,6.61,5.52,3,-7,-2.33,1
33,1953,1953-10-02,2,25.292,PHI,,WAS,T 21-21,*,7,14,50.00,86,1,0,93.2,0,0,6.14,7.57,2,3,1.50,1
34,1953,1953-10-10,3,25.300,PHI,@,CLE,L 13-37,*,14,34,41.18,269,0,3,32.6,0,0,7.91,3.94,1,32,32.00,1
35,1953,1953-10-17,4,25.307,PHI,,PIT,W 23-7,*,10,19,52.63,115,1,1,66.8,0,0,6.05,4.74,0,0,,0
36,1953,1953-10-25,5,25.315,PHI,@,CRD,W 56-17,,9,14,64.29,127,1,1,87.5,0,0,9.07,7.29,1,18,18.00,0
37,1953,1953-11-01,6,25.322,PHI,@,PIT,W 35-7,,0,3,0.00,0,0,1,0.0,0,0,0.00,-15.00,0,0,,0
38,1953,1953-12-06,11,25.357,PHI,@,WAS,L 0-10,,3,12,25.00,39,0,2,1.0,0,0,3.25,-4.25,1,8,8.00,0
39,1954,1954-09-26,1,26.286,PHI,,CLE,W 28-10,*,12,18,66.67,93,2,0,116.2,0,0,5.17,7.39,4,6,1.50,0
40,1954,1954-10-03,2,26.293,PHI,@,CRD,W 35-16,*,12,31,38.71,267,3,2,75.6,0,0,8.61,7.65,1,0,0.00,0
41,1954,1954-10-09,3,26.299,PHI,,PIT,W 24-22,*,6,13,46.15,82,1,4,52.9,0,0,6.31,-6.00,2,-4,-2.00,0
42,1954,1954-10-17,4,26.307,PHI,@,WAS,W 49-21,*,19,27,70.37,232,7,1,120.7,0,0,8.59,12.11,0,0,,0
43,1954,1954-10-23,5,26.313,PHI,@,PIT,L 7-17,*,17,29,58.62,201,1,0,91.3,0,0,6.93,7.62,2,7,3.50,0
44,1954,1954-10-30,6,26.320,PHI,,GNB,L 14-37,*,3,13,23.08,24,0,1,7.5,0,0,1.85,-1.62,0,0,,0
45,1954,1954-11-07,7,26.328,PHI,,CRD,W 30-14,,2,4,50.00,20,0,1,25.0,0,0,5.00,-6.25,0,0,,0
46,1954,1954-11-14,8,26.335,PHI,@,NYG,L 14-27,,1,2,50.00,10,0,1,25.0,0,0,5.00,-17.50,3,-14,-4.67,0
47,1954,1954-11-28,10,26.349,PHI,,WAS,W 41-33,,17,28,60.71,345,5,1,128.7,0,0,12.32,14.29,1,2,2.00,0
48,1954,1954-12-05,11,26.356,PHI,@,DET,T 13-13,*,17,35,48.57,242,2,5,50.8,0,0,6.91,1.63,0,0,,0
49,1954,1954-12-12,12,26.363,PHI,,NYG,W 29-14,*,17,31,54.84,224,2,1,86.0,0,0,7.23,7.06,2,18,9.00,0
50,1955,1955-09-24,1,27.284,PHI,,NYG,W 27-17,*,4,11,36.36,52,0,1,14.2,0,0,4.73,0.64,0,0,,0
51,1955,1955-10-09,3,27.299,PHI,@,CLE,L 17-21,,8,12,66.67,75,1,0,111.5,0,0,6.25,7.92,2,-6,-3.00,0
52,1955,1955-10-15,4,27.305,PHI,@,PIT,L 7-13,*,7,19,36.84,71,0,2,8.8,0,0,3.74,-1.00,3,-12,-4.00,0
53,1955,1955-10-23,5,27.313,PHI,@,CRD,T 24-24,,9,21,42.86,138,1,1,61.2,0,0,6.57,5.38,4,6,1.50,0
54,1955,1955-10-30,6,27.320,PHI,,PIT,W 24-0,*,10,21,47.62,105,1,0,78.5,0,0,5.00,5.95,5,14,2.80,0
55,1955,1955-11-06,7,27.327,PHI,@,WAS,L 21-34,*,5,11,45.45,97,0,0,76.7,0,0,8.82,8.82,1,1,1.00,0
56,1955,1955-11-13,8,27.334,PHI,,CLE,W 33-17,*,12,28,42.86,198,2,2,61.3,0,0,7.07,5.29,6,34,5.67,1
57,1955,1955-11-20,9,27.341,PHI,@,NYG,L 7-31,*,15,34,44.12,124,1,5,24.3,0,0,3.65,-2.38,3,1,0.33,0
