ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,2007,2007-09-09,1,23.111,MIA,@,WAS,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,299,42.71,0
2,2007,2007-09-16,2,23.118,MIA,,DAL,L 20-37,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,147,49.00,0
3,2007,2007-09-23,3,23.125,MIA,@,NYJ,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,58,29.00,0
4,2007,2007-09-30,4,23.132,MIA,,OAK,L 17-35,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,190,47.50,0
5,2007,2007-10-07,5,23.139,MIA,@,HOU,L 19-22,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,60,30.00,0
6,2007,2007-10-14,6,23.146,MIA,@,CLE,L 31-41,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,148,49.33,0
7,2007,2007-10-21,7,23.153,MIA,,NWE,L 28-49,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,192,48.00,0
8,2007,2007-10-28,8,23.160,MIA,,NYG,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,173,43.25,0
9,2007,2007-11-11,9,23.174,MIA,,BUF,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,256,51.20,0
10,2007,2007-11-18,10,23.181,MIA,@,PHI,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,289,41.29,0
11,2007,2007-11-26,11,23.189,MIA,@,PIT,L 0-3,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,224,37.33,0
12,2007,2007-12-02,12,23.195,MIA,,NYJ,L 13-40,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,153,51.00,0
13,2007,2007-12-09,13,23.202,MIA,@,BUF,L 17-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,230,38.33,0
14,2007,2007-12-16,14,23.209,MIA,,BAL,W 22-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,201,40.20,0
15,2007,2007-12-23,15,23.216,MIA,@,NWE,L 7-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,10,446,44.60,0
16,2007,2007-12-30,16,23.223,MIA,,CIN,L 25-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,261,43.50,0
17,2008,2008-09-07,1,24.109,MIA,,NYJ,L 14-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,278,39.71,0
18,2008,2008-09-14,2,24.116,MIA,@,ARI,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,194,38.80,0
